Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.00,4.00,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,038,000",5.33,5.33,3,,,,Japan
300650 - First-aid boxes and kits,,14.00,14.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,12.00,12.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,14.00,14.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,12.00,12.00,2,,,,Japan
300692 -- Waste pharmaceuticals,,14.00,14.00,1,,,,Japan
,2009,"42,129,000",7.96,7.96,388,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Japan
300190 - Other,,4.00,4.00,5,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,559,000",3.00,3.00,22,,,,Japan
300220 - Vaccines for human medicine,,2.22,2.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,3.78,3.78,9,,,,Japan
300290 - Other,"1,217,000",6.25,6.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300320 - Containing other antibiotics,,6.69,6.69,26,,,,Japan
300331 -- Containing insulin,,14.00,14.00,1,,,,Japan
300339 -- Other,,7.45,7.45,33,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,7.33,7.33,6,,,,Japan
300390 - Other,,10.48,10.48,71,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300420 - Containing other antibiotics,"18,462,000",6.69,6.69,26,,,,Japan
300431 -- Containing insulin,,14.00,14.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,12.00,12.00,3,,,,Japan
300439 -- Other,"2,867,000",7.27,7.27,33,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,7.33,7.33,6,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,9.43,9.43,7,,,,Japan
300490 - Other,"11,852,000",10.44,10.44,63,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"748,000",8.67,8.67,6,,,,Japan
300590 - Other,"86,000",8.00,8.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,5.33,5.33,3,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.00,4.00,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,338,000",5.33,5.33,3,,,,Japan
300650 - First-aid boxes and kits,,14.00,14.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,12.00,12.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,14.00,14.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,12.00,12.00,2,,,,Japan
300692 -- Waste pharmaceuticals,,14.00,14.00,1,,,,Japan
,2008,"29,001,000",7.96,7.96,388,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Japan
300190 - Other,,4.00,4.00,5,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","565,000",3.00,3.00,22,,,,Japan
300220 - Vaccines for human medicine,"2,101,000",2.22,2.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,3.78,3.78,9,,,,Japan
300290 - Other,"492,000",6.25,6.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300320 - Containing other antibiotics,,6.69,6.69,26,,,,Japan
300331 -- Containing insulin,,14.00,14.00,1,,,,Japan
300339 -- Other,,7.45,7.45,33,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,7.33,7.33,6,,,,Japan
300390 - Other,,10.48,10.48,71,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300420 - Containing other antibiotics,"11,124,000",6.69,6.69,26,,,,Japan
300431 -- Containing insulin,,14.00,14.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,12.00,12.00,3,,,,Japan
300439 -- Other,"2,136,000",7.27,7.27,33,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,7.33,7.33,6,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,9.43,9.43,7,,,,Japan
300490 - Other,"10,196,000",10.44,10.44,63,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"565,000",8.67,8.67,6,,,,Japan
300590 - Other,"158,000",8.00,8.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,5.33,5.33,3,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.00,4.00,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,664,000",5.33,5.33,3,,,,Japan
300650 - First-aid boxes and kits,,14.00,14.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,12.00,12.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,14.00,14.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,12.00,12.00,2,,,,Japan
300692 -- Waste pharmaceuticals,,14.00,14.00,1,,,,Japan
,2007,"28,178,000",7.96,7.96,388,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Japan
300190 - Other,,4.00,4.00,5,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","698,000",3.00,3.00,22,,,,Japan
300220 - Vaccines for human medicine,"2,315,000",2.22,2.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,3.78,3.78,9,,,,Japan
300290 - Other,"427,000",6.25,6.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300320 - Containing other antibiotics,"1,000",6.69,6.69,26,,,,Japan
300331 -- Containing insulin,,14.00,14.00,1,,,,Japan
300339 -- Other,,7.45,7.45,33,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,7.33,7.33,6,,,,Japan
300390 - Other,,10.48,10.48,71,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300420 - Containing other antibiotics,"10,037,000",6.69,6.69,26,,,,Japan
300431 -- Containing insulin,,14.00,14.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,12.00,12.00,3,,,,Japan
300439 -- Other,"1,753,000",7.27,7.27,33,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,7.33,7.33,6,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,9.43,9.43,7,,,,Japan
300490 - Other,"10,840,000",10.44,10.44,63,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"1,053,000",8.67,8.67,6,,,,Japan
300590 - Other,"8,000",8.00,8.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","9,000",5.33,5.33,3,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.00,4.00,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,037,000",5.33,5.33,3,,,,Japan
300650 - First-aid boxes and kits,,14.00,14.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,12.00,12.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,14.00,14.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,12.00,12.00,2,,,,Japan
300692 -- Waste pharmaceuticals,,14.00,14.00,1,,,,Japan
,2006,"22,100,000",7.99,7.99,381,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Japan
300190 - Other,,4.00,4.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,679,000",3.10,3.10,20,,,,Japan
300220 - Vaccines for human medicine,"809,000",2.22,2.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,3.78,3.78,9,,,,Japan
300290 - Other,"462,000",6.25,6.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300320 - Containing other antibiotics,,6.96,6.96,25,,,,Japan
300331 -- Containing insulin,,14.00,14.00,1,,,,Japan
300339 -- Other,,7.45,7.45,33,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,7.33,7.33,6,,,,Japan
300390 - Other,,10.43,10.43,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300420 - Containing other antibiotics,"8,294,000",6.96,6.96,25,,,,Japan
300431 -- Containing insulin,,14.00,14.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,12.00,12.00,3,,,,Japan
300439 -- Other,"566,000",7.27,7.27,33,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,7.33,7.33,6,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,9.43,9.43,7,,,,Japan
300490 - Other,"7,882,000",10.39,10.39,62,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"542,000",8.67,8.67,6,,,,Japan
300590 - Other,"6,000",8.00,8.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","20,000",7.00,7.00,4,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.00,4.00,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"840,000",5.33,5.33,3,,,,Japan
300650 - First- Aid boxes and kits,,14.00,14.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,12.00,12.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,14.00,14.00,1,,,,Japan
300680 - Waste pharmaceuticals,,14.00,14.00,1,,,,Japan
,2005,"17,588,000",8.01,8.01,381,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Japan
300190 - Other,,4.00,4.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","617,000",3.10,3.10,20,,,,Japan
300220 - Vaccines for human medicine,"1,842,000",2.22,2.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,3.78,3.78,9,,,,Japan
300290 - Other,"453,000",6.25,6.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300320 - Containing other antibiotics,,7.20,7.20,25,,,,Japan
300331 -- Containing insulin,,14.00,14.00,1,,,,Japan
300339 -- Other,,7.45,7.45,33,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,7.33,7.33,6,,,,Japan
300390 - Other,,10.43,10.43,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,11.43,11.43,7,,,,Japan
300420 - Containing other antibiotics,"8,087,000",7.20,7.20,25,,,,Japan
300431 -- Containing insulin,,14.00,14.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,12.00,12.00,3,,,,Japan
300439 -- Other,"486,000",7.45,7.45,33,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,7.33,7.33,6,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,9.43,9.43,7,,,,Japan
300490 - Other,"5,359,000",10.39,10.39,62,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"190,000",8.67,8.67,6,,,,Japan
300590 - Other,"7,000",8.00,8.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","64,000",7.00,7.00,4,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,2.80,2.80,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"483,000",5.33,5.33,3,,,,Japan
300650 - First- Aid boxes and kits,,14.00,14.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,12.00,12.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,14.00,14.00,1,,,,Japan
300680 - Waste pharmaceuticals,,14.00,14.00,1,,,,Japan
,2004,"17,185,000",8.41,8.41,374,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Japan
300190 - Other,,4.00,4.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","551,000",3.10,3.10,20,,,,Japan
300220 - Vaccines for human medicine,"1,036,000",2.22,2.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,3.78,3.78,9,,,,Japan
300290 - Other,"316,000",6.25,6.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,Japan
300320 - Containing other antibiotics,,7.75,7.75,24,,,,Japan
300331 -- Containing insulin,,14.00,14.00,1,,,,Japan
300339 -- Other,,8.13,8.13,31,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,5,,,,Japan
300390 - Other,,10.69,10.69,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,Japan
300420 - Containing other antibiotics,"8,906,000",7.75,7.75,24,,,,Japan
300431 -- Containing insulin,,14.00,14.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,12.00,12.00,3,,,,Japan
300439 -- Other,"1,746,000",8.25,8.25,32,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.29,10.29,7,,,,Japan
300490 - Other,"3,838,000",10.58,10.58,62,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"306,000",8.67,8.67,6,,,,Japan
300590 - Other,"6,000",8.00,8.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","155,000",7.00,7.00,4,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,2.80,2.80,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"325,000",5.33,5.33,3,,,,Japan
300650 - First- Aid boxes and kits,,14.00,14.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,12.00,12.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,14.00,14.00,1,,,,Japan
300680 - Waste pharmaceuticals,,14.00,14.00,1,,,,Japan
,2003,"22,659,000",3.80,3.80,374,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,5.50,5.50,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"11,000",6.75,6.75,2,,,,Japan
300190 - Other,,4.50,4.50,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","929,000",3.60,3.60,20,,,,Japan
300220 - Vaccines for human medicine,"606,000",2.64,2.64,18,,,,Japan
300230 - Vaccines for veterinary medicine,,5.28,5.28,9,,,,Japan
300290 - Other,"354,000",7.19,7.19,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,7,,,,Japan
300320 - Containing other antibiotics,,3.00,3.00,24,,,,Japan
300331 -- Containing insulin,,15.50,15.50,1,,,,Japan
300339 -- Other,,5.92,5.92,31,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,9.30,9.30,5,,,,Japan
300390 - Other,,4.34,4.34,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,7,,,,Japan
300420 - Containing other antibiotics,"10,754,000",1.38,1.38,24,,,,Japan
300431 -- Containing insulin,,15.50,15.50,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,3,,,,Japan
300439 -- Other,"3,049,000",3.89,3.89,32,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,3.10,3.10,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,7,,,,Japan
300490 - Other,"6,259,000",2.28,2.28,62,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"200,000",7.92,7.92,6,,,,Japan
300590 - Other,"5,000",6.80,6.80,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","7,000",7.00,7.00,4,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"10,000",2.10,2.10,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"475,000",6.33,6.33,3,,,,Japan
300650 - First- Aid boxes and kits,,15.50,15.50,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.50,15.50,1,,,,Japan
300680 - Waste pharmaceuticals,,15.50,15.50,1,,,,Japan
,2002,"20,945,304",7.30,7.30,373,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,5.50,5.50,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"5,624",7.50,7.50,2,,,,Japan
300190 - Other,501,5.50,5.50,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","870,795",4.60,4.60,20,,,,Japan
300220 - Vaccines for human medicine,"1,474,110",3.72,3.72,18,,,,Japan
300230 - Vaccines for veterinary medicine,,5.28,5.28,9,,,,Japan
300290 - Other,"313,806",7.75,7.75,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,9.50,9.50,7,,,,Japan
300320 - Containing other antibiotics,,6.29,6.29,24,,,,Japan
300331 -- Containing insulin,,15.50,15.50,1,,,,Japan
300339 -- Other,,9.06,9.06,31,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.40,12.40,5,,,,Japan
300390 - Other,,9.74,9.74,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,7,,,,Japan
300420 - Containing other antibiotics,"10,642,974",3.75,3.75,24,,,,Japan
300431 -- Containing insulin,,15.50,15.50,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,15.50,15.50,1,,,,Japan
300439 -- Other,"3,344,969",6.98,6.98,33,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,6.20,6.20,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,11.07,11.07,7,,,,Japan
300490 - Other,"3,424,835",6.81,6.81,62,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"249,864",9.92,9.92,6,,,,Japan
300590 - Other,"9,259",9.20,9.20,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,8.50,8.50,4,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"4,603",4.15,4.15,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"603,964",6.33,6.33,3,,,,Japan
300650 - First- Aid boxes and kits,,15.50,15.50,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,15.50,15.50,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.50,15.50,1,,,,Japan
300680 - Waste pharmaceuticals,,15.50,15.50,1,,,,Japan
,2001,"26,466,845",10.84,10.84,368,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,6.50,6.50,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"10,973",8.50,8.50,2,,,,Japan
300190 - Other,,6.50,6.50,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,274,396",5.60,5.60,20,,,,Japan
300220 - Vaccines for human medicine,"3,134,024",4.72,4.72,18,,,,Japan
300230 - Vaccines for veterinary medicine,,6.28,6.28,9,,,,Japan
300290 - Other,"1,546,999",8.75,8.75,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,14.79,14.79,7,,,,Japan
300320 - Containing other antibiotics,,10.25,10.25,24,,,,Japan
300331 - - Containing insulin,,16.50,16.50,1,,,,Japan
300339 - - Other,,10.28,10.28,27,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,12.50,12.50,5,,,,Japan
300390 - Other,,13.11,13.11,72,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,633,516",14.79,14.79,7,,,,Japan
300420 - Containing other antibiotics,"8,734,493",10.25,10.25,24,,,,Japan
300431 - - Containing insulin,,16.50,16.50,1,,,,Japan
300432 - - Containing adrenal cortical hormones,,16.50,16.50,1,,,,Japan
300439 - - Other,"3,768,740",10.50,10.50,28,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,12.50,12.50,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,12.79,12.79,7,,,,Japan
300490 - Other,"4,651,874",13.19,13.19,64,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"803,697",10.44,10.44,8,,,,Japan
300590 - Other,"10,291",10.00,10.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,9.50,9.50,4,,,,Japan
300620 - Blood-grouping reagents,,12.50,12.50,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.45,5.45,10,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"897,842",7.83,7.83,3,,,,Japan
300650 - First-aid boxes and kits,,16.50,16.50,1,,,,Japan
300660 - Chemical contraceptive preparations based on hormones or spermicides,,14.50,14.50,1,,,,Japan
,2000,"19,751,188",11.40,11.40,363,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"4,690",9.00,9.00,2,,,,Japan
300190 - Other,,7.00,7.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","583,686",6.22,6.22,18,,,,Japan
300220 - Vaccines for human medicine,"1,458,642",5.22,5.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,6.78,6.78,9,,,,Japan
300290 - Other,"616,632",9.25,9.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Japan
300320 - Containing other antibiotics,,10.75,10.75,24,,,,Japan
300331 - - Containing insulin,,17.00,17.00,1,,,,Japan
300339 - - Other,,10.78,10.78,27,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Japan
300390 - Other,,13.61,13.61,72,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,083,379",15.29,15.29,7,,,,Japan
300420 - Containing other antibiotics,"6,236,926",10.75,10.75,24,,,,Japan
300431 - - Containing insulin,,17.00,17.00,1,,,,Japan
