Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","70,825",10.00,10.00,3,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","6,933",10.00,10.00,1,,,,Nepal
391739 -- Other,"27,474",10.00,10.00,3,,,,Nepal
391740 - Fittings,"82,205",10.00,10.00,1,,,,Nepal
391810 - Of polymers of vinyl chloride,"53,047",10.00,10.00,2,,,,Nepal
391890 - Of other plastics,,10.00,10.00,3,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"276,968",10.00,10.00,1,,,,Nepal
391990 - Other,"124,725",10.00,10.00,3,,,,Nepal
392010 - Of polymers of ethylene,"1,056,553",10.00,10.00,6,,,,Nepal
392020 - Of polymers of propylene,"9,808,701",10.00,10.00,3,,,,Nepal
392030 - Of polymers of styrene,"745,355",10.00,10.00,3,,,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,10.00,1,,,,Nepal
392049 -- Other,"201,306",10.00,10.00,1,,,,Nepal
392051 -- Of poly(methyl methacrylate),,10.00,10.00,6,,,,Nepal
392059 -- Other,,10.00,10.00,6,,,,Nepal
392061 -- Of polycarbonates,,10.00,10.00,3,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,10.00,10.00,3,,,,Nepal
392063 -- Of unsaturated polyesters,,10.00,10.00,3,,,,Nepal
392069 -- Of other polyesters,,10.00,10.00,12,,,,Nepal
392071 -- Of regenerated cellulose,,10.00,10.00,7,,,,Nepal
392073 -- Of cellulose acetate,,10.00,10.00,9,,,,Nepal
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,Nepal
392091 -- Of poly(vinyl butyral),,10.00,10.00,3,,,,Nepal
392092 -- Of polyamides,,10.00,10.00,6,,,,Nepal
392093 -- Of amino-resins,,10.00,10.00,3,,,,Nepal
392094 -- Of phenolic resins,,10.00,10.00,3,,,,Nepal
392099 -- Of other plastics,"292,812",10.00,10.00,19,,,,Nepal
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,"24,970",10.00,10.00,1,,,,Nepal
392113 -- Of polyurethanes,"32,107",10.00,10.00,2,,,,Nepal
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,Nepal
392119 -- Of other plastics,"484,540",10.00,10.00,1,,,,Nepal
392190 - Other,"21,290",10.00,10.00,22,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,10.00,1,,,,Nepal
392220 - Lavatory seats and covers,,10.00,10.00,1,,,,Nepal
392290 - Other,"64,830",10.00,10.00,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","654,655",10.00,10.00,5,,,,Nepal
392321 -- Of polymers of ethylene,"34,042",10.00,10.00,1,,,,Nepal
392329 -- Of other plastics,"222,938",10.00,10.00,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","2,368,676",10.00,10.00,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,10.00,10.00,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","3,015,180",10.00,10.00,2,,,,Nepal
392390 - Other,"123,336",10.00,10.00,3,,,,Nepal
392410 - Tableware and kitchenware,,10.00,10.00,2,,,,Nepal
392490 - Other,"150,876",10.00,10.00,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","16,884",10.00,10.00,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors","2,661",10.00,10.00,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,Nepal
392590 - Other,,10.00,10.00,2,,,,Nepal
392610 - Office or school supplies,"59,673",10.00,10.00,4,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,10.00,10.00,10,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like","61,143",10.00,10.00,2,,,,Nepal
392640 - Statuettes and other ornamental articles,,10.00,10.00,13,,,,Nepal
392690 - Other,"38,317,852",10.00,10.00,16,,,,Nepal
,2006,"25,654,075",12.10,12.10,413,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,5.00,5.00,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"70,703",5.00,5.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,12.50,12.50,1,,,,Nepal
390190 - Other,,5.00,5.00,2,,,,Nepal
390210 - Polypropylene,"11,919",5.00,5.00,1,,,,Nepal
390220 - Polyisobutylene,,12.50,12.50,1,,,,Nepal
390230 - Propylene copolymers,,5.00,5.00,1,,,,Nepal
390290 - Other,,5.00,5.00,1,,,,Nepal
390311 -- Expansible,,5.00,5.00,1,,,,Nepal
390319 -- Other,,5.00,5.00,2,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,5.00,5.00,1,,,,Nepal
390390 - Other,,5.00,5.00,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances","82,790",12.50,12.50,2,,,,Nepal
390421 -- Non-plasticised,"5,112",5.00,5.00,2,,,,Nepal
390422 -- Plasticised,,5.00,5.00,2,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,"76,290",5.00,5.00,2,,,,Nepal
390440 - Other vinyl chloride copolymers,,12.50,12.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,12.50,12.50,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,12.50,12.50,1,,,,Nepal
390469 -- Other,,12.50,12.50,2,,,,Nepal
390490 - Other,,12.50,12.50,1,,,,Nepal
390512 -- In aqueous dispersion,"22,407",12.50,12.50,3,,,,Nepal
390519 -- Other,,12.50,12.50,3,,,,Nepal
390521 -- In aqueous dispersion,,12.50,12.50,1,,,,Nepal
390529 -- Other,,12.50,12.50,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,12.50,12.50,1,,,,Nepal
390591 -- Copolymers,,12.50,12.50,1,,,,Nepal
390599 -- Other,,12.50,12.50,2,,,,Nepal
390610 - Poly(methyl methacrylate),"67,834",12.50,12.50,2,,,,Nepal
390690 - Other,"425,137",12.50,12.50,4,,,,Nepal
390710 - Polyacetals,,12.50,12.50,1,,,,Nepal
390720 - Other polyethers,,12.50,12.50,2,,,,Nepal
390730 - Epoxide resins,,12.50,12.50,2,,,,Nepal
390740 - Polycarbonates,,12.50,12.50,1,,,,Nepal
390750 - Alkyd resins,,12.50,12.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,12.50,12.50,3,,,,Nepal
390791 -- Unsaturated,,12.50,12.50,6,,,,Nepal
390799 -- Other,"34,815",12.50,12.50,3,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,12.50,12.50,2,,,,Nepal
390890 - Other,,12.50,12.50,3,,,,Nepal
390910 - Urea resins; thiourea resins,,12.50,12.50,2,,,,Nepal
390920 - Melamine resins,,12.50,12.50,2,,,,Nepal
390930 - Other amino-resins,,12.50,12.50,2,,,,Nepal
390940 - Phenolic resins,,12.50,12.50,7,,,,Nepal
390950 - Polyurethanes,,12.50,12.50,1,,,,Nepal
391000 Silicones in primary forms.,,12.50,12.50,3,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,12.50,12.50,2,,,,Nepal
391190 - Other,,12.50,12.50,2,,,,Nepal
391211 -- Non-plasticised,,12.50,12.50,5,,,,Nepal
391212 -- Plasticised,,12.50,12.50,4,,,,Nepal
391220 - Cellulose nitrates (including collodions),"73,001",12.50,12.50,4,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,12.50,12.50,1,,,,Nepal
391239 -- Other,,12.50,12.50,6,,,,Nepal
391290 - Other,,12.50,12.50,3,,,,Nepal
"391310 - Alginic acid, its salts and esters",,12.50,12.50,2,,,,Nepal
391390 - Other,,12.50,12.50,5,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","12,349",12.50,12.50,3,,,,Nepal
391510 - Of polymers of ethylene,,12.50,12.50,1,,,,Nepal
391520 - Of polymers of styrene,,12.50,12.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,"12,472",12.50,12.50,2,,,,Nepal
391590 - Of other plastics,"46,559",12.50,12.50,17,,,,Nepal
391610 - Of polymers of ethylene,,12.50,12.50,3,,,,Nepal
391620 - Of polymers of vinyl chloride,,12.50,12.50,4,,,,Nepal
391690 - Of other plastics,"23,973",12.50,12.50,17,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"48,347",12.50,12.50,2,,,,Nepal
391721 -- Of polymers of ethylene,"880,004",12.50,12.50,2,,,,Nepal
391722 -- Of polymers of propylene,,12.50,12.50,1,,,,Nepal
391723 -- Of polymers of vinyl chloride,"329,473",12.50,12.50,2,,,,Nepal
391729 -- Of other plastics,"433,532",12.50,12.50,6,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,12.50,12.50,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,12.50,12.50,3,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,467",12.50,12.50,1,,,,Nepal
391739 -- Other,"158,698",12.50,12.50,3,,,,Nepal
391740 - Fittings,"52,836",12.50,12.50,1,,,,Nepal
391810 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,Nepal
391890 - Of other plastics,,12.50,12.50,3,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"76,108",12.50,12.50,1,,,,Nepal
391990 - Other,"176,599",12.50,12.50,3,,,,Nepal
392010 - Of polymers of ethylene,"857,965",12.50,12.50,6,,,,Nepal
392020 - Of polymers of propylene,"2,956,340",12.50,12.50,3,,,,Nepal
392030 - Of polymers of styrene,342,12.50,12.50,3,,,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,"4,198",12.50,12.50,1,,,,Nepal
392049 -- Other,"165,471",12.50,12.50,1,,,,Nepal
392051 -- Of poly(methyl methacrylate),,12.50,12.50,6,,,,Nepal
392059 -- Other,,12.50,12.50,6,,,,Nepal
392061 -- Of polycarbonates,,12.50,12.50,3,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,12.50,12.50,3,,,,Nepal
392063 -- Of unsaturated polyesters,,12.50,12.50,3,,,,Nepal
392069 -- Of other polyesters,,12.50,12.50,12,,,,Nepal
392071 -- Of regenerated cellulose,"7,841",12.50,12.50,7,,,,Nepal
392072 -- Of vulcanised fibre,,12.50,12.50,3,,,,Nepal
392073 -- Of cellulose acetate,,12.50,12.50,9,,,,Nepal
392079 -- Of other cellulose derivatives,,12.50,12.50,6,,,,Nepal
392091 -- Of poly(vinyl butyral),"23,469",12.50,12.50,3,,,,Nepal
392092 -- Of polyamides,,12.50,12.50,6,,,,Nepal
392093 -- Of amino-resins,,12.50,12.50,3,,,,Nepal
392094 -- Of phenolic resins,,12.50,12.50,3,,,,Nepal
392099 -- Of other plastics,"18,531",12.50,12.50,19,,,,Nepal
392111 -- Of polymers of styrene,,12.50,12.50,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,12.50,12.50,1,,,,Nepal
392113 -- Of polyurethanes,"20,210",12.50,12.50,2,,,,Nepal
392114 -- Of regenerated cellulose,,12.50,12.50,1,,,,Nepal
392119 -- Of other plastics,"331,795",12.50,12.50,1,,,,Nepal
392190 - Other,"154,741",12.50,12.50,22,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,12.50,12.50,1,,,,Nepal
392220 - Lavatory seats and covers,,12.50,12.50,1,,,,Nepal
392290 - Other,,12.50,12.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","318,988",12.50,12.50,5,,,,Nepal
392321 -- Of polymers of ethylene,"2,861,183",12.50,12.50,1,,,,Nepal
392329 -- Of other plastics,"330,233",12.50,12.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","540,211",12.50,12.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports","75,738",12.50,12.50,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","2,441,626",12.50,12.50,2,,,,Nepal
392390 - Other,"281,262",12.50,12.50,3,,,,Nepal
392410 - Tableware and kitchenware,,12.50,12.50,2,,,,Nepal
392490 - Other,"1,206",12.50,12.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","23,962",12.50,12.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,12.50,12.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,12.50,12.50,1,,,,Nepal
392590 - Other,,12.50,12.50,2,,,,Nepal
392610 - Office or school supplies,"69,403",12.50,12.50,4,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,12.50,12.50,10,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like","8,068",12.50,12.50,2,,,,Nepal
392640 - Statuettes and other ornamental articles,"14,233",12.50,12.50,13,,,,Nepal
392690 - Other,"11,024,633",12.50,12.50,16,,,,Nepal
,2005,"41,299,523",15.00,9.74,412,,289,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,15.00,15.00,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,15.00,15.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,15.00,13.50,1,,1,,Nepal
390190 - Other,,15.00,15.00,2,,,,Nepal
390210 - Polypropylene,,15.00,15.00,1,,,,Nepal
390220 - Polyisobutylene,,15.00,15.00,1,,,,Nepal
390230 - Propylene copolymers,,15.00,15.00,1,,,,Nepal
390290 - Other,,15.00,15.00,1,,,,Nepal
390311 -- Expansible,,15.00,15.00,1,,,,Nepal
390319 -- Other,,15.00,13.50,2,,2,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,15.00,15.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,15.00,15.00,1,,,,Nepal
390390 - Other,,15.00,15.00,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,15.00,15.00,2,,,,Nepal
390421 -- Non-plasticised,"72,562",15.00,15.00,2,,,,Nepal
390422 -- Plasticised,"14,295",15.00,15.00,2,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,15.00,15.00,2,,,,Nepal
390440 - Other vinyl chloride copolymers,,15.00,15.00,1,,,,Nepal
390450 - Vinylidene chloride polymers,,15.00,15.00,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,15.00,15.00,1,,,,Nepal
390469 -- Other,,15.00,15.00,2,,,,Nepal
390490 - Other,,15.00,15.00,1,,,,Nepal
390512 -- In aqueous dispersion,,15.00,15.00,3,,,,Nepal
390519 -- Other,,15.00,15.00,3,,,,Nepal
390521 -- In aqueous dispersion,,15.00,15.00,1,,,,Nepal
390529 -- Other,,15.00,15.00,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,15.00,15.00,1,,,,Nepal
390591 -- Copolymers,,15.00,15.00,1,,,,Nepal
390599 -- Other,"22,012",15.00,15.00,2,,,,Nepal
390610 - Poly(methyl methacrylate),"524,180",15.00,15.00,2,,,,Nepal
390690 - Other,"8,641,625",15.00,15.00,4,,,,Nepal
390710 - Polyacetals,,15.00,15.00,1,,,,Nepal
390720 - Other polyethers,"65,825",15.00,15.00,2,,,,Nepal
390730 - Epoxide resins,,15.00,15.00,2,,,,Nepal
390740 - Polycarbonates,,15.00,15.00,1,,,,Nepal
390750 - Alkyd resins,,15.00,15.00,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,15.00,15.00,3,,,,Nepal
390791 -- Unsaturated,"9,719",15.00,15.00,6,,,,Nepal
390799 -- Other,,15.00,15.00,3,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,15.00,15.00,2,,,,Nepal
390890 - Other,,15.00,15.00,3,,,,Nepal
390910 - Urea resins; thiourea resins,,15.00,15.00,2,,,,Nepal
390920 - Melamine resins,,15.00,15.00,2,,,,Nepal
390930 - Other amino-resins,,15.00,15.00,2,,,,Nepal
390940 - Phenolic resins,,15.00,15.00,7,,,,Nepal
390950 - Polyurethanes,,15.00,15.00,1,,,,Nepal
391000 Silicones in primary forms.,,15.00,15.00,3,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,15.00,15.00,2,,,,Nepal
391190 - Other,,15.00,15.00,2,,,,Nepal
391211 -- Non-plasticised,,15.00,15.00,5,,,,Nepal
391212 -- Plasticised,,15.00,15.00,4,,,,Nepal
391220 - Cellulose nitrates (including collodions),,15.00,15.00,4,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,15.00,15.00,1,,,,Nepal
391239 -- Other,,15.00,15.00,6,,,,Nepal
391290 - Other,"174,205",15.00,15.00,3,,,,Nepal
"391310 - Alginic acid, its salts and esters","2,748",15.00,15.00,2,,,,Nepal
391390 - Other,,15.00,15.00,5,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,15.00,7.50,3,,3,,Nepal
391510 - Of polymers of ethylene,,15.00,7.50,1,,1,,Nepal
391520 - Of polymers of styrene,,15.00,7.50,1,,1,,Nepal
391530 - Of polymers of vinyl chloride,"19,694",15.00,7.50,2,,2,,Nepal
391590 - Of other plastics,"26,281",15.00,7.50,17,,17,,Nepal
391610 - Of polymers of ethylene,,15.00,7.50,3,,3,,Nepal
391620 - Of polymers of vinyl chloride,,15.00,7.50,4,,4,,Nepal
391690 - Of other plastics,,15.00,7.50,17,,17,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"239,799",15.00,7.50,2,,2,,Nepal
391721 -- Of polymers of ethylene,"7,376,530",15.00,7.50,2,,2,,Nepal
391722 -- Of polymers of propylene,"7,727",15.00,6.00,1,,1,,Nepal
391723 -- Of polymers of vinyl chloride,"1,012,345",15.00,6.00,2,,2,,Nepal
391729 -- Of other plastics,"2,190,457",15.00,6.00,6,,6,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","386,957",15.00,6.00,1,,1,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","13,558",15.00,7.50,3,,3,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,15.00,7.50,1,,1,,Nepal
391739 -- Other,"12,082",15.00,7.50,3,,3,,Nepal
391740 - Fittings,"76,193",15.00,7.50,1,,1,,Nepal
391810 - Of polymers of vinyl chloride,"19,501",15.00,7.50,2,,2,,Nepal
391890 - Of other plastics,,15.00,7.50,3,,3,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"185,465",15.00,7.50,1,,1,,Nepal
391990 - Other,"77,919",15.00,7.50,3,,3,,Nepal
392010 - Of polymers of ethylene,"598,594",15.00,7.50,6,,6,,Nepal
392020 - Of polymers of propylene,"2,639,541",15.00,7.50,3,,3,,Nepal
392030 - Of polymers of styrene,"35,385",15.00,7.50,3,,3,,Nepal
392043 -- Containing by weight not less than 6% of plasticizers,,15.00,7.50,1,,1,,Nepal
392049 -- Other,"79,759",15.00,7.50,1,,1,,Nepal
392051 -- Of poly(methyl methacrylate),,15.00,7.50,6,,6,,Nepal
392059 -- Other,"7,588",15.00,7.50,6,,6,,Nepal
392061 -- Of polycarbonates,,15.00,7.50,3,,3,,Nepal
392062 -- Of poly(ethylene terephthalate),,15.00,7.50,3,,3,,Nepal
392063 -- Of unsaturated polyesters,,15.00,7.50,3,,3,,Nepal
392069 -- Of other polyesters,"49,743",15.00,7.50,12,,12,,Nepal
392071 -- Of regenerated cellulose,"13,046",15.00,7.50,7,,7,,Nepal
392072 -- Of vulcanised fibre,,15.00,7.50,3,,3,,Nepal
392073 -- Of cellulose acetate,"21,222",15.00,7.50,9,,9,,Nepal
392079 -- Of other cellulose derivatives,,15.00,7.50,6,,6,,Nepal
392091 -- Of poly(vinyl butyral),,15.00,7.50,3,,3,,Nepal
392092 -- Of polyamides,,15.00,7.50,6,,6,,Nepal
392093 -- Of amino-resins,,15.00,7.50,3,,3,,Nepal
392094 -- Of phenolic resins,,15.00,7.50,3,,3,,Nepal
392099 -- Of other plastics,"158,857",15.00,7.50,19,,19,,Nepal
392111 -- Of polymers of styrene,"9,197",15.00,7.50,1,,1,,Nepal
392112 -- Of polymers of vinyl chloride,"47,423",15.00,7.50,1,,1,,Nepal
392113 -- Of polyurethanes,"39,386",15.00,7.50,2,,2,,Nepal
392114 -- Of regenerated cellulose,,15.00,7.50,1,,1,,Nepal
392119 -- Of other plastics,"62,279",15.00,7.50,1,,1,,Nepal
392190 - Other,"180,360",15.00,7.50,22,,22,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,15.00,7.50,1,,1,,Nepal
392220 - Lavatory seats and covers,,15.00,7.50,1,,1,,Nepal
392290 - Other,,15.00,7.50,1,,1,,Nepal
"392310 - Boxes, cases, crates and similar articles","58,847",15.00,7.50,5,,5,,Nepal
392321 -- Of polymers of ethylene,"8,893,899",15.00,7.50,1,,1,,Nepal
392329 -- Of other plastics,"2,108,246",15.00,7.50,2,,2,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","276,010",15.00,7.50,2,,2,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,15.00,7.50,1,,1,,Nepal
"392350 - Stoppers, lids, caps and other closures","2,559,372",15.00,7.50,2,,2,,Nepal
392390 - Other,"827,217",15.00,7.50,3,,3,,Nepal
392410 - Tableware and kitchenware,"6,911",15.00,6.00,2,,2,,Nepal
392490 - Other,"1,734",15.00,7.50,3,,3,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","31,529",15.00,7.50,1,,1,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,15.00,7.50,1,,1,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,15.00,7.50,1,,1,,Nepal
392590 - Other,,15.00,7.50,2,,2,,Nepal
392610 - Office or school supplies,"1,812",15.00,7.50,4,,4,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","9,574",15.00,7.50,10,,10,,Nepal
"392630 - Fittings for furniture, coachwork or the like","6,262",15.00,7.50,2,,2,,Nepal
392640 - Statuettes and other ornamental articles,"15,742",15.00,7.50,13,,13,,Nepal
392690 - Other,"1,388,308",15.00,7.50,15,,15,,Nepal
,2004,"42,841,761",20.00,20.00,413,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,20.00,20.00,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"93,738",20.00,20.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,20.00,20.00,1,,,,Nepal
390190 - Other,,20.00,20.00,2,,,,Nepal
390210 - Polypropylene,,20.00,20.00,1,,,,Nepal
390220 - Polyisobutylene,,20.00,20.00,1,,,,Nepal
390230 - Propylene copolymers,,20.00,20.00,1,,,,Nepal
390290 - Other,,20.00,20.00,1,,,,Nepal
390311 -- Expansible,,20.00,20.00,1,,,,Nepal
390319 -- Other,,20.00,20.00,2,,,,Nepal
390320 - Styrene- Acrylonitrile (SAN) copolymers,,20.00,20.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,20.00,20.00,1,,,,Nepal
390390 - Other,,20.00,20.00,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances","4,621",20.00,20.00,2,,,,Nepal
390421 -- Non-plasticised,,20.00,20.00,2,,,,Nepal
390422 -- Plasticised,,20.00,20.00,2,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,20.00,20.00,2,,,,Nepal
390440 - Other vinyl chloride copolymers,,20.00,20.00,1,,,,Nepal
390450 - Vinylidene chloride polymers,,20.00,20.00,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,20.00,20.00,1,,,,Nepal
390469 -- Other,,20.00,20.00,2,,,,Nepal
390490 - Other,"7,727",20.00,20.00,1,,,,Nepal
390512 -- In aqueous dispersion,"205,536",20.00,20.00,3,,,,Nepal
390519 -- Other,,20.00,20.00,3,,,,Nepal
390521 -- In aqueous dispersion,,20.00,20.00,1,,,,Nepal
390529 -- Other,,20.00,20.00,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,20.00,20.00,1,,,,Nepal
390591 -- Copolymers,,20.00,20.00,1,,,,Nepal
390599 -- Other,"27,063",20.00,20.00,2,,,,Nepal
390610 - Poly(methyl methacrylate),"11,517",20.00,20.00,2,,,,Nepal
390690 - Other,"12,659,121",20.00,20.00,4,,,,Nepal
390710 - Polyacetals,"2,674",20.00,20.00,1,,,,Nepal
390720 - Other polyethers,,20.00,20.00,2,,,,Nepal
390730 - Epoxide resins,,20.00,20.00,2,,,,Nepal
390740 - Polycarbonates,,20.00,20.00,1,,,,Nepal
390750 - Alkyd resins,,20.00,20.00,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,20.00,20.00,3,,,,Nepal
390791 -- Unsaturated,,20.00,20.00,6,,,,Nepal
390799 -- Other,"7,267",20.00,20.00,3,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,20.00,20.00,2,,,,Nepal
390890 - Other,,20.00,20.00,3,,,,Nepal
390910 - Urea resins; thiourea resins,,20.00,20.00,2,,,,Nepal
390920 - Melamine resins,,20.00,20.00,2,,,,Nepal
390930 - Other amino-resins,,20.00,20.00,2,,,,Nepal
390940 - Phenolic resins,,20.00,20.00,7,,,,Nepal
390950 - Polyurethanes,,20.00,20.00,1,,,,Nepal
391000 Silicones in primary forms.,,20.00,20.00,3,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,20.00,20.00,2,,,,Nepal
391190 - Other,,20.00,20.00,2,,,,Nepal
391211 -- Non-plasticised,,20.00,20.00,5,,,,Nepal
391212 -- Plasticised,,20.00,20.00,4,,,,Nepal
391220 - Cellulose nitrates (including collodions),,20.00,20.00,4,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,20.00,20.00,1,,,,Nepal
391239 -- Other,,20.00,20.00,6,,,,Nepal
391290 - Other,"21,415",20.00,20.00,3,,,,Nepal
"391310 - Alginic acid, its salts and esters",,20.00,20.00,2,,,,Nepal
391390 - Other,"19,110",20.00,20.00,5,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,20.00,20.00,3,,,,Nepal
391510 - Of polymers of ethylene,,20.00,20.00,1,,,,Nepal
391520 - Of polymers of styrene,,20.00,20.00,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Nepal
391590 - Of other plastics,"9,301",20.00,20.00,17,,,,Nepal
391610 - Of polymers of ethylene,,20.00,20.00,3,,,,Nepal
391620 - Of polymers of vinyl chloride,,20.00,20.00,4,,,,Nepal
391690 - Of other plastics,"4,196",20.00,20.00,17,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"65,611",20.00,20.00,2,,,,Nepal
391721 -- Of polymers of ethylene,"6,509,412",20.00,20.00,2,,,,Nepal
391722 -- Of polymers of propylene,,20.00,20.00,1,,,,Nepal
391723 -- Of polymers of vinyl chloride,"222,614",20.00,20.00,2,,,,Nepal
