Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,"69,000",35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,"31,000",35.00,35.00,1,,,,Japan
870510 - Crane lorries,"3,551,000",17.50,17.50,2,,,,Japan
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,"65,000",35.00,35.00,1,,,,Japan
870790 - Other,"146,000",24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"2,997,000",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"1,686,000",18.00,18.00,1,,,,Japan
870829 -- Other,"116,836,000",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"42,887,000",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"233,368,000",10.67,10.67,3,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","61,575,000",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"9,460,000",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock-absorbers),"5,592,000",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"6,009,000",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"13,713,000",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"3,449,000",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","68,765,000",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"4,426,000",10.00,10.00,4,,,,Japan
870899 -- Other,"121,011,000",9.00,9.00,2,,,,Japan
870911 -- Electrical,"89,000",14.00,14.00,1,,,,Japan
870919 -- Other,"662,000",14.00,14.00,1,,,,Japan
870990 - Parts,,14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"3,000",20.00,20.00,1,,,,Japan
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,095,000",20.00,20.00,3,,,,Japan
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,340,000",20.00,20.00,1,,,,Japan
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"17,773,000",20.00,20.00,1,,,,Japan
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"29,744,000",20.00,20.00,1,,,,Japan
871190 - Other,,20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,20.00,20.00,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,,2.00,2.00,1,,,,Japan
871411 -- Saddles,"1,272,000",16.00,16.00,1,,,,Japan
871419 -- Other,"139,415,000",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","6,000",16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"1,000",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","312,000",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","229,000",16.00,16.00,2,,,,Japan
871495 -- Saddles,,16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","11,000",16.00,16.00,1,,,,Japan
871499 -- Other,"1,396,000",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,Japan
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,"50,000",35.00,35.00,1,,,,Japan
871680 - Other vehicles,"141,000",35.00,35.00,1,,,,Japan
871690 - Parts,"9,000",16.00,16.00,2,,,,Japan
,2009,"1,003,720,000",22.12,22.12,141,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 - Track-laying tractors,,14.00,14.00,1,,,,Japan
870190 - Other,,7.00,7.00,2,,,,Japan
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","1,476,000",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","2,956,000",35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","121,803,000",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","29,368,000",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","48,876,000",35.00,35.00,2,,,,Japan
870390 - Other,,35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,"10,000",35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"39,000",35.00,35.00,4,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,"1,433,000",35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries,"1,425,000",17.50,17.50,2,,,,Japan
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,Japan
870790 - Other,,24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"3,409,000",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"365,000",18.00,18.00,1,,,,Japan
870829 -- Other,"121,918,000",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"40,388,000",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"209,809,000",10.67,10.67,3,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","57,239,000",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"7,981,000",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock-absorbers),"6,911,000",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"2,708,000",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"13,091,000",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"4,746,000",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","60,952,000",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"4,844,000",10.00,10.00,4,,,,Japan
870899 -- Other,"113,777,000",9.00,9.00,2,,,,Japan
870911 -- Electrical,"131,000",14.00,14.00,1,,,,Japan
870919 -- Other,"43,000",14.00,14.00,1,,,,Japan
870990 - Parts,"1,000",14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"11,000",20.00,20.00,1,,,,Japan
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,696,000",20.00,20.00,3,,,,Japan
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"2,079,000",20.00,20.00,1,,,,Japan
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"4,212,000",20.00,20.00,1,,,,Japan
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"15,931,000",20.00,20.00,1,,,,Japan
871190 - Other,,20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,20.00,20.00,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,,2.00,2.00,1,,,,Japan
871411 -- Saddles,"682,000",16.00,16.00,1,,,,Japan
871419 -- Other,"120,174,000",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","9,000",16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"2,000",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","127,000",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","170,000",16.00,16.00,2,,,,Japan
871495 -- Saddles,"2,000",16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","13,000",16.00,16.00,1,,,,Japan
871499 -- Other,"686,000",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,Japan
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,Japan
871680 - Other vehicles,"226,000",35.00,35.00,1,,,,Japan
871690 - Parts,"1,000",16.00,16.00,2,,,,Japan
,2008,"1,277,200,000",22.12,22.12,141,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 - Track-laying tractors,"200,000",14.00,14.00,1,,,,Japan
870190 - Other,,7.00,7.00,2,,,,Japan
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","4,034,000",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","836,000",35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","149,272,000",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","79,343,000",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","94,137,000",35.00,35.00,2,,,,Japan
870390 - Other,,35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,"53,000",35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,"2,112,000",35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,"45,000",35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries,,17.50,17.50,2,,,,Japan
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,"34,000",35.00,35.00,1,,,,Japan
870790 - Other,,24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"6,506,000",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"561,000",18.00,18.00,1,,,,Japan
870829 -- Other,"131,314,000",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"38,900,000",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"213,768,000",10.67,10.67,3,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","48,240,000",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"7,816,000",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock-absorbers),"10,170,000",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"4,825,000",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"6,239,000",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"6,548,000",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","52,567,000",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"9,070,000",10.00,10.00,4,,,,Japan
870899 -- Other,"138,702,000",9.00,9.00,2,,,,Japan
870911 -- Electrical,"138,000",14.00,14.00,1,,,,Japan
870919 -- Other,"200,000",14.00,14.00,1,,,,Japan
870990 - Parts,"7,000",14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,Japan
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"10,225,000",20.00,20.00,3,,,,Japan
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,827,000",20.00,20.00,1,,,,Japan
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"23,975,000",20.00,20.00,1,,,,Japan
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"42,404,000",20.00,20.00,1,,,,Japan
871190 - Other,"3,000",20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","6,000",20.00,20.00,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,"34,000",2.00,2.00,1,,,,Japan
871411 -- Saddles,"1,745,000",16.00,16.00,1,,,,Japan
871419 -- Other,"186,767,000",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","12,000",16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"5,000",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","129,000",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","413,000",16.00,16.00,2,,,,Japan
871495 -- Saddles,,16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","39,000",16.00,16.00,1,,,,Japan
871499 -- Other,"1,706,000",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,Japan
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,Japan
871680 - Other vehicles,"271,000",35.00,35.00,1,,,,Japan
871690 - Parts,"2,000",16.00,16.00,2,,,,Japan
,2007,"850,022,000",22.12,22.12,141,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 - Track-laying tractors,,14.00,14.00,1,,,,Japan
870190 - Other,,7.00,7.00,2,,,,Japan
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"9,000",35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","3,335,000",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","25,000",35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","87,054,000",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","35,803,000",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","23,000",35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","45,493,000",35.00,35.00,2,,,,Japan
870390 - Other,,35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,Japan
870421 -- g.v.w. not exceeding 5 tonnes,"11,473,000",35.00,35.00,4,,,,Japan
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870423 -- g.v.w. exceeding 20 tonnes,"1,116,000",35.00,35.00,4,,,,Japan
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries,,17.50,17.50,2,,,,Japan
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,Japan
870590 - Other,,18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,"10,000",35.00,35.00,1,,,,Japan
870790 - Other,,24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"1,542,000",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"587,000",18.00,18.00,1,,,,Japan
870829 -- Other,"84,994,000",14.73,14.73,11,,,,Japan
870830 - Brakes and servo-brakes; parts thereof,"28,047,000",16.67,16.67,3,,,,Japan
870840 - Gear boxes and parts thereof,"146,421,000",10.67,10.67,3,,,,Japan
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","17,964,000",13.00,13.00,6,,,,Japan
870870 - Road wheels and parts and accessories thereof,"8,514,000",16.00,16.00,2,,,,Japan
870880 - Suspension systems and parts thereof (including shock-absorbers),"15,398,000",18.00,18.00,1,,,,Japan
870891 -- Radiators and parts thereof,"2,927,000",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"2,783,000",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"7,310,000",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","23,554,000",16.29,16.29,7,,,,Japan
870895 -- Safety airbags with inflater system; parts thereof,"11,227,000",10.00,10.00,4,,,,Japan
870899 -- Other,"148,490,000",9.00,9.00,2,,,,Japan
870911 -- Electrical,"39,000",14.00,14.00,1,,,,Japan
870919 -- Other,"15,000",14.00,14.00,1,,,,Japan
870990 - Parts,"2,000",14.00,14.00,1,,,,Japan
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,Japan
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"4,000",20.00,20.00,1,,,,Japan
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"4,205,000",20.00,20.00,3,,,,Japan
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,060,000",20.00,20.00,1,,,,Japan
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"15,357,000",20.00,20.00,1,,,,Japan
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"26,799,000",20.00,20.00,1,,,,Japan
871190 - Other,"9,000",20.00,20.00,1,,,,Japan
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,20.00,20.00,2,,,,Japan
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Japan
871390 - Other,"24,000",2.00,2.00,1,,,,Japan
871411 -- Saddles,"926,000",16.00,16.00,1,,,,Japan
871419 -- Other,"116,182,000",16.00,16.00,1,,,,Japan
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,Japan
"871491 -- Frames and forks, and parts thereof","2,000",16.00,16.00,1,,,,Japan
871492 -- Wheel rims and spokes,"3,000",16.00,16.00,1,,,,Japan
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","24,000",16.00,16.00,2,,,,Japan
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","169,000",16.00,16.00,2,,,,Japan
871495 -- Saddles,,16.00,16.00,1,,,,Japan
"871496 -- Pedals and crank-gear, and parts thereof","15,000",16.00,16.00,1,,,,Japan
871499 -- Other,"906,000",16.00,16.00,2,,,,Japan
871500 Baby carriages and parts thereof.,"13,000",20.00,20.00,1,,,,Japan
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Japan
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,Japan
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,Japan
871639 -- Other,,35.00,35.00,1,,,,Japan
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,Japan
871680 - Other vehicles,"127,000",35.00,35.00,1,,,,Japan
871690 - Parts,"42,000",16.00,16.00,2,,,,Japan
,2006,"619,577,000",22.42,22.42,136,,,,Japan
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,Japan
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,Japan
870130 - Track-laying tractors,,14.00,14.00,1,,,,Japan
870190 - Other,,7.00,7.00,2,,,,Japan
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,Japan
870290 - Other,,35.00,35.00,2,,,,Japan
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"46,000",35.00,35.00,1,,,,Japan
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","1,056,000",35.00,35.00,1,,,,Japan
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","46,619,000",35.00,35.00,2,,,,Japan
"870324 -- Of a cylinder capacity exceeding 3,000 cc","15,918,000",35.00,35.00,2,,,,Japan
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,Japan
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,Japan
"870333 -- Of a cylinder capacity exceeding 2,500 cc","53,834,000",35.00,35.00,2,,,,Japan
870390 - Other,,35.00,35.00,1,,,,Japan
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,Japan
870421 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,Japan
870423 --g.v.w. exceeding 20 tonnes,"931,000",35.00,35.00,4,,,,Japan
870431 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870432 --g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,Japan
870490 - Other,,35.00,35.00,1,,,,Japan
870510 - Crane lorries (mobile cranes),"329,000",17.50,17.50,2,,,,Japan
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,Japan
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,Japan
870540 - Concrete-mixer lorries (concrete-mixers),,35.00,35.00,1,,,,Japan
870590 - Other,"34,000",18.50,18.50,2,,,,Japan
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,000",28.00,28.00,3,,,,Japan
870710 - For the vehicles of heading 87.03,"1,165,000",35.00,35.00,1,,,,Japan
870790 - Other,,24.50,24.50,2,,,,Japan
870810 - Bumpers and parts thereof,"1,842,000",18.00,18.00,1,,,,Japan
870821 -- Safety seat belts,"437,000",18.00,18.00,1,,,,Japan
870829 -- Other,"73,569,000",13.67,13.67,12,,,,Japan
870831 -- Mounted brake linings,"1,066,000",16.00,16.00,2,,,,Japan
870839 -- Other,"17,369,000",18.00,18.00,1,,,,Japan
870840 - Gear boxes (transmissions),"122,841,000",10.67,10.67,3,,,,Japan
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","10,464,000",10.67,10.67,3,,,,Japan
870860 - Non-driving axles and parts thereof,"5,572,000",16.00,16.00,2,,,,Japan
870870 - Road wheels and parts and accessories thereof,"5,510,000",16.00,16.00,2,,,,Japan
870880 - Suspension shock- Absorbers,"1,825,000",18.00,18.00,1,,,,Japan
870891 -- Radiators,"2,589,000",18.00,18.00,1,,,,Japan
870892 -- Silencers (mufflers) and exhaust pipes,"2,276,000",18.00,18.00,1,,,,Japan
870893 -- Clutches and parts thereof,"4,145,000",18.00,18.00,1,,,,Japan
"870894 -- Steering wheels, steering columns and steering boxes","13,437,000",16.00,16.00,6,,,,Japan
