Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,South Africa
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,South Africa
300650 - First-aid boxes and kits,35,10.00,10.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","24,731",0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,South Africa
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,South Africa
,2009,"4,596,292",9.86,9.86,214,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,152,10.00,10.00,4,,,,South Africa
300190 - Other,,10.00,10.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","570,754",10.00,10.00,8,,,,South Africa
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,South Africa
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,South Africa
300290 - Other,"537,948",10.00,10.00,5,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,South Africa
300320 - Containing other antibiotics,,10.00,10.00,1,,,,South Africa
300331 -- Containing insulin,,10.00,10.00,1,,,,South Africa
300339 -- Other,,10.00,10.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,South Africa
300390 - Other,,10.00,10.00,14,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","16,478",10.00,10.00,8,,,,South Africa
300420 - Containing other antibiotics,42,10.00,10.00,29,,,,South Africa
300431 -- Containing insulin,,10.00,10.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,South Africa
300439 -- Other,,10.00,10.00,8,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","25,740",10.00,10.00,8,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,South Africa
300490 - Other,"3,409,253",10.00,10.00,70,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,South Africa
300590 - Other,"35,350",10.00,10.00,8,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,South Africa
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,South Africa
300650 - First-aid boxes and kits,575,10.00,10.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,South Africa
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,South Africa
,2008,"26,384,993",9.86,9.86,214,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,South Africa
300190 - Other,,10.00,10.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","501,054",10.00,10.00,8,,,,South Africa
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,South Africa
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,South Africa
300290 - Other,"831,873",10.00,10.00,5,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,South Africa
300320 - Containing other antibiotics,,10.00,10.00,1,,,,South Africa
300331 -- Containing insulin,,10.00,10.00,1,,,,South Africa
300339 -- Other,"24,043",10.00,10.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,South Africa
300390 - Other,"8,384",10.00,10.00,14,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","104,764",10.00,10.00,8,,,,South Africa
300420 - Containing other antibiotics,,10.00,10.00,29,,,,South Africa
300431 -- Containing insulin,,10.00,10.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,South Africa
300439 -- Other,772,10.00,10.00,8,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,South Africa
300490 - Other,"24,802,294",10.00,10.00,70,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"4,802",10.00,10.00,3,,,,South Africa
300590 - Other,"42,766",10.00,10.00,8,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,South Africa
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,South Africa
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","64,240",0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,South Africa
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,South Africa
,2007,"1,427,454",9.86,9.86,214,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,South Africa
300190 - Other,,10.00,10.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","510,083",10.00,10.00,8,,,,South Africa
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,South Africa
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,South Africa
300290 - Other,"760,074",10.00,10.00,5,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,South Africa
300320 - Containing other antibiotics,,10.00,10.00,1,,,,South Africa
300331 -- Containing insulin,,10.00,10.00,1,,,,South Africa
300339 -- Other,,10.00,10.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,South Africa
300390 - Other,"14,379",10.00,10.00,14,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,South Africa
300420 - Containing other antibiotics,,10.00,10.00,29,,,,South Africa
300431 -- Containing insulin,,10.00,10.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,South Africa
300439 -- Other,,10.00,10.00,8,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,South Africa
300490 - Other,"4,229",10.00,10.00,70,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,South Africa
300590 - Other,"41,237",10.00,10.00,8,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","92,478",10.00,10.00,2,,,,South Africa
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,South Africa
300650 - First-aid boxes and kits,"4,973",10.00,10.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,South Africa
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,South Africa
,2006,"10,234,081",12.32,12.32,214,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,12.50,12.50,3,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,,12.50,12.50,4,,,,South Africa
300190 - Other,,12.50,12.50,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","9,284",12.50,12.50,8,,,,South Africa
300220 - Vaccines for human medicine,,12.50,12.50,14,,,,South Africa
300230 - Vaccines for veterinary medicine,,12.50,12.50,1,,,,South Africa
300290 - Other,"1,092,218",12.50,12.50,5,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.50,12.50,1,,,,South Africa
300320 - Containing other antibiotics,,12.50,12.50,1,,,,South Africa
300331 -- Containing insulin,,12.50,12.50,1,,,,South Africa
300339 -- Other,"1,058",12.50,12.50,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.50,12.50,1,,,,South Africa
300390 - Other,"2,253",12.50,12.50,13,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.50,12.50,8,,,,South Africa
300420 - Containing other antibiotics,,12.50,12.50,29,,,,South Africa
300431 -- Containing insulin,,12.50,12.50,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,12.50,12.50,1,,,,South Africa
300439 -- Other,,12.50,12.50,8,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,12.50,12.50,8,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,,12.50,12.50,11,,,,South Africa
300490 - Other,"8,937,161",12.50,12.50,69,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,,12.50,12.50,3,,,,South Africa
300590 - Other,"180,174",12.50,12.50,8,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","11,933",12.50,12.50,2,,,,South Africa
300620 - Blood-grouping reagents,,12.50,12.50,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,12.50,12.50,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,12.50,12.50,1,,,,South Africa
300650 - First- Aid boxes and kits,,12.50,12.50,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,12.50,12.50,1,,,,South Africa
300680 - Waste pharmaceuticals,,12.50,12.50,1,,,,South Africa
,2005,"977,429",14.79,14.79,214,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,15.00,15.00,3,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"9,302",15.00,15.00,4,,,,South Africa
300190 - Other,,15.00,15.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","42,275",15.00,15.00,8,,,,South Africa
300220 - Vaccines for human medicine,,15.00,15.00,14,,,,South Africa
300230 - Vaccines for veterinary medicine,,15.00,15.00,1,,,,South Africa
300290 - Other,"840,060",15.00,15.00,5,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.00,15.00,1,,,,South Africa
300320 - Containing other antibiotics,,15.00,15.00,1,,,,South Africa
300331 -- Containing insulin,,15.00,15.00,1,,,,South Africa
300339 -- Other,,15.00,15.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,15.00,15.00,1,,,,South Africa
300390 - Other,"14,386",15.00,15.00,13,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","7,269",15.00,15.00,8,,,,South Africa
300420 - Containing other antibiotics,,15.00,15.00,29,,,,South Africa
300431 -- Containing insulin,,15.00,15.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,15.00,15.00,1,,,,South Africa
300439 -- Other,,15.00,15.00,8,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,15.00,15.00,8,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,,15.00,15.00,11,,,,South Africa
300490 - Other,202,15.00,15.00,69,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,,15.00,15.00,3,,,,South Africa
300590 - Other,"46,020",15.00,15.00,8,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","17,916",15.00,15.00,2,,,,South Africa
300620 - Blood-grouping reagents,,15.00,15.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,15.00,15.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,15.00,15.00,1,,,,South Africa
300650 - First- Aid boxes and kits,,15.00,15.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.00,15.00,1,,,,South Africa
300680 - Waste pharmaceuticals,,15.00,15.00,1,,,,South Africa
,2004,"442,305",19.72,19.72,214,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,20.00,20.00,3,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,,20.00,20.00,4,,,,South Africa
300190 - Other,,20.00,20.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","98,265",20.00,20.00,8,,,,South Africa
300220 - Vaccines for human medicine,,20.00,20.00,14,,,,South Africa
300230 - Vaccines for veterinary medicine,34,20.00,20.00,1,,,,South Africa
300290 - Other,"289,432",20.00,20.00,5,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,20.00,20.00,1,,,,South Africa
300320 - Containing other antibiotics,,20.00,20.00,1,,,,South Africa
300331 -- Containing insulin,,20.00,20.00,1,,,,South Africa
300339 -- Other,,20.00,20.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,20.00,20.00,1,,,,South Africa
300390 - Other,"8,431",20.00,20.00,13,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,20.00,20.00,8,,,,South Africa
300420 - Containing other antibiotics,"10,341",20.00,20.00,29,,,,South Africa
300431 -- Containing insulin,,20.00,20.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,20.00,20.00,1,,,,South Africa
300439 -- Other,,20.00,20.00,8,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,20.00,20.00,8,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,320,20.00,20.00,11,,,,South Africa
300490 - Other,"15,365",20.00,20.00,69,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,331,20.00,20.00,3,,,,South Africa
300590 - Other,"19,784",20.00,20.00,8,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,20.00,20.00,2,,,,South Africa
300620 - Blood-grouping reagents,,20.00,20.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,20.00,20.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,20.00,20.00,1,,,,South Africa
300650 - First- Aid boxes and kits,,20.00,20.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,20.00,20.00,1,,,,South Africa
300680 - Waste pharmaceuticals,,20.00,20.00,1,,,,South Africa
,2003,"318,684",24.65,24.65,214,1,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,25.00,25.00,3,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"15,560",25.00,25.00,4,,,,South Africa
300190 - Other,,25.00,25.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","158,521",25.00,25.00,8,,,,South Africa
300220 - Vaccines for human medicine,,25.00,25.00,14,,,,South Africa
300230 - Vaccines for veterinary medicine,"8,094",25.00,25.00,1,,,,South Africa
300290 - Other,"115,407",25.00,25.00,5,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,25.00,25.00,1,,,,South Africa
300320 - Containing other antibiotics,,25.00,25.00,1,,,,South Africa
300331 -- Containing insulin,,25.00,25.00,1,,,,South Africa
300339 -- Other,,25.00,25.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,25.00,25.00,1,,,,South Africa
300390 - Other,,25.00,25.00,13,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,25.00,25.00,8,,,,South Africa
300420 - Containing other antibiotics,"7,447",25.00,25.00,29,,,,South Africa
300431 -- Containing insulin,,25.00,25.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,25.00,25.00,1,,,,South Africa
300439 -- Other,,25.00,25.00,8,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,25.00,25.00,8,1,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,,25.00,25.00,11,,,,South Africa
300490 - Other,,25.00,25.00,69,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,,25.00,25.00,3,,,,South Africa
300590 - Other,"13,655",25.00,25.00,8,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,25.00,25.00,2,,,,South Africa
300620 - Blood-grouping reagents,,25.00,25.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,25.00,25.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,25.00,25.00,1,,,,South Africa
300650 - First- Aid boxes and kits,,25.00,25.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,25.00,25.00,1,,,,South Africa
300680 - Waste pharmaceuticals,,25.00,25.00,1,,,,South Africa
,2002,"61,147",27.10,27.10,31,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,30.00,30.00,1,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,,30.00,30.00,1,,,,South Africa
300190 - Other,,30.00,30.00,1,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","53,292",30.00,30.00,1,,,,South Africa
300220 - Vaccines for human medicine,,30.00,30.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,,30.00,30.00,1,,,,South Africa
300290 - Other,,30.00,30.00,1,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,30.00,30.00,1,,,,South Africa
300320 - Containing other antibiotics,,30.00,30.00,1,,,,South Africa
300331 -- Containing insulin,,30.00,30.00,1,,,,South Africa
300339 -- Other,,30.00,30.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,30.00,30.00,1,,,,South Africa
300390 - Other,,30.00,30.00,1,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,30.00,30.00,1,,,,South Africa
300420 - Containing other antibiotics,,30.00,30.00,1,,,,South Africa
300431 -- Containing insulin,,30.00,30.00,1,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,30.00,30.00,1,,,,South Africa
300439 -- Other,,30.00,30.00,1,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,30.00,30.00,1,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,,30.00,30.00,1,,,,South Africa
300490 - Other,,30.00,30.00,1,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,,30.00,30.00,1,,,,South Africa
300590 - Other,"7,651",30.00,30.00,1,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,30.00,30.00,1,,,,South Africa
300620 - Blood-grouping reagents,,30.00,30.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,30.00,30.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,30.00,30.00,1,,,,South Africa
300650 - First- Aid boxes and kits,,30.00,30.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",204,0.00,0.00,1,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,South Africa
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2001,"65,216",33.45,33.45,29,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,South Africa
300190 - Other,,35.00,35.00,1,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,35.00,35.00,1,,,,South Africa
300220 - Vaccines for human medicine,,35.00,35.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,South Africa
300290 - Other,,35.00,35.00,1,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,South Africa
300320 - Containing other antibiotics,,35.00,35.00,1,,,,South Africa
300331 - - Containing insulin,,35.00,35.00,1,,,,South Africa
300339 - - Other,,35.00,35.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,South Africa
300390 - Other,,30.00,30.00,1,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,South Africa
300420 - Containing other antibiotics,,35.00,35.00,1,,,,South Africa
300431 - - Containing insulin,,35.00,35.00,1,,,,South Africa
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,South Africa
300439 - - Other,,35.00,35.00,1,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,South Africa
300490 - Other,"37,350",30.00,30.00,1,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,South Africa
300590 - Other,"27,867",35.00,35.00,1,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,South Africa
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,South Africa
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,South Africa
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,South Africa
,2000,"43,965",36.71,36.71,29,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,South Africa
300190 - Other,,38.50,38.50,1,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","5,208",38.50,38.50,1,,,,South Africa
300220 - Vaccines for human medicine,,38.50,38.50,1,,,,South Africa
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,South Africa
300290 - Other,,38.50,38.50,1,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,South Africa
300320 - Containing other antibiotics,,38.50,38.50,1,,,,South Africa
300331 - - Containing insulin,,38.50,38.50,1,,,,South Africa
300339 - - Other,,38.50,38.50,1,,,,South Africa
