Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,296,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","251,671",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,"118,262",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"22,519",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,540,515",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"38,650",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"62,648",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","3,911,131",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,"14,280",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,491",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,"8,997",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,244,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2011,"7,135,573",0.00,0.00,46,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,585,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,793,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","5,763",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"1,503",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,"46,771",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"17,511",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,390,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"1,097,091",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","5,791",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,28,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,97,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,537,742",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,237,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"4,385",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","4,389,547",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,28,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,"27,130",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,181,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2010,"6,814,602",0.00,0.00,46,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,212,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,172,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,352",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,13,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,"11,162",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"12,435",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,"2,704",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,"2,174",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,80,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","228,763",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"1,157,204",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,199,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,13,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,413,978",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,292,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","3,957,241",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"19,156",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"7,450",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2009,"10,281,043",0.33,0.33,59,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,"130,539",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,004",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"11,926",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","238,971",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"457,397",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,28,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,"15,678",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","16,110",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"3,965,737",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"91,122",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","5,339,141",2.17,2.17,3,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,"13,390",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2008,"5,874,962",0.33,0.33,59,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,"1,670",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","396,689",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"2,168",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"155,550",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,"2,959",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"53,671",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,103,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"3,496,788",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"5,273",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,747,684",2.17,2.17,3,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,981,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,597",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,"9,829",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2007,"4,974,559",0.33,0.33,59,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,145,436",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"788,353",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,96,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,"1,179",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",274,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"19,968",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"2,453",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,860,933",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"4,989",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","82,792",2.17,2.17,3,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"68,086",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2006,"8,523,741",0.11,0.11,59,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,996",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"43,080",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"29,783",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,"1,909",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","73,955",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"983,135",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","21,408",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"7,316,984",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"5,776",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","30,976",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","14,741",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2005,"2,143,285",0.11,0.11,59,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",75,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"1,480",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"12,528",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",411,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"12,839",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"8,535",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,603,346",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"23,899",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
