Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"5,083,839",1.35,1.35,2,,,,"Korea, Republic of"
880330 - Other parts of airplanes or helicopters,"29,040,222",1.35,1.35,2,,,,"Korea, Republic of"
880390 - Other,"42,986",1.56,1.56,5,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,"1,814,196",2.70,2.70,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,362,2.20,2.20,2,,,,"Korea, Republic of"
880521 -- Air combat simulators and parts thereof,,1.70,1.70,1,,,,"Korea, Republic of"
880529 -- Other,"15,995",0.85,0.85,2,,,,"Korea, Republic of"
,2002,"38,304,609",2.01,2.01,34,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Korea, Republic of"
880190 - Other,"2,582",2.13,2.13,3,,,,"Korea, Republic of"
"880211 -- Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Korea, Republic of"
"880212 -- Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880220 - Airplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Korea, Republic of"
"880230 - Airplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880240 - Airplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,"8,938",1.35,1.35,2,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"4,629,139",1.35,1.35,2,,,,"Korea, Republic of"
880330 - Other parts of airplanes or helicopters,"31,855,132",1.35,1.35,2,,,,"Korea, Republic of"
880390 - Other,"28,354",1.56,1.56,5,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,"1,766,911",2.70,2.70,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Korea, Republic of"
880521 -- Air combat simulators and parts thereof,,1.70,1.70,1,,,,"Korea, Republic of"
880529 -- Other,"13,553",0.85,0.85,2,,,,"Korea, Republic of"
,2001,"27,023,937",2.02,2.02,33,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Korea, Republic of"
880190 - Other,,2.13,2.13,3,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg","177,523",3.75,3.75,2,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,"4,594",1.35,1.35,2,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"1,159,658",1.35,1.35,2,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"24,553,103",1.35,1.35,2,,,,"Korea, Republic of"
880390 - Other,"47,175",1.56,1.56,5,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"1,073,637",2.70,2.70,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,"8,248",0.85,0.85,2,,,,"Korea, Republic of"
,2000,"56,537,722",2.02,2.02,33,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,1.85,1.85,2,,,,"Korea, Republic of"
880190 - Other,"3,937",2.13,2.13,3,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,3.75,3.75,2,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","35,818,058",1.35,1.35,2,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,"104,437",1.35,1.35,2,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"462,702",1.35,1.35,2,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"18,257,807",1.35,1.35,2,,,,"Korea, Republic of"
880390 - Other,"12,105",1.56,1.56,5,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"1,829,980",2.70,2.70,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,"48,697",0.85,0.85,2,,,,"Korea, Republic of"
,1999,"49,507,983",2.02,2.02,33,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,"2,728",1.85,1.85,2,,,,"Korea, Republic of"
880190 - Other,,2.13,2.13,3,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg","1,280,332",3.75,3.75,2,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,3.85,3.85,2,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.35,1.35,2,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","32,254,572",1.35,1.35,2,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,"75,159",1.35,1.35,2,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"51,381",1.35,1.35,2,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"13,360,447",1.35,1.35,2,,,,"Korea, Republic of"
880390 - Other,"6,938",1.56,1.56,5,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"2,250,874",2.70,2.70,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.20,2.20,2,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,"225,551",0.85,0.85,2,,,,"Korea, Republic of"
,1998,"15,463,593",2.33,2.33,30,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,2.20,2.20,2,,,,"Korea, Republic of"
880190 - Other,,2.63,2.63,3,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,4.50,4.50,2,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.60,1.60,2,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.30,4.30,2,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.65,1.65,2,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.60,1.60,2,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.60,4.60,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,"228,921",1.60,1.60,2,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"246,781",1.60,1.60,2,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"12,422,175",1.60,1.60,2,,,,"Korea, Republic of"
880390 - Other,"4,953",1.77,1.77,3,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"2,548,182",3.30,3.30,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,2.75,2.75,2,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,"12,581",1.05,1.05,2,,,,"Korea, Republic of"
,1997,"12,884,622",2.68,2.68,30,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,,2.50,2.50,2,,,,"Korea, Republic of"
880190 - Other,"76,627",3.13,3.13,3,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.80,1.80,2,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.90,1.90,2,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,"17,147",1.80,1.80,2,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"88,795",1.80,1.80,2,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"9,985,324",1.80,1.80,2,,,,"Korea, Republic of"
880390 - Other,"15,582",2.03,2.03,3,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"2,701,147",3.90,3.90,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,,1.25,1.25,2,,,,"Korea, Republic of"
,1996,"13,518,507",2.68,2.68,30,,,,"Korea, Republic of"
880110 - Gliders and hang gliders,"673,564",2.50,2.50,2,,,,"Korea, Republic of"
880190 - Other,,3.13,3.13,3,,,,"Korea, Republic of"
"880211 - - Of an unladen weight not exceeding 2,000 kg",,5.25,5.25,2,,,,"Korea, Republic of"
"880212 - - Of an unladen weight exceeding 2,000 kg",,1.80,1.80,2,,,,"Korea, Republic of"
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,4.70,4.70,2,,,,"Korea, Republic of"
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,1.90,1.90,2,,,,"Korea, Republic of"
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,1.80,1.80,2,,,,"Korea, Republic of"
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,5.10,5.10,1,,,,"Korea, Republic of"
880310 - Propellers and rotors and parts thereof,,1.80,1.80,2,,,,"Korea, Republic of"
880320 - Under-carriages and parts thereof,"263,054",1.80,1.80,2,,,,"Korea, Republic of"
880330 - Other parts of aeroplanes or helicopters,"8,069,845",1.80,1.80,2,,,,"Korea, Republic of"
880390 - Other,"184,736",2.03,2.03,3,,,,"Korea, Republic of"
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"3,476,474",3.90,3.90,1,,,,"Korea, Republic of"
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,3.35,3.35,2,,,,"Korea, Republic of"
880520 - Ground flying trainers and parts thereof,"850,834",1.25,1.25,2,,,,"Korea, Republic of"
