Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Cambodia
300490 - Other,"65,423",0.00,0.00,1,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,4,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,0.00,0.00,3,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Cambodia
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Cambodia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2009,195,0.33,0.33,59,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,195,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Cambodia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2008,,0.33,0.33,59,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Cambodia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2007,"38,114",0.33,0.33,59,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,"30,028",0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,"6,633",0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,453",0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Cambodia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2006,113,0.11,0.11,59,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,113,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2005,,0.11,0.11,59,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2004,,0.11,0.11,59,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2003,,0.11,0.11,59,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2002,"57,673",0.11,0.11,59,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 -- Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 -- Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","57,673",0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 -- Containing insulin,,0.00,0.00,2,,,,Cambodia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Cambodia
300439 -- Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Cambodia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Cambodia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Cambodia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Cambodia
,2001,"20,426",0.00,0.00,57,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 - - Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 - - Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 - - Containing insulin,,0.00,0.00,2,,,,Cambodia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Cambodia
300439 - - Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,"20,426",0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Cambodia
,2000,,0.00,0.00,57,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
