Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
950619 - - Other,,23.00,23.00,1,,,,Japan
950621 - - Sailboards,,23.00,23.00,1,,,,Japan
950629 - - Other,"12,766",23.00,23.00,1,,,,Japan
"950631 - - Clubs, complete",,23.00,23.00,1,,,,Japan
950632 - - Balls,,23.00,23.00,1,,,,Japan
950639 - - Other,"2,518",23.00,23.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"60,129",23.00,23.00,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","42,091",23.00,23.00,1,,,,Japan
950659 - - Other,"3,982",23.00,23.00,1,,,,Japan
950661 - - Lawn-tennis balls,,23.00,23.00,1,,,,Japan
950662 - - Inflatable,"7,962",23.00,23.00,1,,,,Japan
950669 - - Other,"36,010",23.00,23.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached",,23.00,23.00,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","10,258",23.00,23.00,1,,,,Japan
950699 - - Other,"20,810",23.00,23.00,1,,,,Japan
950710 - Fishing rods,"66,509",23.00,23.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","134,851",23.00,23.00,1,,,,Japan
950730 - Fishing reels,"105,286",23.00,23.00,1,,,,Japan
950790 - Other,"98,530",23.00,23.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","72,299",23.00,23.00,1,,,,Japan
,1997,"34,757,812",23.00,23.00,48,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",64,23.00,23.00,1,,,,Japan
"950210 - Dolls, whether or not dressed","1,008",23.00,23.00,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",,23.00,23.00,1,,,,Japan
950299 - - Other,,23.00,23.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",,23.00,23.00,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","121,772",23.00,23.00,1,,,,Japan
950330 - Other construction sets and constructional toys,82,23.00,23.00,1,,,,Japan
950341 - - Stuffed,"2,914",23.00,23.00,1,,,,Japan
950349 - - Other,388,23.00,23.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,160,23.00,23.00,1,,,,Japan
950360 - Puzzles,,23.00,23.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits",454,23.00,23.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","9,950",23.00,23.00,2,,,,Japan
950390 - Other,"23,039",23.00,23.00,2,,,,Japan
950410 - Video games of a kind used with a television receiver,"31,888,870",23.00,23.00,3,,,,Japan
950420 - Articles and accessories for billiards,,23.00,23.00,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","742,401",23.00,23.00,1,,,,Japan
950440 - Playing cards,404,23.00,23.00,1,,,,Japan
950490 - Other,"74,262",23.00,23.00,1,,,,Japan
950510 - Articles for Christmas festivities,"6,028",23.00,23.00,1,,,,Japan
950590 - Other,,23.00,23.00,1,,,,Japan
950611 - - Skis,,23.00,23.00,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,Japan
950619 - - Other,129,23.00,23.00,1,,,,Japan
950621 - - Sailboards,,23.00,23.00,1,,,,Japan
950629 - - Other,"1,002",23.00,23.00,1,,,,Japan
"950631 - - Clubs, complete",,23.00,23.00,1,,,,Japan
950632 - - Balls,,23.00,23.00,1,,,,Japan
950639 - - Other,,23.00,23.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"29,570",23.00,23.00,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung",508,23.00,23.00,1,,,,Japan
950659 - - Other,,23.00,23.00,1,,,,Japan
950661 - - Lawn-tennis balls,496,23.00,23.00,1,,,,Japan
950662 - - Inflatable,"69,900",23.00,23.00,1,,,,Japan
950669 - - Other,"7,590",23.00,23.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","11,573",23.00,23.00,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","8,708",23.00,23.00,1,,,,Japan
950699 - - Other,"34,406",23.00,23.00,1,,,,Japan
950710 - Fishing rods,"45,752",23.00,23.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","251,069",23.00,23.00,1,,,,Japan
950730 - Fishing reels,"188,443",23.00,23.00,1,,,,Japan
950790 - Other,"115,170",23.00,23.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","1,121,700",23.00,23.00,1,,,,Japan
,1996,"28,225,945",40.83,40.83,48,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",215,70.00,70.00,1,,,,Japan
"950210 - Dolls, whether or not dressed","51,508",70.00,70.00,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear",24,70.00,70.00,1,,,,Japan
950299 - - Other,13,70.00,70.00,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor",138,70.00,70.00,1,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","241,503",70.00,70.00,1,,,,Japan
950330 - Other construction sets and constructional toys,"21,040",70.00,70.00,1,,,,Japan
950341 - - Stuffed,"10,801",70.00,70.00,1,,,,Japan
950349 - - Other,"22,119",70.00,70.00,1,,,,Japan
950350 - Toy musical instruments and apparatus,"2,858",70.00,70.00,1,,,,Japan
950360 - Puzzles,"2,056",70.00,70.00,1,,,,Japan
"950370 - Other toys, put up in sets or outfits","4,512",70.00,70.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","205,520",70.00,70.00,2,,,,Japan
950390 - Other,"99,920",70.00,70.00,2,,,,Japan
950410 - Video games of a kind used with a television receiver,"23,217,280",70.00,70.00,3,,,,Japan
950420 - Articles and accessories for billiards,"1,109",20.00,20.00,1,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","3,353,655",20.00,20.00,1,,,,Japan
950440 - Playing cards,"3,908",20.00,20.00,1,,,,Japan
950490 - Other,"100,557",20.00,20.00,1,,,,Japan
950510 - Articles for Christmas festivities,"70,476",20.00,20.00,1,,,,Japan
950590 - Other,"19,236",20.00,20.00,1,,,,Japan
950611 - - Skis,,20.00,20.00,1,,,,Japan
950612 - - Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,Japan
950619 - - Other,5,20.00,20.00,1,,,,Japan
950621 - - Sailboards,,20.00,20.00,1,,,,Japan
950629 - - Other,"19,668",20.00,20.00,1,,,,Japan
"950631 - - Clubs, complete",,20.00,20.00,1,,,,Japan
950632 - - Balls,450,20.00,20.00,1,,,,Japan
950639 - - Other,49,20.00,20.00,1,,,,Japan
950640 - Articles and equipment for table-tennis,"46,802",20.00,20.00,1,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","19,763",20.00,20.00,1,,,,Japan
950659 - - Other,"1,689",20.00,20.00,1,,,,Japan
950661 - - Lawn-tennis balls,"27,973",20.00,20.00,1,,,,Japan
950662 - - Inflatable,"174,129",20.00,20.00,1,,,,Japan
950669 - - Other,"12,995",20.00,20.00,1,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","24,060",20.00,20.00,1,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","76,776",20.00,20.00,1,,,,Japan
950699 - - Other,"25,113",20.00,20.00,1,,,,Japan
950710 - Fishing rods,"9,098",20.00,20.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","151,061",20.00,20.00,1,,,,Japan
950730 - Fishing reels,"79,350",20.00,20.00,1,,,,Japan
950790 - Other,"61,957",20.00,20.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","66,559",20.00,20.00,1,,,,Japan
