Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose","254,432",38.50,38.50,1,,,,Nepal
170250 - Chemically pure fructose,,38.50,38.50,1,,,,Nepal
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,38.50,38.50,1,,,,Nepal
"170290 - Other, including invert sugar",,38.50,38.50,1,,,,Nepal
170310 - Cane molasses,"302,976",16.50,16.50,1,,,,Nepal
170390 - Other,"106,206",16.50,16.50,1,,,,Nepal
"170410 - Chewing gum, whether or not sugar-coated",,38.50,38.50,1,,,,Nepal
170490 - Other,,38.50,38.50,1,,,,Nepal
,1999,"1,484,708",38.50,38.50,16,,,,Nepal
170111 - - Cane sugar,"437,452",44.00,44.00,1,,,,Nepal
170112 - - Beet sugar,,44.00,44.00,1,,,,Nepal
170191 - - Containing added flavouring or colouring matter,,44.00,44.00,1,,,,Nepal
170199 - - Other,"982,773",44.00,44.00,1,,,,Nepal
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,27.50,27.50,1,,,,Nepal
170219 - - Other,,27.50,27.50,1,,,,Nepal
170220 - Maple sugar and maple syrup,,44.00,44.00,1,,,,Nepal
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","19,385",44.00,44.00,1,,,,Nepal
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose","43,457",44.00,44.00,1,,,,Nepal
170250 - Chemically pure fructose,,44.00,44.00,1,,,,Nepal
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,44.00,44.00,1,,,,Nepal
"170290 - Other, including invert sugar",,44.00,44.00,1,,,,Nepal
170310 - Cane molasses,,16.50,16.50,1,,,,Nepal
170390 - Other,,16.50,16.50,1,,,,Nepal
"170410 - Chewing gum, whether or not sugar-coated",,44.00,44.00,1,,,,Nepal
170490 - Other,"1,642",44.00,44.00,1,,,,Nepal
,1998,"378,528",33.75,33.75,16,,,,Nepal
170111 - - Cane sugar,"4,991",40.00,40.00,1,,,,Nepal
170112 - - Beet sugar,,40.00,40.00,1,,,,Nepal
170191 - - Containing added flavouring or colouring matter,,40.00,40.00,1,,,,Nepal
170199 - - Other,"2,999",40.00,40.00,1,,,,Nepal
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,20.00,20.00,1,,,,Nepal
170219 - - Other,,20.00,20.00,1,,,,Nepal
170220 - Maple sugar and maple syrup,,40.00,40.00,1,,,,Nepal
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","76,399",40.00,40.00,1,,,,Nepal
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose","127,554",40.00,40.00,1,,,,Nepal
170250 - Chemically pure fructose,,40.00,40.00,1,,,,Nepal
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,40.00,40.00,1,,,,Nepal
"170290 - Other, including invert sugar","10,415",40.00,40.00,1,,,,Nepal
170310 - Cane molasses,"109,080",10.00,10.00,1,,,,Nepal
170390 - Other,"44,835",10.00,10.00,1,,,,Nepal
"170410 - Chewing gum, whether or not sugar-coated",,40.00,40.00,1,,,,Nepal
170490 - Other,"2,254",40.00,40.00,1,,,,Nepal
,1997,"1,409,647",33.13,33.13,16,,,,Nepal
170111 - - Cane sugar,,0.00,0.00,1,,,,Nepal
170112 - - Beet sugar,,0.00,0.00,1,,,,Nepal
170191 - - Containing added flavouring or colouring matter,,45.00,45.00,1,,,,Nepal
170199 - - Other,,45.00,45.00,1,,,,Nepal
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,25.00,25.00,1,,,,Nepal
170219 - - Other,,25.00,25.00,1,,,,Nepal
170220 - Maple sugar and maple syrup,,45.00,45.00,1,,,,Nepal
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","24,581",45.00,45.00,1,,,,Nepal
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose","873,991",45.00,45.00,1,,,,Nepal
170250 - Chemically pure fructose,,45.00,45.00,1,,,,Nepal
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,45.00,45.00,1,,,,Nepal
"170290 - Other, including invert sugar",,45.00,45.00,1,,,,Nepal
170310 - Cane molasses,"64,389",15.00,15.00,1,,,,Nepal
170390 - Other,"446,687",15.00,15.00,1,,,,Nepal
"170410 - Chewing gum, whether or not sugar-coated",,45.00,45.00,1,,,,Nepal
170490 - Other,,45.00,45.00,1,,,,Nepal
,1996,"261,942",36.75,36.75,16,,,,Nepal
170111 - - Cane sugar,,0.00,0.00,1,,,,Nepal
170112 - - Beet sugar,,0.00,0.00,1,,,,Nepal
170191 - - Containing added flavouring or colouring matter,,52.00,52.00,1,,,,Nepal
170199 - - Other,,52.00,52.00,1,,,,Nepal
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,22.00,22.00,1,,,,Nepal
170219 - - Other,,22.00,22.00,1,,,,Nepal
170220 - Maple sugar and maple syrup,,52.00,52.00,1,,,,Nepal
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","18,946",52.00,52.00,1,,,,Nepal
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose","240,802",52.00,52.00,1,,,,Nepal
170250 - Chemically pure fructose,,52.00,52.00,1,,,,Nepal
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,52.00,52.00,1,,,,Nepal
"170290 - Other, including invert sugar","2,194",52.00,52.00,1,,,,Nepal
170310 - Cane molasses,,12.00,12.00,1,,,,Nepal
170390 - Other,,12.00,12.00,1,,,,Nepal
"170410 - Chewing gum, whether or not sugar-coated",,52.00,52.00,1,,,,Nepal
170490 - Other,,52.00,52.00,1,,,,Nepal
