Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First-aid boxes and kits,"24,327",0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Nepal
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Nepal
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2009,"256,769",0.33,0.33,59,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","252,473",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,"1,632",0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,42,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","2,622",2.17,2.17,3,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Nepal
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2008,"106,522",0.33,0.33,59,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","101,600",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,"2,168",0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,"2,754",0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Nepal
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2007,"60,179",0.33,0.33,59,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","59,123",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,14,0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,042",0.00,0.00,1,,,,Nepal
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Nepal
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2006,"49,144",0.11,0.11,59,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","30,411",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","10,195",0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,38,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,"8,500",0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2005,"245,237",0.11,0.11,59,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","9,480",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,"82,720",0.00,0.00,2,,,,Nepal
300490 - Other,"153,037",0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2004,"125,311",0.11,0.11,59,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","89,847",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,"24,069",0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,"11,394",0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2003,"45,225",0.11,0.11,59,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","24,773",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,170,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,,0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,"20,282",0.00,0.00,1,,,,Nepal
300590 - Other,,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2002,"13,194",0.11,0.11,59,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","13,194",0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 -- Containing insulin,,0.00,0.00,1,,,,Nepal
300339 -- Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 -- Containing insulin,,0.00,0.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Nepal
300439 -- Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,,0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Nepal
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2001,72,0.00,0.00,57,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 - - Containing insulin,,0.00,0.00,1,,,,Nepal
300339 - - Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 - - Containing insulin,,0.00,0.00,2,,,,Nepal
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Nepal
300439 - - Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Nepal
300490 - Other,72,0.00,0.00,4,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Nepal
300590 - Other,,0.00,0.00,5,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Nepal
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Nepal
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Nepal
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Nepal
,2000,,0.00,0.00,57,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Nepal
300190 - Other,,0.00,0.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Nepal
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Nepal
300290 - Other,,0.00,0.00,4,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Nepal
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Nepal
300331 - - Containing insulin,,0.00,0.00,1,,,,Nepal
300339 - - Other,,0.00,0.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Nepal
300390 - Other,,0.00,0.00,2,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Nepal
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Nepal
300431 - - Containing insulin,,0.00,0.00,2,,,,Nepal
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Nepal
300439 - - Other,,0.00,0.00,2,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Nepal
