Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,India
"170290 - Other, including invert sugar",900,19.00,19.00,1,,,,India
170310 - Cane molasses,,19.00,19.00,1,,,,India
170390 - Other,,19.00,19.00,1,,,,India
"170410 - Chewing gum, whether or not sugar-coated",37,23.00,23.00,1,,,,India
170490 - Other,,23.00,23.00,3,,,,India
,1997,"1,593,830",19.73,19.73,22,,,,India
170111 - - Cane sugar,,19.00,19.00,1,,,,India
170112 - - Beet sugar,,19.00,19.00,1,,,,India
170191 - - Containing added flavouring or colouring matter,,19.00,19.00,1,,,,India
170199 - - Other,,19.00,19.00,1,,,,India
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,19.00,19.00,1,,,,India
170219 - - Other,,19.00,19.00,1,,,,India
170220 - Maple sugar and maple syrup,,19.00,19.00,1,,,,India
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,19.00,19.00,3,,,,India
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,India
170250 - Chemically pure fructose,,19.00,19.00,1,,,,India
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,India
"170290 - Other, including invert sugar",633,19.00,19.00,1,,,,India
170310 - Cane molasses,"1,593,197",19.00,19.00,1,,,,India
170390 - Other,,19.00,19.00,1,,,,India
"170410 - Chewing gum, whether or not sugar-coated",,23.00,23.00,1,,,,India
170490 - Other,,23.00,23.00,3,,,,India
,1996,"5,628,747",16.73,16.73,22,,,,India
170111 - - Cane sugar,,16.00,16.00,1,,,,India
170112 - - Beet sugar,,16.00,16.00,1,,,,India
170191 - - Containing added flavouring or colouring matter,,16.00,16.00,1,,,,India
170199 - - Other,,16.00,16.00,1,,,,India
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,16.00,16.00,1,,,,India
170219 - - Other,,16.00,16.00,1,,,,India
170220 - Maple sugar and maple syrup,,16.00,16.00,1,,,,India
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,16.00,16.00,3,,,,India
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,16.00,16.00,2,,,,India
170250 - Chemically pure fructose,,16.00,16.00,1,,,,India
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,16.00,16.00,2,,,,India
"170290 - Other, including invert sugar",502,16.00,16.00,1,,,,India
170310 - Cane molasses,"5,628,246",16.00,16.00,1,,,,India
170390 - Other,,16.00,16.00,1,,,,India
"170410 - Chewing gum, whether or not sugar-coated",,20.00,20.00,1,,,,India
170490 - Other,,20.00,20.00,3,,,,India
