Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"9,205,672",0.00,0.00,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"70,163,523",0.00,0.00,1,,,,United States of America
300692 -- Waste pharmaceuticals,"879,271",0.00,0.00,1,,,,United States of America
,2010,"19,931,319,904",0.00,0.00,46,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"19,297,605",0.00,0.00,2,,,,United States of America
300190 - Other,"364,595,751",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,380,568,527",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"1,513,636,694",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"101,399,611",0.00,0.00,1,,,,United States of America
300290 - Other,"338,354,262",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","104,783",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"2,363,909",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"1,781,091",0.00,0.00,1,,,,United States of America
300339 -- Other,"12,146,435",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"5,526,949",0.00,0.00,1,,,,United States of America
300390 - Other,"766,814,523",0.00,0.00,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","10,171,619",0.00,0.00,1,,,,United States of America
300420 - Containing other antibiotics,"671,470,881",0.00,0.00,1,,,,United States of America
300431 -- Containing insulin,"116,468,684",0.00,0.00,1,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","39,927,167",0.00,0.00,1,,,,United States of America
300439 -- Other,"833,145,312",0.00,0.00,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","59,453,721",0.00,0.00,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"11,908,750",0.00,0.00,1,,,,United States of America
300490 - Other,"10,918,935,081",0.00,0.00,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"135,217,091",0.00,0.00,1,,,,United States of America
300590 - Other,"86,907,377",0.00,0.00,4,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","299,948,958",0.00,0.00,3,,,,United States of America
300620 - Blood-grouping reagents,"51,209,948",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"21,865,552",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"91,424,117",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"1,426,811",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","1,668,592",0.00,0.00,2,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"8,791,446",0.00,0.00,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"64,159,293",0.00,0.00,1,,,,United States of America
300692 -- Waste pharmaceuticals,"629,363",0.00,0.00,1,,,,United States of America
,2009,"20,869,451,635",0.33,0.33,59,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"23,643,046",0.00,0.00,2,,,,United States of America
300190 - Other,"285,640,966",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,816,157,666",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"1,807,579,246",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"124,433,693",0.00,0.00,1,,,,United States of America
300290 - Other,"373,441,381",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","3,386,491",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"13,319,963",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"2,626,464",0.00,0.00,1,,,,United States of America
300339 -- Other,"21,787,139",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"12,106,976",0.00,0.00,1,,,,United States of America
300390 - Other,"338,680,161",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","174,090,595",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"841,372,790",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"195,920,749",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","77,387,312",0.00,0.00,2,,,,United States of America
300439 -- Other,"892,126,647",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","69,116,817",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"11,043,008",0.00,0.00,2,,,,United States of America
300490 - Other,"11,038,508,948",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"145,849,396",0.00,0.00,1,,,,United States of America
300590 - Other,"89,873,645",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","295,463,804",2.17,2.17,3,,,,United States of America
300620 - Blood-grouping reagents,"46,307,904",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"22,314,778",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"89,392,760",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"1,121,587",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","162,076",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"8,081,541",6.50,6.50,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"48,089,203",6.50,6.50,1,,,,United States of America
300692 -- Waste pharmaceuticals,"424,884",0.00,0.00,1,,,,United States of America
,2008,"18,783,317,918",0.33,0.33,59,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"21,395,203",0.00,0.00,2,,,,United States of America
300190 - Other,"136,551,785",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,964,062,709",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"1,496,042,333",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"87,397,166",0.00,0.00,1,,,,United States of America
300290 - Other,"238,515,194",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","13,918,409",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"43,426,535",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"1,237,705",0.00,0.00,1,,,,United States of America
300339 -- Other,"15,651,064",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"10,339,971",0.00,0.00,1,,,,United States of America
300390 - Other,"610,054,682",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","146,667,155",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"609,494,269",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"161,022,624",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","71,734,090",0.00,0.00,2,,,,United States of America
300439 -- Other,"940,674,084",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","73,911,686",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"21,066,994",0.00,0.00,2,,,,United States of America
300490 - Other,"9,395,272,260",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"123,406,892",0.00,0.00,1,,,,United States of America
300590 - Other,"120,312,447",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","266,346,065",2.17,2.17,3,,,,United States of America
300620 - Blood-grouping reagents,"45,312,499",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"20,463,368",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"85,986,157",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"973,626",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","212,576",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"9,856,652",6.50,6.50,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"51,551,133",6.50,6.50,1,,,,United States of America
300692 -- Waste pharmaceuticals,"460,585",0.00,0.00,1,,,,United States of America
,2007,"16,613,145,824",0.33,0.33,59,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"14,262,040",0.00,0.00,2,,,,United States of America
300190 - Other,"85,907,435",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,526,191,547",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"1,085,100,735",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"77,716,080",0.00,0.00,1,,,,United States of America
300290 - Other,"312,756,063",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","12,479,650",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"10,366,270",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"323,274",0.00,0.00,1,,,,United States of America
300339 -- Other,"9,920,858",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"11,663,887",0.00,0.00,1,,,,United States of America
300390 - Other,"590,288,041",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","182,736,769",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"627,072,261",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"172,880,599",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","43,121,604",0.00,0.00,2,,,,United States of America
300439 -- Other,"655,403,182",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","49,875,729",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"18,883,832",0.00,0.00,2,,,,United States of America
300490 - Other,"8,423,984,359",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"131,813,155",0.00,0.00,1,,,,United States of America
300590 - Other,"108,672,496",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","256,246,743",2.17,2.17,3,,,,United States of America
300620 - Blood-grouping reagents,"43,649,630",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"23,184,228",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"80,554,824",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"755,872",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","1,693,911",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"7,038,710",6.50,6.50,1,,,,United States of America
300691 -- Appliances identifiable for ostomy use,"46,446,341",6.50,6.50,1,,,,United States of America
300692 -- Waste pharmaceuticals,"2,155,701",0.00,0.00,1,,,,United States of America
,2006,"16,813,234,564",0.11,0.11,59,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","1,703,083",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"13,465,155",0.00,0.00,2,,,,United States of America
300190 - Other,"68,447,363",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,300,866,565",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"634,575,055",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"70,875,932",0.00,0.00,1,,,,United States of America
300290 - Other,"267,446,813",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,365,578",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"41,896,471",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"265,773",0.00,0.00,1,,,,United States of America
300339 -- Other,"8,505,710",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"9,665,157",0.00,0.00,1,,,,United States of America
300390 - Other,"167,977,743",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","187,122,579",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"512,559,026",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"74,699,547",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","32,124,890",0.00,0.00,2,,,,United States of America
300439 -- Other,"1,024,779,153",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","93,744,500",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"33,197,122",0.00,0.00,2,,,,United States of America
300490 - Other,"9,651,682,140",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"112,502,825",0.00,0.00,1,,,,United States of America
300590 - Other,"84,148,201",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","261,199,161",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"47,278,814",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"18,783,474",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"77,655,996",0.00,0.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"566,238",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","3,779,268",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"8,966,415",6.50,6.50,1,,,,United States of America
300680 - Waste pharmaceuticals,"1,388,819",0.00,0.00,1,,,,United States of America
,2005,"14,357,027,572",0.11,0.11,59,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","798,812",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"17,551,574",0.00,0.00,2,,,,United States of America
300190 - Other,"77,032,125",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,885,716,913",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"378,574,187",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"66,022,376",0.00,0.00,1,,,,United States of America
300290 - Other,"216,018,370",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","31,488,491",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"74,434,420",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"459,160",0.00,0.00,1,,,,United States of America
300339 -- Other,"1,822,270",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"9,389,981",0.00,0.00,1,,,,United States of America
300390 - Other,"378,904,595",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","145,977,178",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"432,703,566",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"82,849,449",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","83,762,631",0.00,0.00,2,,,,United States of America
300439 -- Other,"596,048,017",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","98,484,736",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"21,735,582",0.00,0.00,2,,,,United States of America
300490 - Other,"8,255,196,095",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"118,698,895",0.00,0.00,1,,,,United States of America
300590 - Other,"66,040,988",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","171,599,676",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"41,027,465",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"14,581,373",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"68,142,360",0.00,0.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"646,422",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","12,351,336",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"8,778,991",6.50,6.50,1,,,,United States of America
300680 - Waste pharmaceuticals,"189,539",0.00,0.00,1,,,,United States of America
,2004,"15,045,409,772",0.11,0.11,59,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","1,265,917",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"9,649,581",0.00,0.00,2,,,,United States of America
300190 - Other,"95,950,023",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,357,729,870",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"240,493,555",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"55,237,230",0.00,0.00,1,,,,United States of America
300290 - Other,"232,669,895",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","62,863,421",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"17,186,745",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"3,336,626",0.00,0.00,1,,,,United States of America
300339 -- Other,"2,449,986",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"4,364,435",0.00,0.00,1,,,,United States of America
300390 - Other,"408,725,786",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","102,169,300",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"398,890,963",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"71,162,139",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","118,458,833",0.00,0.00,2,,,,United States of America
300439 -- Other,"693,394,604",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","149,937,133",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"14,618,278",0.00,0.00,2,,,,United States of America
300490 - Other,"8,588,002,458",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"135,154,735",0.00,0.00,1,,,,United States of America
300590 - Other,"71,760,853",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","75,472,440",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"42,998,173",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"16,524,369",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"66,004,170",0.00,0.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"543,522",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","4,202,393",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"4,061,583",6.50,6.50,1,,,,United States of America
300680 - Waste pharmaceuticals,"130,759",0.00,0.00,1,,,,United States of America
,2003,"11,658,584,925",0.11,0.11,59,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","786,569",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"6,258,929",0.00,0.00,2,,,,United States of America
300190 - Other,"102,011,805",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,387,655,418",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"172,695,819",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"51,691,585",0.00,0.00,1,,,,United States of America
300290 - Other,"148,758,519",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","90,753,051",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"12,843,678",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"3,846",0.00,0.00,1,,,,United States of America
300339 -- Other,"8,951,593",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"2,127,380",0.00,0.00,1,,,,United States of America
300390 - Other,"164,299,352",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","102,301,539",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"412,002,145",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"48,793,451",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","59,533,154",0.00,0.00,2,,,,United States of America
300439 -- Other,"347,691,798",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","124,691,098",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"10,863,569",0.00,0.00,2,,,,United States of America
300490 - Other,"6,968,888,064",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"132,988,551",0.00,0.00,1,,,,United States of America
300590 - Other,"76,169,893",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","109,226,293",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"38,261,187",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"15,329,796",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"55,988,516",0.00,0.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"613,755",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","2,644,078",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"3,751,681",6.50,6.50,1,,,,United States of America
300680 - Waste pharmaceuticals,"8,812",0.00,0.00,1,,,,United States of America
,2002,"9,916,751,064",0.11,0.11,59,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","887,409",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"7,989,714",0.00,0.00,2,,,,United States of America
300190 - Other,"89,682,107",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,566,928,595",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"175,963,728",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"53,715,722",0.00,0.00,1,,,,United States of America
300290 - Other,"139,808,916",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","33,468,676",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"7,026,993",0.00,0.00,1,,,,United States of America
300331 -- Containing insulin,"99,722",0.00,0.00,1,,,,United States of America
300339 -- Other,"27,729,116",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"1,460,282",0.00,0.00,1,,,,United States of America
300390 - Other,"141,845,135",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","78,261,122",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"423,579,653",0.00,0.00,2,,,,United States of America
300431 -- Containing insulin,"21,185,696",0.00,0.00,2,,,,United States of America
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","45,193,727",0.00,0.00,2,,,,United States of America
