Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
300290 - Other,"1,551",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,,0.00,0.00,1,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300420 - Containing other antibiotics,172,0.00,0.00,1,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Viet Nam
300439 -- Other,,0.00,0.00,1,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Viet Nam
300490 - Other,"4,103,161",0.00,0.00,1,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"5,237",0.00,0.00,1,,,,Viet Nam
300590 - Other,"22,351",0.00,0.00,4,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","11,732",0.00,0.00,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"79,688",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"46,148",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2009,"6,605,633",0.33,0.33,59,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,"2,260",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,28,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,"63,798",0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,"63,770",0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","11,326",0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,"12,567",0.00,0.00,2,,,,Viet Nam
300490 - Other,"6,392,731",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"1,646",0.00,0.00,1,,,,Viet Nam
300590 - Other,"20,476",0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"35,344",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"1,688",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2008,"1,037,565",0.33,0.33,59,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,88,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",293,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,"1,157",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,,0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,15,0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,,0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,59,0.00,0.00,2,,,,Viet Nam
300490 - Other,"999,172",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Viet Nam
300590 - Other,"36,503",0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,278,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2007,"192,267",0.33,0.33,59,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,"24,971",0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,,0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","4,440",0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,"10,662",0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,,0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,493,0.00,0.00,2,,,,Viet Nam
300490 - Other,"67,991",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"11,663",0.00,0.00,1,,,,Viet Nam
300590 - Other,"3,824",0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,384",2.17,2.17,3,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"25,998",0.00,0.00,1,,,,Viet Nam
300650 - First-aid boxes and kits,"10,731",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Viet Nam
300691 -- Appliances identifiable for ostomy use,"30,110",6.50,6.50,1,,,,Viet Nam
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2006,"185,666",0.11,0.11,59,,,,Viet Nam
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,678,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",891,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,"4,872",0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,,0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,,0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Viet Nam
300490 - Other,"116,193",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Viet Nam
300590 - Other,"30,047",0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"28,289",0.00,0.00,1,,,,Viet Nam
300650 - First- Aid boxes and kits,"2,273",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"2,423",6.50,6.50,1,,,,Viet Nam
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2005,"324,449",0.11,0.11,59,,,,Viet Nam
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,"1,331",0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,460,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,,0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,"117,518",0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,,0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Viet Nam
300490 - Other,"177,645",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,"1,294",0.00,0.00,1,,,,Viet Nam
300590 - Other,"13,399",0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"10,985",0.00,0.00,1,,,,Viet Nam
300650 - First- Aid boxes and kits,"1,816",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Viet Nam
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2004,"181,373",0.11,0.11,59,,,,Viet Nam
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,"6,493",0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,,0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,500",0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,373,0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,,0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Viet Nam
300490 - Other,"98,019",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Viet Nam
300590 - Other,"4,304",0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,"65,976",0.00,0.00,1,,,,Viet Nam
300650 - First- Aid boxes and kits,"3,707",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Viet Nam
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2003,"504,651",0.11,0.11,59,,,,Viet Nam
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,,0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","425,693",0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,,0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Viet Nam
300490 - Other,"58,947",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Viet Nam
300590 - Other,"2,636",0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Viet Nam
300650 - First- Aid boxes and kits,"17,375",0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Viet Nam
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2002,"316,512",0.11,0.11,59,,,,Viet Nam
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,"5,173",0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","12,607",0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,"27,087",0.00,0.00,1,,,,Viet Nam
300331 -- Containing insulin,,0.00,0.00,1,,,,Viet Nam
300339 -- Other,,0.00,0.00,1,,,,Viet Nam
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Viet Nam
300390 - Other,"93,348",0.00,0.00,2,,,,Viet Nam
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Viet Nam
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Viet Nam
300431 -- Containing insulin,,0.00,0.00,2,,,,Viet Nam
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Viet Nam
300439 -- Other,,0.00,0.00,2,,,,Viet Nam
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Viet Nam
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Viet Nam
300490 - Other,"178,297",0.00,0.00,4,,,,Viet Nam
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Viet Nam
300590 - Other,,0.00,0.00,5,,,,Viet Nam
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Viet Nam
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Viet Nam
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Viet Nam
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Viet Nam
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Viet Nam
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Viet Nam
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Viet Nam
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Viet Nam
,2001,"452,395",0.00,0.00,57,,,,Viet Nam
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Viet Nam
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Viet Nam
300190 - Other,,0.00,0.00,3,,,,Viet Nam
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",18,0.00,0.00,4,,,,Viet Nam
300220 - Vaccines for human medicine,"21,322",0.00,0.00,1,,,,Viet Nam
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Viet Nam
300290 - Other,,0.00,0.00,4,,,,Viet Nam
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Viet Nam
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Viet Nam
300331 - - Containing insulin,,0.00,0.00,1,,,,Viet Nam
