Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Albania
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2009,"745,256",0.33,0.33,59,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","39,515",0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,"5,482",0.00,0.00,1,,,,Albania
300290 - Other,"22,135",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Albania
300439 -- Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Albania
300490 - Other,"14,938",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,"546,831",0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",56,2.17,2.17,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"116,187",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,112,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Albania
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2008,"99,696",0.33,0.33,59,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,"15,029",0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,161,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,146,0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Albania
300439 -- Other,"8,569",0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","2,432",0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Albania
300490 - Other,"4,849",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,"31,040",0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Albania
300620 - Blood-grouping reagents,"3,809",0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"33,662",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Albania
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2007,"59,685",0.33,0.33,59,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Albania
300439 -- Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Albania
300490 - Other,"40,115",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,"6,510",0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"13,061",0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Albania
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Albania
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2006,"70,690",0.11,0.11,59,,,,Albania
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",63,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,50,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Albania
300439 -- Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,13,0.00,0.00,2,,,,Albania
300490 - Other,"60,696",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,251,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"9,618",0.00,0.00,1,,,,Albania
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Albania
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2005,"16,347",0.11,0.11,59,,,,Albania
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Albania
300439 -- Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",249,0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,879",0.00,0.00,2,,,,Albania
300490 - Other,12,0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"12,242",0.00,0.00,1,,,,Albania
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"1,966",6.50,6.50,1,,,,Albania
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2004,"50,030",0.11,0.11,59,,,,Albania
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,117",0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,25,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Albania
300439 -- Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,990",0.00,0.00,2,,,,Albania
300490 - Other,"41,807",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,090",0.00,0.00,1,,,,Albania
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Albania
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2003,"20,803",0.11,0.11,59,,,,Albania
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Albania
300439 -- Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","2,930",0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,"2,885",0.00,0.00,2,,,,Albania
300490 - Other,"2,590",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,"12,398",0.00,0.00,1,,,,Albania
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Albania
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2002,"70,574",0.11,0.11,59,,,,Albania
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",671,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,"6,526",0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,"4,540",0.00,0.00,1,,,,Albania
300290 - Other,,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 -- Containing insulin,,0.00,0.00,1,,,,Albania
300339 -- Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,"11,434",0.00,0.00,2,,,,Albania
300431 -- Containing insulin,,0.00,0.00,2,,,,Albania
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","12,446",0.00,0.00,2,,,,Albania
300439 -- Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","6,507",0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading 29.36,"7,282",0.00,0.00,2,,,,Albania
300490 - Other,"21,166",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Albania
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Albania
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Albania
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Albania
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Albania
,2001,"53,040",0.00,0.00,57,,,,Albania
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 - - Containing insulin,,0.00,0.00,1,,,,Albania
300339 - - Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,"30,492",0.00,0.00,2,,,,Albania
300431 - - Containing insulin,,0.00,0.00,2,,,,Albania
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Albania
300439 - - Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","1,889",0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"4,182",0.00,0.00,2,,,,Albania
300490 - Other,"16,477",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Albania
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Albania
,2000,"3,808",0.00,0.00,57,,,,Albania
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Albania
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Albania
300190 - Other,,0.00,0.00,3,,,,Albania
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",341,0.00,0.00,4,,,,Albania
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Albania
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Albania
300290 - Other,,0.00,0.00,4,,,,Albania
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Albania
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Albania
300331 - - Containing insulin,,0.00,0.00,1,,,,Albania
300339 - - Other,,0.00,0.00,1,,,,Albania
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Albania
300390 - Other,,0.00,0.00,2,,,,Albania
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Albania
300420 - Containing other antibiotics,"1,309",0.00,0.00,2,,,,Albania
300431 - - Containing insulin,,0.00,0.00,2,,,,Albania
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Albania
300439 - - Other,,0.00,0.00,2,,,,Albania
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Albania
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Albania
300490 - Other,"2,157",0.00,0.00,4,,,,Albania
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Albania
300590 - Other,,0.00,0.00,5,,,,Albania
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Albania
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Albania
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Albania
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Albania
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Albania
