Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
300420 - Containing other antibiotics,"6,735,118",10.00,10.00,29,,,,European Union
300431 -- Containing insulin,"54,899,403",10.00,10.00,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","1,298,734",10.00,10.00,1,,,,European Union
300439 -- Other,"22,713,006",10.00,10.00,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","49,413",10.00,10.00,8,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"2,395,011",10.00,10.00,11,,,,European Union
300490 - Other,"164,138,806",10.00,10.00,70,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"2,259,432",10.00,10.00,3,,,,European Union
300590 - Other,"1,257,979",10.00,10.00,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","2,562,839",10.00,10.00,2,,,,European Union
300620 - Blood-grouping reagents,"1,285,880",10.00,10.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"10,455,881",10.00,10.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"6,119,810",10.00,10.00,1,,,,European Union
300650 - First-aid boxes and kits,"71,114",10.00,10.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","2,420,097",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"60,997",10.00,10.00,1,,,,European Union
300691 -- Appliances identifiable for ostomy use,"1,729,179",10.00,10.00,1,,,,European Union
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,European Union
,2009,"405,488,713",9.86,9.86,214,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"11,119",10.00,10.00,4,,,,European Union
300190 - Other,"2,136,126",10.00,10.00,3,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","20,155,367",10.00,10.00,8,,,,European Union
300220 - Vaccines for human medicine,"53,575,127",10.00,10.00,14,,,,European Union
300230 - Vaccines for veterinary medicine,"3,236,069",10.00,10.00,1,,,,European Union
300290 - Other,"8,693,607",10.00,10.00,5,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,449,571",10.00,10.00,1,,,,European Union
300320 - Containing other antibiotics,"66,371",10.00,10.00,1,,,,European Union
300331 -- Containing insulin,,10.00,10.00,1,,,,European Union
300339 -- Other,"2,706,224",10.00,10.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,European Union
300390 - Other,"15,954,308",10.00,10.00,14,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,468,117",10.00,10.00,8,,,,European Union
300420 - Containing other antibiotics,"5,012,218",10.00,10.00,29,,,,European Union
300431 -- Containing insulin,"54,423,011",10.00,10.00,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",345,10.00,10.00,1,,,,European Union
300439 -- Other,"21,882,775",10.00,10.00,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","25,659",10.00,10.00,8,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,563,906",10.00,10.00,11,,,,European Union
300490 - Other,"180,848,842",10.00,10.00,70,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"745,582",10.00,10.00,3,,,,European Union
300590 - Other,"3,108,817",10.00,10.00,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,480,651",10.00,10.00,2,,,,European Union
300620 - Blood-grouping reagents,"310,377",10.00,10.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"13,256,077",10.00,10.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,802,358",10.00,10.00,1,,,,European Union
300650 - First-aid boxes and kits,"68,787",10.00,10.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","2,166,985",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"143,589",10.00,10.00,1,,,,European Union
300691 -- Appliances identifiable for ostomy use,"196,728",10.00,10.00,1,,,,European Union
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,European Union
,2008,"376,486,291",9.86,9.86,214,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"5,042",10.00,10.00,4,,,,European Union
300190 - Other,"2,175,817",10.00,10.00,3,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","13,969,063",10.00,10.00,8,,,,European Union
300220 - Vaccines for human medicine,"52,033,387",10.00,10.00,14,,,,European Union
300230 - Vaccines for veterinary medicine,"3,209,418",10.00,10.00,1,,,,European Union
300290 - Other,"12,061,066",10.00,10.00,5,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","8,058,490",10.00,10.00,1,,,,European Union
300320 - Containing other antibiotics,"1,575,852",10.00,10.00,1,,,,European Union
300331 -- Containing insulin,,10.00,10.00,1,,,,European Union
300339 -- Other,"1,752,732",10.00,10.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,European Union
300390 - Other,"19,023,137",10.00,10.00,14,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,374,481",10.00,10.00,8,,,,European Union
300420 - Containing other antibiotics,"5,248,986",10.00,10.00,29,,,,European Union
300431 -- Containing insulin,"43,035,330",10.00,10.00,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","163,108",10.00,10.00,1,,,,European Union
300439 -- Other,"26,098,129",10.00,10.00,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","49,230",10.00,10.00,8,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"2,657,756",10.00,10.00,11,,,,European Union
300490 - Other,"156,956,646",10.00,10.00,70,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"746,286",10.00,10.00,3,,,,European Union
300590 - Other,"2,064,908",10.00,10.00,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","856,424",10.00,10.00,2,,,,European Union
300620 - Blood-grouping reagents,"435,099",10.00,10.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"14,239,761",10.00,10.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"5,213,513",10.00,10.00,1,,,,European Union
300650 - First-aid boxes and kits,"110,646",10.00,10.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","2,262,332",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"39,011",10.00,10.00,1,,,,European Union
300691 -- Appliances identifiable for ostomy use,"70,641",10.00,10.00,1,,,,European Union
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,European Union
,2007,"275,068,700",9.86,9.86,214,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"58,029",10.00,10.00,4,,,,European Union
300190 - Other,"1,759,878",10.00,10.00,3,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","11,148,072",10.00,10.00,8,,,,European Union
300220 - Vaccines for human medicine,"26,869,602",10.00,10.00,14,,,,European Union
300230 - Vaccines for veterinary medicine,"3,480,700",10.00,10.00,1,,,,European Union
300290 - Other,"10,700,173",10.00,10.00,5,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","3,099,439",10.00,10.00,1,,,,European Union
300320 - Containing other antibiotics,"880,083",10.00,10.00,1,,,,European Union
300331 -- Containing insulin,,10.00,10.00,1,,,,European Union
300339 -- Other,"1,658,861",10.00,10.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,European Union
300390 - Other,"13,248,872",10.00,10.00,14,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,552,063",10.00,10.00,8,,,,European Union
300420 - Containing other antibiotics,"6,269,101",10.00,10.00,29,,,,European Union
300431 -- Containing insulin,"47,364,976",10.00,10.00,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,European Union
300439 -- Other,"18,594,572",10.00,10.00,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","423,105",10.00,10.00,8,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,093,003",10.00,10.00,11,,,,European Union
300490 - Other,"103,745,376",10.00,10.00,70,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"1,231,043",10.00,10.00,3,,,,European Union
300590 - Other,"3,122,768",10.00,10.00,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,005,605",10.00,10.00,2,,,,European Union
300620 - Blood-grouping reagents,"91,547",10.00,10.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"12,345,528",10.00,10.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"3,378,257",10.00,10.00,1,,,,European Union
300650 - First-aid boxes and kits,"47,703",10.00,10.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","843,174",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"57,171",10.00,10.00,1,,,,European Union
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,European Union
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,European Union
,2006,"245,215,261",12.32,12.32,214,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","92,329",12.50,12.50,3,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,359,12.50,12.50,4,,,,European Union
300190 - Other,"2,220,111",12.50,12.50,3,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","9,539,719",12.50,12.50,8,,,,European Union
300220 - Vaccines for human medicine,"36,725,554",12.50,12.50,14,,,,European Union
300230 - Vaccines for veterinary medicine,"2,080,629",12.50,12.50,1,,,,European Union
300290 - Other,"10,118,476",12.50,12.50,5,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,067,908",12.50,12.50,1,,,,European Union
300320 - Containing other antibiotics,"1,306,919",12.50,12.50,1,,,,European Union
300331 -- Containing insulin,,12.50,12.50,1,,,,European Union
300339 -- Other,"940,350",12.50,12.50,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.50,12.50,1,,,,European Union
300390 - Other,"14,631,961",12.50,12.50,13,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,713,987",12.50,12.50,8,,,,European Union
300420 - Containing other antibiotics,"6,076,515",12.50,12.50,29,,,,European Union
300431 -- Containing insulin,"26,602,354",12.50,12.50,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","60,234",12.50,12.50,1,,,,European Union
300439 -- Other,"13,712,882",12.50,12.50,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","340,085",12.50,12.50,8,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,189,500",12.50,12.50,11,,,,European Union
300490 - Other,"98,658,287",12.50,12.50,69,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"435,563",12.50,12.50,3,,,,European Union
300590 - Other,"1,740,381",12.50,12.50,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","525,953",12.50,12.50,2,,,,European Union
300620 - Blood-grouping reagents,"3,975",12.50,12.50,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"10,732,760",12.50,12.50,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,670,223",12.50,12.50,1,,,,European Union
300650 - First- Aid boxes and kits,"23,921",12.50,12.50,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","972,872",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"30,961",12.50,12.50,1,,,,European Union
300680 - Waste pharmaceuticals,493,12.50,12.50,1,,,,European Union
,2005,"200,603,239",14.79,14.79,214,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","4,861",15.00,15.00,3,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"5,849",15.00,15.00,4,,,,European Union
300190 - Other,"647,299",15.00,15.00,3,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","9,967,617",15.00,15.00,8,,,,European Union
300220 - Vaccines for human medicine,"25,857,669",15.00,15.00,14,,,,European Union
300230 - Vaccines for veterinary medicine,"2,610,889",15.00,15.00,1,,,,European Union
300290 - Other,"7,755,320",15.00,15.00,5,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,902,865",15.00,15.00,1,,,,European Union
300320 - Containing other antibiotics,"1,368,936",15.00,15.00,1,,,,European Union
300331 -- Containing insulin,,15.00,15.00,1,,,,European Union
300339 -- Other,"250,569",15.00,15.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,15.00,15.00,1,,,,European Union
300390 - Other,"12,314,594",15.00,15.00,13,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","127,267",15.00,15.00,8,,,,European Union
300420 - Containing other antibiotics,"7,352,456",15.00,15.00,29,,,,European Union
300431 -- Containing insulin,"19,489,833",15.00,15.00,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","623,815",15.00,15.00,1,,,,European Union
300439 -- Other,"13,803,825",15.00,15.00,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","336,152",15.00,15.00,8,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"934,067",15.00,15.00,11,,,,European Union
300490 - Other,"78,745,781",15.00,15.00,69,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"485,454",15.00,15.00,3,,,,European Union
300590 - Other,"2,365,850",15.00,15.00,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","529,667",15.00,15.00,2,,,,European Union
300620 - Blood-grouping reagents,"20,094",15.00,15.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"8,638,822",15.00,15.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,475,170",15.00,15.00,1,,,,European Union
300650 - First- Aid boxes and kits,"8,302",15.00,15.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","933,513",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"46,560",15.00,15.00,1,,,,European Union
300680 - Waste pharmaceuticals,140,15.00,15.00,1,,,,European Union
,2004,"133,267,681",19.72,19.72,214,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","10,185",20.00,20.00,3,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"42,911",20.00,20.00,4,,,,European Union
300190 - Other,"329,123",20.00,20.00,3,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","5,533,145",20.00,20.00,8,,,,European Union
300220 - Vaccines for human medicine,"19,641,787",20.00,20.00,14,,,,European Union
300230 - Vaccines for veterinary medicine,"1,436,287",20.00,20.00,1,,,,European Union
300290 - Other,"6,604,944",20.00,20.00,5,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","3,539,857",20.00,20.00,1,,,,European Union
300320 - Containing other antibiotics,"1,948,797",20.00,20.00,1,,,,European Union
300331 -- Containing insulin,,20.00,20.00,1,,,,European Union
300339 -- Other,"700,686",20.00,20.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,20.00,20.00,1,,,,European Union
300390 - Other,"7,491,326",20.00,20.00,13,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","77,180",20.00,20.00,8,,,,European Union
300420 - Containing other antibiotics,"5,876,735",20.00,20.00,29,,,,European Union
300431 -- Containing insulin,"12,213,373",20.00,20.00,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","57,912",20.00,20.00,1,,,,European Union
300439 -- Other,"7,978,224",20.00,20.00,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","82,079",20.00,20.00,8,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"943,145",20.00,20.00,11,,,,European Union
300490 - Other,"47,488,066",20.00,20.00,69,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"369,114",20.00,20.00,3,,,,European Union
300590 - Other,"684,715",20.00,20.00,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","522,615",20.00,20.00,2,,,,European Union
300620 - Blood-grouping reagents,"132,217",20.00,20.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"6,918,615",20.00,20.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,860,869",20.00,20.00,1,,,,European Union
300650 - First- Aid boxes and kits,"5,679",20.00,20.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","754,389",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"23,562",20.00,20.00,1,,,,European Union
300680 - Waste pharmaceuticals,143,20.00,20.00,1,,,,European Union
,2003,"139,458,743",24.65,24.65,214,1,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","15,621",25.00,25.00,3,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"207,014",25.00,25.00,4,,,,European Union
300190 - Other,"185,551",25.00,25.00,3,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,255,264",25.00,25.00,8,,,,European Union
300220 - Vaccines for human medicine,"53,023,355",25.00,25.00,14,,,,European Union
300230 - Vaccines for veterinary medicine,"677,444",25.00,25.00,1,,,,European Union
300290 - Other,"4,996,445",25.00,25.00,5,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","3,082,380",25.00,25.00,1,,,,European Union
300320 - Containing other antibiotics,"1,737,673",25.00,25.00,1,,,,European Union
300331 -- Containing insulin,798,25.00,25.00,1,,,,European Union
300339 -- Other,"366,890",25.00,25.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"4,009",25.00,25.00,1,,,,European Union
300390 - Other,"9,397,885",25.00,25.00,13,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","64,981",25.00,25.00,8,,,,European Union
300420 - Containing other antibiotics,"5,832,452",25.00,25.00,29,,,,European Union
300431 -- Containing insulin,"9,476,414",25.00,25.00,2,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","46,987",25.00,25.00,1,,,,European Union
300439 -- Other,"4,949,682",25.00,25.00,8,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","133,496",25.00,25.00,8,1,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"19,741",25.00,25.00,11,,,,European Union
300490 - Other,"30,439,338",25.00,25.00,69,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"193,438",25.00,25.00,3,,,,European Union
300590 - Other,"173,192",25.00,25.00,8,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","207,805",25.00,25.00,2,,,,European Union
300620 - Blood-grouping reagents,"657,406",25.00,25.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"7,157,869",25.00,25.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,521,929",25.00,25.00,1,,,,European Union
300650 - First- Aid boxes and kits,"9,159",25.00,25.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","573,253",0.00,0.00,3,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"16,158",25.00,25.00,1,,,,European Union
300680 - Waste pharmaceuticals,"35,113",25.00,25.00,1,,,,European Union
,2002,"112,471,873",27.10,27.10,31,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","59,514",30.00,30.00,1,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"605,816",30.00,30.00,1,,,,European Union
300190 - Other,"783,513",30.00,30.00,1,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,659,022",30.00,30.00,1,,,,European Union
300220 - Vaccines for human medicine,"10,275,840",30.00,30.00,1,,,,European Union
300230 - Vaccines for veterinary medicine,"2,063,590",30.00,30.00,1,,,,European Union
300290 - Other,"6,086,522",30.00,30.00,1,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,569,979",30.00,30.00,1,,,,European Union
300320 - Containing other antibiotics,"1,305,089",30.00,30.00,1,,,,European Union
300331 -- Containing insulin,44,30.00,30.00,1,,,,European Union
300339 -- Other,"3,230,019",30.00,30.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,435,30.00,30.00,1,,,,European Union
300390 - Other,"5,136,774",30.00,30.00,1,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","305,841",30.00,30.00,1,,,,European Union
300420 - Containing other antibiotics,"1,686,172",30.00,30.00,1,,,,European Union
300431 -- Containing insulin,"5,307,209",30.00,30.00,1,,,,European Union
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,30.00,30.00,1,,,,European Union
300439 -- Other,"5,765,283",30.00,30.00,1,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","48,108",30.00,30.00,1,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading 29.36,"368,726",30.00,30.00,1,,,,European Union
300490 - Other,"52,403,620",30.00,30.00,1,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"478,194",30.00,30.00,1,,,,European Union
300590 - Other,"400,824",30.00,30.00,1,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","581,829",30.00,30.00,1,,,,European Union
300620 - Blood-grouping reagents,"777,901",30.00,30.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"7,128,370",30.00,30.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,171,686",30.00,30.00,1,,,,European Union
300650 - First- Aid boxes and kits,"6,561",30.00,30.00,1,,,,European Union
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","265,392",0.00,0.00,1,,,,European Union
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,European Union
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,European Union
,2001,"89,264,225",33.45,33.45,29,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","24,277",35.00,35.00,1,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"656,603",35.00,35.00,1,,,,European Union
300190 - Other,"3,533,706",35.00,35.00,1,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,699,249",35.00,35.00,1,,,,European Union
300220 - Vaccines for human medicine,"8,113,034",35.00,35.00,1,,,,European Union
300230 - Vaccines for veterinary medicine,"1,111,396",35.00,35.00,1,,,,European Union
300290 - Other,"7,388,485",35.00,35.00,1,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","901,006",35.00,35.00,1,,,,European Union
300320 - Containing other antibiotics,"346,284",35.00,35.00,1,,,,European Union
300331 - - Containing insulin,"150,361",35.00,35.00,1,,,,European Union
300339 - - Other,"4,580,319",35.00,35.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,European Union
300390 - Other,"2,656,618",30.00,30.00,1,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,130,231",35.00,35.00,1,,,,European Union
300420 - Containing other antibiotics,"911,687",35.00,35.00,1,,,,European Union
