Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,United States of America
,2001,"15,898,152",33.45,33.45,29,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered",297,35.00,35.00,1,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,869,35.00,35.00,1,,,,United States of America
300190 - Other,"70,552",35.00,35.00,1,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,516,377",35.00,35.00,1,,,,United States of America
300220 - Vaccines for human medicine,"55,461",35.00,35.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"188,191",35.00,35.00,1,,,,United States of America
300290 - Other,"2,190,045",35.00,35.00,1,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","11,535",35.00,35.00,1,,,,United States of America
300320 - Containing other antibiotics,,35.00,35.00,1,,,,United States of America
300331 - - Containing insulin,,35.00,35.00,1,,,,United States of America
300339 - - Other,"4,273",35.00,35.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,United States of America
300390 - Other,"138,704",30.00,30.00,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","631,330",35.00,35.00,1,,,,United States of America
300420 - Containing other antibiotics,"1,107,320",35.00,35.00,1,,,,United States of America
300431 - - Containing insulin,,35.00,35.00,1,,,,United States of America
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,United States of America
300439 - - Other,"363,877",35.00,35.00,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",52,35.00,35.00,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"207,951",35.00,35.00,1,,,,United States of America
300490 - Other,"5,479,575",30.00,30.00,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"855,792",35.00,35.00,1,,,,United States of America
300590 - Other,"923,206",35.00,35.00,1,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","770,340",35.00,35.00,1,,,,United States of America
300620 - Blood-grouping reagents,"391,561",35.00,35.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"27,746",35.00,35.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"777,864",35.00,35.00,1,,,,United States of America
300650 - First-aid boxes and kits,"13,648",35.00,35.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"171,585",0.00,0.00,1,,,,United States of America
,2000,"9,687,161",36.71,36.71,29,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,387,38.50,38.50,1,,,,United States of America
300190 - Other,"3,990",38.50,38.50,1,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","862,094",38.50,38.50,1,,,,United States of America
300220 - Vaccines for human medicine,"712,017",38.50,38.50,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"80,647",38.50,38.50,1,,,,United States of America
300290 - Other,"1,169,512",38.50,38.50,1,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,United States of America
300320 - Containing other antibiotics,,38.50,38.50,1,,,,United States of America
300331 - - Containing insulin,601,38.50,38.50,1,,,,United States of America
300339 - - Other,"1,330",38.50,38.50,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,United States of America
300390 - Other,"806,146",31.80,31.80,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","594,404",38.50,38.50,1,,,,United States of America
300420 - Containing other antibiotics,"16,748",38.50,38.50,1,,,,United States of America
300431 - - Containing insulin,"2,048",38.50,38.50,1,,,,United States of America
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,United States of America
300439 - - Other,"57,127",38.50,38.50,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"390,069",38.50,38.50,1,,,,United States of America
300490 - Other,"2,333,225",31.80,31.80,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"443,659",38.50,38.50,1,,,,United States of America
300590 - Other,"616,440",38.50,38.50,1,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","625,939",38.50,38.50,1,,,,United States of America
300620 - Blood-grouping reagents,"411,311",38.50,38.50,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,498",38.50,38.50,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"554,720",38.50,38.50,1,,,,United States of America
300650 - First-aid boxes and kits,"1,873",38.50,38.50,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"1,375",0.00,0.00,1,,,,United States of America
,1999,"6,256,355",36.79,36.79,29,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","62,117",38.50,38.50,1,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"13,790",38.50,38.50,1,,,,United States of America
300190 - Other,"1,802",38.50,38.50,1,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","475,099",38.50,38.50,1,,,,United States of America
300220 - Vaccines for human medicine,"263,659",38.50,38.50,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"414,627",38.50,38.50,1,,,,United States of America
300290 - Other,"977,785",38.50,38.50,1,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,488",38.50,38.50,1,,,,United States of America
300320 - Containing other antibiotics,,38.50,38.50,1,,,,United States of America
300331 - - Containing insulin,"1,806",38.50,38.50,1,,,,United States of America
300339 - - Other,"9,681",38.50,38.50,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,United States of America
300390 - Other,"460,648",33.00,33.00,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","15,605",38.50,38.50,1,,,,United States of America
300420 - Containing other antibiotics,"216,634",38.50,38.50,1,,,,United States of America
300431 - - Containing insulin,,38.50,38.50,1,,,,United States of America
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,United States of America
300439 - - Other,"9,968",38.50,38.50,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"39,663",38.50,38.50,1,,,,United States of America
300490 - Other,"780,775",33.00,33.00,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"265,448",38.50,38.50,1,,,,United States of America
300590 - Other,"493,598",38.50,38.50,1,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","661,786",38.50,38.50,1,,,,United States of America
300620 - Blood-grouping reagents,"344,521",38.50,38.50,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"3,439",38.50,38.50,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"734,159",38.50,38.50,1,,,,United States of America
300650 - First-aid boxes and kits,"4,259",38.50,38.50,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,United States of America
,1998,"10,374,340",33.45,33.45,29,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","34,026",35.00,35.00,1,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"1,148",35.00,35.00,1,,,,United States of America
300190 - Other,"9,020",35.00,35.00,1,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,065,133",35.00,35.00,1,,,,United States of America
300220 - Vaccines for human medicine,"921,849",35.00,35.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"901,605",35.00,35.00,1,,,,United States of America
300290 - Other,"627,680",35.00,35.00,1,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,United States of America
300320 - Containing other antibiotics,393,35.00,35.00,1,,,,United States of America
300331 - - Containing insulin,,35.00,35.00,1,,,,United States of America
300339 - - Other,"458,732",35.00,35.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,United States of America
300390 - Other,"1,355,618",30.00,30.00,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,United States of America
300420 - Containing other antibiotics,"1,061,660",35.00,35.00,1,,,,United States of America
300431 - - Containing insulin,"59,858",35.00,35.00,1,,,,United States of America
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,United States of America
300439 - - Other,"61,387",35.00,35.00,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","1,012",35.00,35.00,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"4,837",35.00,35.00,1,,,,United States of America
300490 - Other,"1,114,901",30.00,30.00,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"322,595",35.00,35.00,1,,,,United States of America
300590 - Other,"282,596",35.00,35.00,1,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","453,247",35.00,35.00,1,,,,United States of America
300620 - Blood-grouping reagents,"961,754",35.00,35.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"110,601",35.00,35.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"546,586",35.00,35.00,1,,,,United States of America
300650 - First-aid boxes and kits,"11,377",35.00,35.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"6,725",0.00,0.00,1,,,,United States of America
,1997,"12,491,558",33.79,33.79,29,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","3,542",35.00,35.00,1,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"5,141",35.00,35.00,1,,,,United States of America
300190 - Other,"28,303",35.00,35.00,1,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,187,824",35.00,35.00,1,,,,United States of America
300220 - Vaccines for human medicine,"1,238,362",35.00,35.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"572,888",35.00,35.00,1,,,,United States of America
300290 - Other,"2,032,427",35.00,35.00,1,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","11,669",35.00,35.00,1,,,,United States of America
300320 - Containing other antibiotics,"15,839",35.00,35.00,1,,,,United States of America
300331 - - Containing insulin,,35.00,35.00,1,,,,United States of America
300339 - - Other,"12,318",35.00,35.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,United States of America
300390 - Other,"1,881,642",35.00,35.00,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","35,258",35.00,35.00,1,,,,United States of America
300420 - Containing other antibiotics,"427,123",35.00,35.00,1,,,,United States of America
300431 - - Containing insulin,"130,383",35.00,35.00,1,,,,United States of America
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,United States of America
300439 - - Other,"161,197",35.00,35.00,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",121,35.00,35.00,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"68,128",35.00,35.00,1,,,,United States of America
300490 - Other,"989,725",35.00,35.00,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"297,294",35.00,35.00,1,,,,United States of America
300590 - Other,"754,170",35.00,35.00,1,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","480,957",35.00,35.00,1,,,,United States of America
300620 - Blood-grouping reagents,"487,550",35.00,35.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"12,756",35.00,35.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"628,007",35.00,35.00,1,,,,United States of America
300650 - First-aid boxes and kits,"7,453",35.00,35.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"21,481",0.00,0.00,1,,,,United States of America
,1996,"6,780,426",39.52,39.52,29,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered",,42.00,42.00,1,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,806,42.00,42.00,1,,,,United States of America
300190 - Other,"5,480",42.00,42.00,1,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","970,022",42.00,42.00,1,,,,United States of America
300220 - Vaccines for human medicine,"193,144",42.00,42.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"229,076",12.00,12.00,1,,,,United States of America
300290 - Other,"539,465",42.00,42.00,1,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,United States of America
300320 - Containing other antibiotics,"1,268",42.00,42.00,1,,,,United States of America
300331 - - Containing insulin,664,42.00,42.00,1,,,,United States of America
300339 - - Other,435,42.00,42.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,42.00,42.00,1,,,,United States of America
300390 - Other,"907,925",42.00,42.00,1,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","62,981",42.00,42.00,1,,,,United States of America
300420 - Containing other antibiotics,"541,391",42.00,42.00,1,,,,United States of America
300431 - - Containing insulin,,42.00,42.00,1,,,,United States of America
300432 - - Containing adrenal cortical hormones,,42.00,42.00,1,,,,United States of America
300439 - - Other,"7,478",42.00,42.00,1,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","1,066",42.00,42.00,1,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"33,948",42.00,42.00,1,,,,United States of America
300490 - Other,"1,365,819",42.00,42.00,1,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"286,349",42.00,42.00,1,,,,United States of America
300590 - Other,"581,789",42.00,42.00,1,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","76,714",42.00,42.00,1,,,,United States of America
300620 - Blood-grouping reagents,"201,819",42.00,42.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"511,733",42.00,42.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"141,579",42.00,42.00,1,,,,United States of America
300650 - First-aid boxes and kits,"57,362",42.00,42.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"62,113",0.00,0.00,1,,,,United States of America
