Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
880390 - Other,,38.50,38.50,1,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,38.50,38.50,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,38.50,38.50,1,,,,Japan
880520 - Ground flying trainers and parts thereof,"11,774",38.50,38.50,1,,,,Japan
,1999,"156,381",16.60,16.60,15,,,,Japan
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,Japan
880190 - Other,,40.00,40.00,1,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,40.00,40.00,1,,,,Japan
880310 - Propellers and rotors and parts thereof,,3.00,3.00,1,,,,Japan
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"136,201",3.00,3.00,1,,,,Japan
880390 - Other,"20,181",40.00,40.00,1,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,40.00,40.00,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,40.00,40.00,1,,,,Japan
880520 - Ground flying trainers and parts thereof,,40.00,40.00,1,,,,Japan
,1998,"320,451",18.60,18.60,15,,,,Japan
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,Japan
880190 - Other,"32,602",45.00,45.00,1,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,45.00,45.00,1,,,,Japan
880310 - Propellers and rotors and parts thereof,"27,801",3.00,3.00,1,,,,Japan
880320 - Under-carriages and parts thereof,,3.00,3.00,1,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"249,940",3.00,3.00,1,,,,Japan
880390 - Other,"2,404",45.00,45.00,1,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"7,704",45.00,45.00,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,45.00,45.00,1,,,,Japan
880520 - Ground flying trainers and parts thereof,,45.00,45.00,1,,,,Japan
,1997,"476,070",18.60,18.60,15,,,,Japan
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,Japan
880190 - Other,"1,420",45.00,45.00,1,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,45.00,45.00,1,,,,Japan
880310 - Propellers and rotors and parts thereof,"2,429",3.00,3.00,1,,,,Japan
880320 - Under-carriages and parts thereof,"2,996",3.00,3.00,1,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"461,732",3.00,3.00,1,,,,Japan
880390 - Other,"1,967",45.00,45.00,1,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"5,526",45.00,45.00,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,45.00,45.00,1,,,,Japan
880520 - Ground flying trainers and parts thereof,,45.00,45.00,1,,,,Japan
,1996,"257,690",21.80,21.80,15,,,,Japan
880110 - Gliders and hang gliders,,0.00,0.00,1,,,,Japan
880190 - Other,,52.00,52.00,1,,,,Japan
"880211 - - Of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880212 - - Of an unladen weight exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",,0.00,0.00,1,,,,Japan
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",,0.00,0.00,1,,,,Japan
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,52.00,52.00,1,,,,Japan
880310 - Propellers and rotors and parts thereof,,5.00,5.00,1,,,,Japan
880320 - Under-carriages and parts thereof,,5.00,5.00,1,,,,Japan
880330 - Other parts of aeroplanes or helicopters,"54,877",5.00,5.00,1,,,,Japan
880390 - Other,"202,813",52.00,52.00,1,,,,Japan
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,,52.00,52.00,1,,,,Japan
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,,52.00,52.00,1,,,,Japan
880520 - Ground flying trainers and parts thereof,,52.00,52.00,1,,,,Japan
