Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,19.00,19.00,3,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,Japan
170250 - Chemically pure fructose,,19.00,19.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",69,19.00,19.00,2,,,,Japan
"170290 - Other, including invert sugar",606,19.00,19.00,1,,,,Japan
170310 - Cane molasses,,19.00,19.00,1,,,,Japan
170390 - Other,,19.00,19.00,1,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","44,554",23.00,23.00,1,,,,Japan
170490 - Other,"336,659",23.00,23.00,3,,,,Japan
,1998,"570,857",19.73,19.73,22,,,,Japan
170111 - - Cane sugar,,19.00,19.00,1,,,,Japan
170112 - - Beet sugar,,19.00,19.00,1,,,,Japan
170191 - - Containing added flavouring or colouring matter,,19.00,19.00,1,,,,Japan
170199 - - Other,,19.00,19.00,1,,,,Japan
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,19.00,19.00,1,,,,Japan
170219 - - Other,107,19.00,19.00,1,,,,Japan
170220 - Maple sugar and maple syrup,38,19.00,19.00,1,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",17,19.00,19.00,3,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,Japan
170250 - Chemically pure fructose,,19.00,19.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,Japan
"170290 - Other, including invert sugar",842,19.00,19.00,1,,,,Japan
170310 - Cane molasses,,19.00,19.00,1,,,,Japan
170390 - Other,,19.00,19.00,1,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","69,884",23.00,23.00,1,,,,Japan
170490 - Other,"499,969",23.00,23.00,3,,,,Japan
,1997,"589,356",19.73,19.73,22,,,,Japan
170111 - - Cane sugar,120,19.00,19.00,1,,,,Japan
170112 - - Beet sugar,,19.00,19.00,1,,,,Japan
170191 - - Containing added flavouring or colouring matter,266,19.00,19.00,1,,,,Japan
170199 - - Other,343,19.00,19.00,1,,,,Japan
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,19.00,19.00,1,,,,Japan
170219 - - Other,,19.00,19.00,1,,,,Japan
170220 - Maple sugar and maple syrup,,19.00,19.00,1,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,19.00,19.00,3,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,Japan
170250 - Chemically pure fructose,,19.00,19.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,Japan
"170290 - Other, including invert sugar","4,953",19.00,19.00,1,,,,Japan
170310 - Cane molasses,,19.00,19.00,1,,,,Japan
170390 - Other,,19.00,19.00,1,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","66,798",23.00,23.00,1,,,,Japan
170490 - Other,"516,876",23.00,23.00,3,,,,Japan
,1996,"626,207",16.73,16.73,22,,,,Japan
170111 - - Cane sugar,,16.00,16.00,1,,,,Japan
170112 - - Beet sugar,,16.00,16.00,1,,,,Japan
170191 - - Containing added flavouring or colouring matter,"2,056",16.00,16.00,1,,,,Japan
170199 - - Other,,16.00,16.00,1,,,,Japan
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,16.00,16.00,1,,,,Japan
170219 - - Other,,16.00,16.00,1,,,,Japan
170220 - Maple sugar and maple syrup,,16.00,16.00,1,,,,Japan
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,16.00,16.00,3,,,,Japan
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,16.00,16.00,2,,,,Japan
170250 - Chemically pure fructose,,16.00,16.00,1,,,,Japan
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",675,16.00,16.00,2,,,,Japan
"170290 - Other, including invert sugar","3,220",16.00,16.00,1,,,,Japan
170310 - Cane molasses,,16.00,16.00,1,,,,Japan
170390 - Other,,16.00,16.00,1,,,,Japan
"170410 - Chewing gum, whether or not sugar-coated","52,733",20.00,20.00,1,,,,Japan
170490 - Other,"567,523",20.00,20.00,3,,,,Japan
