Importer,Year,Value,Ad val. duties,Number of lines,Armenia
,(US$),Simple average,MFN duties,Pref. duties,Armenia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Armenia
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Armenia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2009,"11,340",0.33,0.33,59,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,"6,681",0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,"4,659",0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Armenia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2008,"15,366",0.33,0.33,59,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",44,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,"3,398",0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,"1,348",0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,"10,576",0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Armenia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2007,"8,264",0.33,0.33,59,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,41,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,"1,206",0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,"1,371",0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,"5,646",0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Armenia
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2006,"14,176",0.11,0.11,59,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,"4,746",0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",25,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,"3,378",0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,213,0.00,0.00,2,,,,Armenia
300490 - Other,"5,813",0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2005,"9,418",0.11,0.11,59,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,"3,695",0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,"2,252",0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,834,0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","2,637",0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2004,"40,974",0.11,0.11,59,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,"28,324",0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,"12,650",0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2003,"23,812",0.11,0.11,59,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,"23,812",0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2002,,0.11,0.11,59,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 -- Containing insulin,,0.00,0.00,1,,,,Armenia
300339 -- Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 -- Containing insulin,,0.00,0.00,2,,,,Armenia
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Armenia
300439 -- Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,,0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Armenia
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Armenia
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Armenia
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Armenia
,2001,"172,329",0.00,0.00,57,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 - - Containing insulin,,0.00,0.00,1,,,,Armenia
300339 - - Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 - - Containing insulin,,0.00,0.00,2,,,,Armenia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Armenia
300439 - - Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,"172,329",0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Armenia
,2000,"3,927",0.00,0.00,57,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 - - Containing insulin,,0.00,0.00,1,,,,Armenia
300339 - - Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,"3,347",0.00,0.00,2,,,,Armenia
300431 - - Containing insulin,,0.00,0.00,2,,,,Armenia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Armenia
300439 - - Other,,0.00,0.00,2,,,,Armenia
