Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","914,282",0.00,0.00,3,,,,India
300620 - Blood-grouping reagents,"90,956",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"10,447",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"729,599",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"612,858",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","2,320",0.00,0.00,2,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"421,917",0.00,0.00,1,,,,India
300691 -- Appliances identifiable for ostomy use,"66,696",0.00,0.00,1,,,,India
300692 -- Waste pharmaceuticals,"249,457",0.00,0.00,1,,,,India
,2009,"819,799,433",0.33,0.33,59,,,,India
300120 - Extracts of glands or other organs or of their secretions,"38,134",0.00,0.00,2,,,,India
300190 - Other,"1,874,960",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,075,209",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"35,623",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"197,908",0.00,0.00,1,,,,India
300290 - Other,"1,670,636",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","203,724",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"11,942,250",0.00,0.00,1,,,,India
300331 -- Containing insulin,209,0.00,0.00,1,,,,India
300339 -- Other,"113,104",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,India
300390 - Other,"39,108,323",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","18,436,969",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"84,129,189",0.00,0.00,2,,,,India
300431 -- Containing insulin,"2,144,393",0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","1,841,973",0.00,0.00,2,,,,India
300439 -- Other,"1,395,595",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","13,766,662",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"6,382,772",0.00,0.00,2,,,,India
300490 - Other,"614,976,484",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"4,257,488",0.00,0.00,1,,,,India
300590 - Other,"12,300,253",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,388,105",2.17,2.17,3,,,,India
300620 - Blood-grouping reagents,"102,113",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"40,435",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"901,808",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"752,746",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","85,836",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"264,761",6.50,6.50,1,,,,India
300691 -- Appliances identifiable for ostomy use,"33,629",6.50,6.50,1,,,,India
300692 -- Waste pharmaceuticals,"338,141",0.00,0.00,1,,,,India
,2008,"764,718,409",0.33,0.33,59,,,,India
300120 - Extracts of glands or other organs or of their secretions,"2,065",0.00,0.00,2,,,,India
300190 - Other,"745,728",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","433,134",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"184,597",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"218,347",0.00,0.00,1,,,,India
300290 - Other,"4,705,445",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,532,091",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"12,856,396",0.00,0.00,1,,,,India
300331 -- Containing insulin,161,0.00,0.00,1,,,,India
300339 -- Other,"327,711",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"5,156",0.00,0.00,1,,,,India
300390 - Other,"48,911,854",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","9,097,316",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"85,358,729",0.00,0.00,2,,,,India
300431 -- Containing insulin,"197,122",0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","2,240,788",0.00,0.00,2,,,,India
300439 -- Other,"1,962,266",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","21,153,931",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"6,129,725",0.00,0.00,2,,,,India
300490 - Other,"540,335,474",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"6,452,646",0.00,0.00,1,,,,India
300590 - Other,"13,201,802",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,314,461",2.17,2.17,3,,,,India
300620 - Blood-grouping reagents,"141,751",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"120,453",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"732,252",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"669,059",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","369,605",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"441,044",6.50,6.50,1,,,,India
300691 -- Appliances identifiable for ostomy use,"9,141",6.50,6.50,1,,,,India
300692 -- Waste pharmaceuticals,"868,158",0.00,0.00,1,,,,India
,2007,"626,307,234",0.33,0.33,59,,,,India
300120 - Extracts of glands or other organs or of their secretions,"23,792",0.00,0.00,2,,,,India
300190 - Other,"2,837",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","207,370",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"53,724",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"305,279",0.00,0.00,1,,,,India
300290 - Other,"1,579,419",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","9,269,774",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"11,193,942",0.00,0.00,1,,,,India
300331 -- Containing insulin,"2,042",0.00,0.00,1,,,,India
300339 -- Other,"2,105,540",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"349,190",0.00,0.00,1,,,,India
300390 - Other,"37,044,108",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,859,532",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"82,573,201",0.00,0.00,2,,,,India
300431 -- Containing insulin,"435,750",0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","602,677",0.00,0.00,2,,,,India
300439 -- Other,"1,059,506",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","13,016,488",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"6,557,445",0.00,0.00,2,,,,India
300490 - Other,"426,931,403",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"7,631,465",0.00,0.00,1,,,,India
300590 - Other,"13,248,267",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,696,761",2.17,2.17,3,,,,India
300620 - Blood-grouping reagents,"39,539",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"52,846",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"732,011",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"654,057",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","1,542,923",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"195,200",6.50,6.50,1,,,,India
300691 -- Appliances identifiable for ostomy use,"221,610",6.50,6.50,1,,,,India
300692 -- Waste pharmaceuticals,"1,119,534",0.00,0.00,1,,,,India
,2006,"352,190,294",0.11,0.11,59,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,"21,182",0.00,0.00,2,,,,India
300190 - Other,"135,529",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","159,260",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"100,636",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"36,412",0.00,0.00,1,,,,India
300290 - Other,"727,746",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,897,513",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"9,340,044",0.00,0.00,1,,,,India
300331 -- Containing insulin,"1,579,821",0.00,0.00,1,,,,India
300339 -- Other,"2,681,736",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"99,996",0.00,0.00,1,,,,India
300390 - Other,"24,811,472",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","3,394,251",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"33,927,492",0.00,0.00,2,,,,India
300431 -- Containing insulin,38,0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","248,270",0.00,0.00,2,,,,India
300439 -- Other,"4,939,694",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","2,871,771",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"5,211,468",0.00,0.00,2,,,,India
300490 - Other,"235,905,124",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"5,551,522",0.00,0.00,1,,,,India
300590 - Other,"9,894,555",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","658,412",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,"12,581",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"139,259",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,145,773",0.00,0.00,1,,,,India
300650 - First- Aid boxes and kits,"707,807",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","773,073",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"194,693",6.50,6.50,1,,,,India
300680 - Waste pharmaceuticals,"23,166",0.00,0.00,1,,,,India
,2005,"320,874,901",0.11,0.11,59,,,,India
"300110 - Glands and other organs, dried, whether or not powdered","70,093",0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,"160,165",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","103,459",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"87,498",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"126,824",0.00,0.00,1,,,,India
300290 - Other,"700,055",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","13,108,147",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"8,829,227",0.00,0.00,1,,,,India
300331 -- Containing insulin,,0.00,0.00,1,,,,India
300339 -- Other,"228,019",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,India
300390 - Other,"29,634,160",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","8,054,564",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"29,291,087",0.00,0.00,2,,,,India
300431 -- Containing insulin,"11,782",0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","426,863",0.00,0.00,2,,,,India
300439 -- Other,"2,727,079",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","2,889,907",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,807,366",0.00,0.00,2,,,,India
300490 - Other,"206,566,533",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"4,474,704",0.00,0.00,1,,,,India
300590 - Other,"9,229,616",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","776,517",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,"3,309",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"12,304",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,019,490",0.00,0.00,1,,,,India
300650 - First- Aid boxes and kits,"386,131",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","49,192",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"90,334",6.50,6.50,1,,,,India
300680 - Waste pharmaceuticals,"10,475",0.00,0.00,1,,,,India
,2004,"214,598,824",0.11,0.11,59,,,,India
"300110 - Glands and other organs, dried, whether or not powdered","3,110",0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,"127,562",0.00,0.00,2,,,,India
300190 - Other,"6,605",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","31,869",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"27,353",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"15,847",0.00,0.00,1,,,,India
300290 - Other,"420,986",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","4,727,517",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"1,069,928",0.00,0.00,1,,,,India
300331 -- Containing insulin,,0.00,0.00,1,,,,India
300339 -- Other,"31,583",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,India
300390 - Other,"18,826,529",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,918,389",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"16,989,015",0.00,0.00,2,,,,India
300431 -- Containing insulin,970,0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","140,710",0.00,0.00,2,,,,India
300439 -- Other,"854,298",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","1,831,009",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,611,473",0.00,0.00,2,,,,India
300490 - Other,"151,345,340",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"55,515",0.00,0.00,1,,,,India
300590 - Other,"10,771,343",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","1,179,118",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,"37,130",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"25,512",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"779,652",0.00,0.00,1,,,,India
300650 - First- Aid boxes and kits,"213,192",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","557,118",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,149,6.50,6.50,1,,,,India
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,India
,2003,"119,239,585",0.11,0.11,59,,,,India
"300110 - Glands and other organs, dried, whether or not powdered","4,751",0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,"6,346",0.00,0.00,2,,,,India
300190 - Other,"2,613",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","26,798",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"1,699,413",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"1,294,670",0.00,0.00,1,,,,India
300290 - Other,"269,678",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","7,145,100",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"2,136,147",0.00,0.00,1,,,,India
300331 -- Containing insulin,,0.00,0.00,1,,,,India
300339 -- Other,,0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"4,740",0.00,0.00,1,,,,India
300390 - Other,"27,641,923",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,263,350",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"5,719,098",0.00,0.00,2,,,,India
300431 -- Containing insulin,"11,617",0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","98,052",0.00,0.00,2,,,,India
300439 -- Other,"1,635,138",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","665,722",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"344,100",0.00,0.00,2,,,,India
300490 - Other,"56,306,033",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"2,568",0.00,0.00,1,,,,India
300590 - Other,"7,934,994",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","675,564",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,"3,880",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"664,931",0.00,0.00,1,,,,India
300650 - First- Aid boxes and kits,"156,049",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","2,526,309",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,India
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,India
,2002,"84,354,950",0.11,0.11,59,,,,India
"300110 - Glands and other organs, dried, whether or not powdered","6,772",0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,"9,060",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","115,583",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"72,541",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"808,947",0.00,0.00,1,,,,India
300290 - Other,"271,843",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","483,545",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"238,751",0.00,0.00,1,,,,India
300331 -- Containing insulin,,0.00,0.00,1,,,,India
300339 -- Other,"191,377",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,India
300390 - Other,"12,893,098",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","3,251,924",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"2,295,607",0.00,0.00,2,,,,India
300431 -- Containing insulin,"95,778",0.00,0.00,2,,,,India
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","22,207",0.00,0.00,2,,,,India
300439 -- Other,"2,003,155",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","208,562",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading 29.36,"283,779",0.00,0.00,2,,,,India
300490 - Other,"50,564,588",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"7,282",0.00,0.00,1,,,,India
300590 - Other,"6,485,595",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","123,489",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,201",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,492,618",0.00,0.00,1,,,,India
300650 - First- Aid boxes and kits,"157,216",0.00,0.00,1,,,,India
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","2,270,383",0.00,0.00,3,,,,India
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,47,6.50,6.50,1,,,,India
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,India
,2001,"54,226,954",0.00,0.00,57,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,"35,274",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","47,990",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"410,227",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"1,074,657",0.00,0.00,1,,,,India
300290 - Other,"309,062",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",976,0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"323,444",0.00,0.00,1,,,,India
300331 - - Containing insulin,,0.00,0.00,1,,,,India
300339 - - Other,,0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,India
300390 - Other,"9,261,162",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,865,362",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"2,407,773",0.00,0.00,2,,,,India
300431 - - Containing insulin,,0.00,0.00,2,,,,India
300432 - - Containing adrenal cortical hormones,"58,503",0.00,0.00,2,,,,India
300439 - - Other,"1,410,209",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","31,763",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"238,184",0.00,0.00,2,,,,India
300490 - Other,"29,758,780",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"57,948",0.00,0.00,1,,,,India
300590 - Other,"5,899,946",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","25,351",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"3,869",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"916,397",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"90,078",0.00,0.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,India
,2000,"43,889,550",0.00,0.00,57,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",9,0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,"62,600",0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","164,437",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"80,172",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"1,140,842",0.00,0.00,1,,,,India
300290 - Other,"456,294",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","69,754",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"152,018",0.00,0.00,1,,,,India
