Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","249,099",0.00,0.00,1,,,,South Africa
300420 - Containing other antibiotics,"983,855",0.00,0.00,1,,,,South Africa
300431 -- Containing insulin,,0.00,0.00,1,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",13,0.00,0.00,1,,,,South Africa
300439 -- Other,159,0.00,0.00,1,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","65,702",0.00,0.00,1,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"76,268",0.00,0.00,1,,,,South Africa
300490 - Other,"8,015,633",0.00,0.00,1,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"2,596,264",0.00,0.00,1,,,,South Africa
300590 - Other,"4,446,146",0.00,0.00,4,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","305,958",0.00,0.00,3,,,,South Africa
300620 - Blood-grouping reagents,"2,439",0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"53,625",0.00,0.00,1,,,,South Africa
300650 - First-aid boxes and kits,"89,087",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"25,878",0.00,0.00,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,"16,744",0.00,0.00,1,,,,South Africa
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2009,"35,122,222",0.33,0.33,59,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"524,250",0.00,0.00,2,,,,South Africa
300190 - Other,126,0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","10,135,077",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"45,987",0.00,0.00,1,,,,South Africa
300290 - Other,"662,962",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,"2,078",0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,363,0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"83,046",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","7,337",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"3,561,887",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,167,0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,South Africa
300439 -- Other,"29,151",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","75,180",0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"729,829",0.00,0.00,2,,,,South Africa
300490 - Other,"10,616,548",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"2,627,552",0.00,0.00,1,,,,South Africa
300590 - Other,"5,761,207",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","180,641",2.17,2.17,3,,,,South Africa
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,046",0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"24,451",0.00,0.00,1,,,,South Africa
300650 - First-aid boxes and kits,"24,451",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","3,320",0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"12,079",6.50,6.50,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,"13,488",6.50,6.50,1,,,,South Africa
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2008,"44,576,087",0.33,0.33,59,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"2,461",0.00,0.00,2,,,,South Africa
300190 - Other,"29,765",0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","107,240",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,"13,447",0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"211,828",0.00,0.00,1,,,,South Africa
300290 - Other,"579,163",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,"8,423",0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,"3,706",0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"589,431",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,597",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"3,097,155",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,,0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,South Africa
300439 -- Other,"384,326",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","24,653",0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"526,590",0.00,0.00,2,,,,South Africa
300490 - Other,"27,040,305",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"3,383,074",0.00,0.00,1,,,,South Africa
300590 - Other,"6,406,226",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,459,391",2.17,2.17,3,,,,South Africa
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"227,824",0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"9,316",0.00,0.00,1,,,,South Africa
300650 - First-aid boxes and kits,"86,410",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","93,749",0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"53,891",6.50,6.50,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,"132,362",6.50,6.50,1,,,,South Africa
300692 -- Waste pharmaceuticals,"103,754",0.00,0.00,1,,,,South Africa
,2007,"27,046,886",0.33,0.33,59,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"10,265",0.00,0.00,2,,,,South Africa
300190 - Other,,0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","65,784",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,877,0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"328,810",0.00,0.00,1,,,,South Africa
300290 - Other,"630,416",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,"7,305",0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,"4,057",0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"35,236",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","13,760",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"2,372,980",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,,0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",274,0.00,0.00,2,,,,South Africa
300439 -- Other,"694,268",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","6,003",0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"22,339",0.00,0.00,2,,,,South Africa
300490 - Other,"9,457,026",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"3,953,618",0.00,0.00,1,,,,South Africa
300590 - Other,"6,987,741",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","1,502,315",2.17,2.17,3,,,,South Africa
300620 - Blood-grouping reagents,"19,557",0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,27,0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"9,374",0.00,0.00,1,,,,South Africa
300650 - First-aid boxes and kits,"133,596",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","482,731",0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"159,691",6.50,6.50,1,,,,South Africa
300691 -- Appliances identifiable for ostomy use,"47,255",6.50,6.50,1,,,,South Africa
300692 -- Waste pharmaceuticals,"101,581",0.00,0.00,1,,,,South Africa
,2006,"22,644,946",0.11,0.11,59,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered","4,671",0.00,0.00,2,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"20,931",0.00,0.00,2,,,,South Africa
300190 - Other,"1,632",0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","113,883",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,"1,720",0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"1,898,869",0.00,0.00,1,,,,South Africa
300290 - Other,"94,120",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,"64,073",0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,88,0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"53,991",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","10,848",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"1,660,732",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,703,0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","2,047",0.00,0.00,2,,,,South Africa
300439 -- Other,"342,879",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"16,863",0.00,0.00,2,,,,South Africa
300490 - Other,"5,175,031",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"3,624,591",0.00,0.00,1,,,,South Africa
300590 - Other,"7,915,892",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","1,255,914",0.00,0.00,2,,,,South Africa
300620 - Blood-grouping reagents,"1,858",0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"3,616",0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"273,457",0.00,0.00,1,,,,South Africa
300650 - First- Aid boxes and kits,"102,482",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","1,507",0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"2,549",6.50,6.50,1,,,,South Africa
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2005,"27,024,835",0.11,0.11,59,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered","16,634",0.00,0.00,2,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"16,124",0.00,0.00,2,,,,South Africa
300190 - Other,,0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","79,361",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,"122,818",0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"2,261,139",0.00,0.00,1,,,,South Africa
300290 - Other,"64,880",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,805",0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,,0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,,0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"867,051",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,350",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"2,729,095",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,"3,347",0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","1,941",0.00,0.00,2,,,,South Africa
300439 -- Other,"6,395",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"23,003",0.00,0.00,2,,,,South Africa
300490 - Other,"6,224,866",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"2,468,742",0.00,0.00,1,,,,South Africa
300590 - Other,"11,009,015",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","547,541",0.00,0.00,2,,,,South Africa
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"529,825",0.00,0.00,1,,,,South Africa
300650 - First- Aid boxes and kits,"8,298",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"32,608",6.50,6.50,1,,,,South Africa
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2004,"34,586,111",0.11,0.11,59,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"51,186",0.00,0.00,2,,,,South Africa
300190 - Other,"13,720",0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","93,081",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,"6,344",0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"8,691,019",0.00,0.00,1,,,,South Africa
300290 - Other,"48,363",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,319",0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,"7,227",0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,,0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"155,811",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","30,189",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"1,089,607",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,,0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",286,0.00,0.00,2,,,,South Africa
300439 -- Other,"209,647",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",883,0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"10,212",0.00,0.00,2,,,,South Africa
300490 - Other,"10,548,684",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"1,249,846",0.00,0.00,1,,,,South Africa
300590 - Other,"11,955,983",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","242,075",0.00,0.00,2,,,,South Africa
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"5,585",0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"114,265",0.00,0.00,1,,,,South Africa
300650 - First- Aid boxes and kits,"4,901",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","17,788",0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"38,088",6.50,6.50,1,,,,South Africa
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2003,"22,443,392",0.11,0.11,59,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"13,292",0.00,0.00,2,,,,South Africa
300190 - Other,"27,522",0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","52,001",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,"2,579",0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"1,711,166",0.00,0.00,1,,,,South Africa
300290 - Other,"38,291",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,,0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,"10,022",0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"96,016",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","58,596",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"1,098,486",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,,0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,South Africa
300439 -- Other,"300,368",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"111,310",0.00,0.00,2,,,,South Africa
300490 - Other,"3,416,020",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"1,412,382",0.00,0.00,1,,,,South Africa
300590 - Other,"13,578,924",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","314,304",0.00,0.00,2,,,,South Africa
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"24,694",0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"165,676",0.00,0.00,1,,,,South Africa
300650 - First- Aid boxes and kits,"7,421",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"4,321",6.50,6.50,1,,,,South Africa
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2002,"19,946,063",0.11,0.11,59,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"3,216",0.00,0.00,2,,,,South Africa
300190 - Other,"4,360",0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","107,809",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,"96,913",0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"2,029,466",0.00,0.00,1,,,,South Africa
300290 - Other,"3,093",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,"23,862",0.00,0.00,1,,,,South Africa
300331 -- Containing insulin,,0.00,0.00,1,,,,South Africa
300339 -- Other,"25,214",0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"26,075",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","28,071",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"1,667,084",0.00,0.00,2,,,,South Africa
300431 -- Containing insulin,,0.00,0.00,2,,,,South Africa
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","467,410",0.00,0.00,2,,,,South Africa
300439 -- Other,"135,349",0.00,0.00,2,,,,South Africa
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","19,398",0.00,0.00,2,,,,South Africa
300450 - Other medicaments containing vitamins or other products of heading 29.36,"326,499",0.00,0.00,2,,,,South Africa
300490 - Other,"3,936,626",0.00,0.00,4,,,,South Africa
300510 - Adhesive dressings and other articles having an adhesive layer,"1,196,194",0.00,0.00,1,,,,South Africa
300590 - Other,"9,441,815",0.00,0.00,5,,,,South Africa
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","80,135",0.00,0.00,2,,,,South Africa
300620 - Blood-grouping reagents,"193,354",0.00,0.00,1,,,,South Africa
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,539,0.00,0.00,1,,,,South Africa
300640 - Dental cements and other dental fillings; bone reconstruction cements,"115,214",0.00,0.00,1,,,,South Africa
300650 - First- Aid boxes and kits,"17,497",0.00,0.00,1,,,,South Africa
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,South Africa
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,870,6.50,6.50,1,,,,South Africa
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,South Africa
,2001,"13,063,589",0.00,0.00,57,,,,South Africa
"300110 - Glands and other organs, dried, whether or not powdered","21,617",0.00,0.00,2,,,,South Africa
300120 - Extracts of glands or other organs or of their secretions,"107,603",0.00,0.00,2,,,,South Africa
300190 - Other,394,0.00,0.00,3,,,,South Africa
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,606",0.00,0.00,4,,,,South Africa
300220 - Vaccines for human medicine,"583,371",0.00,0.00,1,,,,South Africa
300230 - Vaccines for veterinary medicine,"284,069",0.00,0.00,1,,,,South Africa
300290 - Other,"15,600",0.00,0.00,4,,,,South Africa
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",994,0.00,0.00,1,,,,South Africa
300320 - Containing other antibiotics,,0.00,0.00,1,,,,South Africa
300331 - - Containing insulin,,0.00,0.00,1,,,,South Africa
300339 - - Other,"389,720",0.00,0.00,1,,,,South Africa
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,South Africa
300390 - Other,"56,237",0.00,0.00,2,,,,South Africa
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","25,737",0.00,0.00,2,,,,South Africa
300420 - Containing other antibiotics,"1,339,393",0.00,0.00,2,,,,South Africa
300431 - - Containing insulin,,0.00,0.00,2,,,,South Africa
