Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,0.00,2,,2,,Nepal
300620 - Blood-grouping reagents,,10.00,0.00,1,,1,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,0.00,1,,1,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,0.00,1,,1,,Nepal
300650 - First-aid boxes and kits,,10.00,0.00,1,,1,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,0.00,1,,1,,Nepal
300691 -- Appliances identifiable for ostomy use,"11,690",10.00,10.00,1,,,,Nepal
300692 -- Waste pharmaceuticals,,10.00,0.00,1,,1,,Nepal
,2009,"5,344,042",9.86,9.86,214,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,Nepal
300190 - Other,,10.00,10.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,10.00,10.00,8,,,,Nepal
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,Nepal
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,Nepal
300290 - Other,13,10.00,10.00,5,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,Nepal
300320 - Containing other antibiotics,,10.00,10.00,1,,,,Nepal
300331 -- Containing insulin,,10.00,10.00,1,,,,Nepal
300339 -- Other,984,10.00,10.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,Nepal
300390 - Other,"3,146,241",10.00,10.00,14,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,Nepal
300420 - Containing other antibiotics,,10.00,10.00,29,,,,Nepal
300431 -- Containing insulin,,10.00,10.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,Nepal
300439 -- Other,,10.00,10.00,8,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,Nepal
300490 - Other,"2,165,560",10.00,10.00,70,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,Nepal
300590 - Other,,10.00,10.00,8,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","31,244",10.00,10.00,2,,,,Nepal
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,Nepal
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,Nepal
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,Nepal
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,Nepal
,2008,"4,925,045",9.86,9.86,214,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,Nepal
300190 - Other,,10.00,10.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,10.00,10.00,8,,,,Nepal
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,Nepal
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,Nepal
300290 - Other,,10.00,10.00,5,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,Nepal
300320 - Containing other antibiotics,,10.00,10.00,1,,,,Nepal
300331 -- Containing insulin,,10.00,10.00,1,,,,Nepal
300339 -- Other,,10.00,10.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,Nepal
300390 - Other,"3,847,977",10.00,10.00,14,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,Nepal
300420 - Containing other antibiotics,,10.00,10.00,29,,,,Nepal
300431 -- Containing insulin,,10.00,10.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,Nepal
300439 -- Other,,10.00,10.00,8,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,Nepal
300490 - Other,"1,077,068",10.00,10.00,70,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,Nepal
300590 - Other,,10.00,10.00,8,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,Nepal
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,Nepal
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,Nepal
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,Nepal
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,Nepal
,2007,"5,831,372",9.86,9.86,214,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,Nepal
300190 - Other,,10.00,10.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",121,10.00,10.00,8,,,,Nepal
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,Nepal
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,Nepal
300290 - Other,,10.00,10.00,5,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,Nepal
300320 - Containing other antibiotics,,10.00,10.00,1,,,,Nepal
300331 -- Containing insulin,,10.00,10.00,1,,,,Nepal
300339 -- Other,,10.00,10.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,Nepal
300390 - Other,"3,315,718",10.00,10.00,14,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,Nepal
300420 - Containing other antibiotics,,10.00,10.00,29,,,,Nepal
300431 -- Containing insulin,,10.00,10.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,Nepal
300439 -- Other,,10.00,10.00,8,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,Nepal
300490 - Other,"2,515,534",10.00,10.00,70,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,Nepal
300590 - Other,,10.00,10.00,8,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,Nepal
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,Nepal
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,Nepal
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,Nepal
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,Nepal
,2006,"4,322,148",12.32,12.32,214,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,12.50,12.50,3,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,12.50,12.50,4,,,,Nepal
300190 - Other,,12.50,12.50,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,12.50,12.50,8,,,,Nepal
300220 - Vaccines for human medicine,,12.50,12.50,14,,,,Nepal
300230 - Vaccines for veterinary medicine,,12.50,12.50,1,,,,Nepal
300290 - Other,,12.50,12.50,5,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.50,12.50,1,,,,Nepal
300320 - Containing other antibiotics,,12.50,12.50,1,,,,Nepal
300331 -- Containing insulin,,12.50,12.50,1,,,,Nepal
300339 -- Other,,12.50,12.50,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.50,12.50,1,,,,Nepal
300390 - Other,"2,376,024",12.50,12.50,13,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",239,12.50,12.50,8,,,,Nepal
300420 - Containing other antibiotics,,12.50,12.50,29,,,,Nepal
300431 -- Containing insulin,,12.50,12.50,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,12.50,12.50,1,,,,Nepal
300439 -- Other,,12.50,12.50,8,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,12.50,12.50,8,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,12.50,12.50,11,,,,Nepal
300490 - Other,"1,904,151",12.50,12.50,69,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,12.50,12.50,3,,,,Nepal
300590 - Other,,12.50,12.50,8,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","41,734",12.50,12.50,2,,,,Nepal
300620 - Blood-grouping reagents,,12.50,12.50,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,12.50,12.50,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,12.50,12.50,1,,,,Nepal
300650 - First- Aid boxes and kits,,12.50,12.50,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,12.50,12.50,1,,,,Nepal
300680 - Waste pharmaceuticals,,12.50,12.50,1,,,,Nepal
,2005,"5,185,727",14.79,1.97,214,,211,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,15.00,0.00,3,,3,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,15.00,0.00,4,,4,,Nepal
300190 - Other,,15.00,0.00,3,,3,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,15.00,0.00,8,,8,,Nepal
300220 - Vaccines for human medicine,,15.00,0.00,14,,14,,Nepal
300230 - Vaccines for veterinary medicine,,15.00,0.00,1,,1,,Nepal
300290 - Other,,15.00,0.00,5,,5,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","65,027",15.00,0.00,1,,1,,Nepal
300320 - Containing other antibiotics,,15.00,0.00,1,,1,,Nepal
300331 -- Containing insulin,,15.00,0.00,1,,1,,Nepal
300339 -- Other,,15.00,0.00,1,,1,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,15.00,0.00,1,,1,,Nepal
300390 - Other,"3,618,527",15.00,0.00,13,,13,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.00,7.50,8,,8,,Nepal
300420 - Containing other antibiotics,,15.00,6.00,29,,29,,Nepal
300431 -- Containing insulin,,15.00,0.00,2,,2,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,15.00,0.00,1,,1,,Nepal
300439 -- Other,,15.00,0.00,8,,8,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,15.00,0.00,8,,8,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,15.00,7.50,11,,11,,Nepal
300490 - Other,"1,502,174",15.00,0.00,69,,69,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,15.00,7.50,3,,3,,Nepal
300590 - Other,,15.00,7.50,8,,8,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,15.00,0.00,2,,2,,Nepal
300620 - Blood-grouping reagents,,15.00,0.00,1,,1,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,15.00,0.00,1,,1,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,15.00,0.00,1,,1,,Nepal
300650 - First- Aid boxes and kits,,15.00,7.50,1,,1,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.00,7.50,1,,1,,Nepal
300680 - Waste pharmaceuticals,,15.00,7.50,1,,1,,Nepal
,2004,"4,713,788",19.72,19.72,214,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,20.00,20.00,3,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,20.00,20.00,4,,,,Nepal
300190 - Other,,20.00,20.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","13,240",20.00,20.00,8,,,,Nepal
300220 - Vaccines for human medicine,,20.00,20.00,14,,,,Nepal
300230 - Vaccines for veterinary medicine,,20.00,20.00,1,,,,Nepal
300290 - Other,,20.00,20.00,5,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,20.00,20.00,1,,,,Nepal
300320 - Containing other antibiotics,,20.00,20.00,1,,,,Nepal
300331 -- Containing insulin,,20.00,20.00,1,,,,Nepal
300339 -- Other,"68,110",20.00,20.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,20.00,20.00,1,,,,Nepal
300390 - Other,"3,261,342",20.00,20.00,13,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,20.00,20.00,8,,,,Nepal
300420 - Containing other antibiotics,,20.00,20.00,29,,,,Nepal
300431 -- Containing insulin,,20.00,20.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,20.00,20.00,1,,,,Nepal
300439 -- Other,,20.00,20.00,8,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,20.00,20.00,8,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,20.00,20.00,11,,,,Nepal
300490 - Other,"1,311,872",20.00,20.00,69,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,20.00,20.00,3,,,,Nepal
300590 - Other,"59,224",20.00,20.00,8,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,20.00,20.00,2,,,,Nepal
300620 - Blood-grouping reagents,,20.00,20.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,20.00,20.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,20.00,20.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,20.00,20.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,20.00,20.00,1,,,,Nepal
300680 - Waste pharmaceuticals,,20.00,20.00,1,,,,Nepal
,2003,"2,771,497",24.65,24.65,214,1,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,25.00,25.00,3,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,25.00,25.00,4,,,,Nepal
300190 - Other,,25.00,25.00,3,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,717",25.00,25.00,8,,,,Nepal
300220 - Vaccines for human medicine,,25.00,25.00,14,,,,Nepal
300230 - Vaccines for veterinary medicine,,25.00,25.00,1,,,,Nepal
300290 - Other,,25.00,25.00,5,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,25.00,25.00,1,,,,Nepal
300320 - Containing other antibiotics,,25.00,25.00,1,,,,Nepal
300331 -- Containing insulin,,25.00,25.00,1,,,,Nepal
300339 -- Other,"56,951",25.00,25.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,25.00,25.00,1,,,,Nepal
300390 - Other,"1,319,041",25.00,25.00,13,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,25.00,25.00,8,,,,Nepal
300420 - Containing other antibiotics,,25.00,25.00,29,,,,Nepal
300431 -- Containing insulin,,25.00,25.00,2,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,25.00,25.00,1,,,,Nepal
300439 -- Other,,25.00,25.00,8,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,25.00,25.00,8,1,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,25.00,25.00,11,,,,Nepal
300490 - Other,"1,371,767",25.00,25.00,69,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,25.00,25.00,3,,,,Nepal
300590 - Other,"12,560",25.00,25.00,8,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","9,460",25.00,25.00,2,,,,Nepal
300620 - Blood-grouping reagents,,25.00,25.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,25.00,25.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,25.00,25.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,25.00,25.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,25.00,25.00,1,,,,Nepal
300680 - Waste pharmaceuticals,,25.00,25.00,1,,,,Nepal
,2002,"7,928,658",27.10,27.10,31,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered","220,584",30.00,30.00,1,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,30.00,30.00,1,,,,Nepal
300190 - Other,,30.00,30.00,1,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,30.00,30.00,1,,,,Nepal
300220 - Vaccines for human medicine,,30.00,30.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,30.00,30.00,1,,,,Nepal
300290 - Other,,30.00,30.00,1,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,30.00,30.00,1,,,,Nepal
300320 - Containing other antibiotics,,30.00,30.00,1,,,,Nepal
300331 -- Containing insulin,,30.00,30.00,1,,,,Nepal
300339 -- Other,,30.00,30.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,30.00,30.00,1,,,,Nepal
300390 - Other,"6,220,112",30.00,30.00,1,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,30.00,30.00,1,,,,Nepal
300420 - Containing other antibiotics,"77,555",30.00,30.00,1,,,,Nepal
300431 -- Containing insulin,,30.00,30.00,1,,,,Nepal
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,30.00,30.00,1,,,,Nepal
300439 -- Other,,30.00,30.00,1,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,30.00,30.00,1,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading 29.36,,30.00,30.00,1,,,,Nepal
300490 - Other,"1,399,074",30.00,30.00,1,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,30.00,30.00,1,,,,Nepal
300590 - Other,"11,109",30.00,30.00,1,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",224,30.00,30.00,1,,,,Nepal
300620 - Blood-grouping reagents,,30.00,30.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,30.00,30.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,30.00,30.00,1,,,,Nepal
300650 - First- Aid boxes and kits,,30.00,30.00,1,,,,Nepal
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Nepal
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Nepal
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Nepal
,2001,"8,839,721",33.45,33.45,29,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered","209,196",35.00,35.00,1,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Nepal
300190 - Other,,35.00,35.00,1,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,35.00,35.00,1,,,,Nepal
300220 - Vaccines for human medicine,,35.00,35.00,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,Nepal
300290 - Other,,35.00,35.00,1,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Nepal
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Nepal
300331 - - Containing insulin,,35.00,35.00,1,,,,Nepal
300339 - - Other,"114,110",35.00,35.00,1,,,,Nepal
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Nepal
300390 - Other,"7,630,021",30.00,30.00,1,,,,Nepal
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Nepal
300420 - Containing other antibiotics,"455,208",35.00,35.00,1,,,,Nepal
300431 - - Containing insulin,,35.00,35.00,1,,,,Nepal
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Nepal
300439 - - Other,,35.00,35.00,1,,,,Nepal
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Nepal
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Nepal
300490 - Other,"412,874",30.00,30.00,1,,,,Nepal
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Nepal
300590 - Other,"18,311",35.00,35.00,1,,,,Nepal
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Nepal
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Nepal
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Nepal
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,Nepal
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Nepal
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Nepal
,2000,"9,837,717",36.71,36.71,29,,,,Nepal
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,Nepal
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,Nepal
300190 - Other,,38.50,38.50,1,,,,Nepal
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,38.50,38.50,1,,,,Nepal
300220 - Vaccines for human medicine,,38.50,38.50,1,,,,Nepal
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,Nepal
300290 - Other,,38.50,38.50,1,,,,Nepal
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Nepal
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Nepal
300331 - - Containing insulin,,38.50,38.50,1,,,,Nepal
300339 - - Other,"582,467",38.50,38.50,1,,,,Nepal
