Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,1,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,1,,,,Costa Rica
300439 -- Other,,0.00,0.00,1,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,1,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,1,,,,Costa Rica
300490 - Other,"1,822,029",0.00,0.00,1,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,4,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,0.00,0.00,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,2,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,0.00,0.00,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2009,"260,632",0.33,0.33,59,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","19,109",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,28,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,14,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,,0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Costa Rica
300490 - Other,"240,631",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,851,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2008,"535,950",0.33,0.33,59,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,88,0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,15,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,,0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Costa Rica
300490 - Other,"452,953",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,"82,894",0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2007,"488,172",0.33,0.33,59,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",14,0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,14,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,"27,821",0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,"13,513",0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Costa Rica
300490 - Other,"284,132",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,"136,886",0.00,0.00,1,,,,Costa Rica
300590 - Other,"25,793",0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,2.17,2.17,3,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300691 -- Appliances identifiable for ostomy use,,6.50,6.50,1,,,,Costa Rica
300692 -- Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2006,"501,587",0.11,0.11,59,,,,Costa Rica
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","150,157",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,"16,674",0.00,0.00,1,,,,Costa Rica
300290 - Other,,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,615,0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,,0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Costa Rica
300490 - Other,"219,454",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,"62,880",0.00,0.00,1,,,,Costa Rica
300590 - Other,"50,701",0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",540,0.00,0.00,2,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,565,0.00,0.00,1,,,,Costa Rica
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2005,"265,715",0.11,0.11,59,,,,Costa Rica
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","17,878",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,"25,678",0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,"66,398",0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,,0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Costa Rica
300490 - Other,"115,925",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,"39,836",0.00,0.00,1,,,,Costa Rica
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2004,"110,496",0.11,0.11,59,,,,Costa Rica
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,"2,202",0.00,0.00,2,,,,Costa Rica
300190 - Other,"7,376",0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","23,000",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,"9,429",0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,,0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,311,0.00,0.00,2,,,,Costa Rica
300490 - Other,"5,125",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,"63,053",0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2003,"158,606",0.11,0.11,59,,,,Costa Rica
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","30,033",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,"4,932",0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,"6,391",0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,"3,360",0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,,0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Costa Rica
300490 - Other,"113,889",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2002,"1,550,660",0.11,0.11,59,,,,Costa Rica
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","9,704",0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,"7,746",0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 -- Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 -- Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","22,018",0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Costa Rica
300431 -- Containing insulin,,0.00,0.00,2,,,,Costa Rica
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,Costa Rica
300439 -- Other,,0.00,0.00,2,,,,Costa Rica
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,Costa Rica
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,Costa Rica
300490 - Other,"1,511,193",0.00,0.00,4,,,,Costa Rica
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Costa Rica
300590 - Other,,0.00,0.00,5,,,,Costa Rica
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Costa Rica
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Costa Rica
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Costa Rica
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Costa Rica
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Costa Rica
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Costa Rica
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Costa Rica
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Costa Rica
,2001,"31,692",0.00,0.00,57,,,,Costa Rica
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Costa Rica
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Costa Rica
300190 - Other,,0.00,0.00,3,,,,Costa Rica
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Costa Rica
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Costa Rica
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Costa Rica
300290 - Other,,0.00,0.00,4,,,,Costa Rica
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Costa Rica
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Costa Rica
300331 - - Containing insulin,,0.00,0.00,1,,,,Costa Rica
300339 - - Other,,0.00,0.00,1,,,,Costa Rica
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Costa Rica
300390 - Other,,0.00,0.00,2,,,,Costa Rica
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Costa Rica
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Costa Rica
300431 - - Containing insulin,,0.00,0.00,2,,,,Costa Rica
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Costa Rica
