Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","4,840,343",0.00,0.00,3,,,,China
300620 - Blood-grouping reagents,"234,225",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"12,396,170",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,690,525",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"43,320,721",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","48,309",0.00,0.00,2,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"190,702",0.00,0.00,1,,,,China
300691 -- Appliances identifiable for ostomy use,"1,485,460",0.00,0.00,1,,,,China
300692 -- Waste pharmaceuticals,"51,888",0.00,0.00,1,,,,China
,2009,"928,905,640",0.33,0.33,59,,,,China
300120 - Extracts of glands or other organs or of their secretions,"3,022,797",0.00,0.00,2,,,,China
300190 - Other,"396,065,246",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,618,322",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"632,388",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"249,125",0.00,0.00,1,,,,China
300290 - Other,"2,651,347",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,398,757",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"7,089,043",0.00,0.00,1,,,,China
300331 -- Containing insulin,"241,342",0.00,0.00,1,,,,China
300339 -- Other,"25,776",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,China
300390 - Other,"13,421,100",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,326,371",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"23,793,991",0.00,0.00,2,,,,China
300431 -- Containing insulin,"11,200",0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","164,628",0.00,0.00,2,,,,China
300439 -- Other,"687,023",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","127,861",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,587,798",0.00,0.00,2,,,,China
300490 - Other,"58,965,379",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"41,386,785",0.00,0.00,1,,,,China
300590 - Other,"315,959,720",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","4,091,674",2.17,2.17,3,,,,China
300620 - Blood-grouping reagents,"368,492",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"7,307,539",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,840,249",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"30,638,832",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","517,931",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"377,182",6.50,6.50,1,,,,China
300691 -- Appliances identifiable for ostomy use,"2,273,315",6.50,6.50,1,,,,China
300692 -- Waste pharmaceuticals,"64,426",0.00,0.00,1,,,,China
,2008,"593,585,117",0.33,0.33,59,,,,China
300120 - Extracts of glands or other organs or of their secretions,"3,626,206",0.00,0.00,2,,,,China
300190 - Other,"108,903,592",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,559,732",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"308,917",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"16,582",0.00,0.00,1,,,,China
300290 - Other,"2,037,646",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","44,062",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"10,836,064",0.00,0.00,1,,,,China
300331 -- Containing insulin,,0.00,0.00,1,,,,China
300339 -- Other,"16,304",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"13,594",0.00,0.00,1,,,,China
300390 - Other,"10,541,898",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","527,982",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"17,305,629",0.00,0.00,2,,,,China
300431 -- Containing insulin,"782,261",0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","231,809",0.00,0.00,2,,,,China
300439 -- Other,"1,246,552",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","1,148,248",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,607,998",0.00,0.00,2,,,,China
300490 - Other,"45,099,088",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"29,486,681",0.00,0.00,1,,,,China
300590 - Other,"308,631,999",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","4,261,838",2.17,2.17,3,,,,China
300620 - Blood-grouping reagents,"226,316",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"211,536",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,187,454",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"32,492,416",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","319,640",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"304,010",6.50,6.50,1,,,,China
300691 -- Appliances identifiable for ostomy use,"5,399,875",6.50,6.50,1,,,,China
300692 -- Waste pharmaceuticals,"209,192",0.00,0.00,1,,,,China
,2007,"517,646,443",0.33,0.33,59,,,,China
300120 - Extracts of glands or other organs or of their secretions,"4,558,050",0.00,0.00,2,,,,China
300190 - Other,"65,303,708",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","349,820",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,China
300290 - Other,"1,946,919",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","53,970",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"11,496,357",0.00,0.00,1,,,,China
300331 -- Containing insulin,,0.00,0.00,1,,,,China
300339 -- Other,"15,377",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"2,083",0.00,0.00,1,,,,China
300390 - Other,"54,969,193",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","454,759",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"4,536,355",0.00,0.00,2,,,,China
300431 -- Containing insulin,"577,104",0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues","540,950",0.00,0.00,2,,,,China
300439 -- Other,"49,776,012",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","37,949",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"2,218,538",0.00,0.00,2,,,,China
300490 - Other,"25,946,046",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"21,099,451",0.00,0.00,1,,,,China
300590 - Other,"238,791,151",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","2,702,201",2.17,2.17,3,,,,China
300620 - Blood-grouping reagents,"245,374",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"219,390",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"4,028,736",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"23,023,400",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","873,790",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"239,262",6.50,6.50,1,,,,China
300691 -- Appliances identifiable for ostomy use,"3,358,136",6.50,6.50,1,,,,China
300692 -- Waste pharmaceuticals,"282,364",0.00,0.00,1,,,,China
,2006,"362,436,140",0.11,0.11,59,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","79,869",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"1,945,552",0.00,0.00,2,,,,China
300190 - Other,"65,859,508",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","123,476",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"3,126",0.00,0.00,1,,,,China
300290 - Other,"1,229,421",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","19,035",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"6,845,770",0.00,0.00,1,,,,China
300331 -- Containing insulin,,0.00,0.00,1,,,,China
300339 -- Other,"27,510",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,778,0.00,0.00,1,,,,China
300390 - Other,"26,330,158",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","471,239",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"3,557,027",0.00,0.00,2,,,,China
300431 -- Containing insulin,"41,410",0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","37,555",0.00,0.00,2,,,,China
300439 -- Other,"9,235,088",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","5,135",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"869,064",0.00,0.00,2,,,,China
300490 - Other,"12,667,321",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"14,665,270",0.00,0.00,1,,,,China
300590 - Other,"202,197,049",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","2,534,228",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,"167,258",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"83,121",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,625,836",0.00,0.00,1,,,,China
300650 - First- Aid boxes and kits,"10,396,079",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","277,538",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"59,289",6.50,6.50,1,,,,China
300680 - Waste pharmaceuticals,"82,430",0.00,0.00,1,,,,China
,2005,"351,677,096",0.11,0.11,59,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","988,773",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"1,037,455",0.00,0.00,2,,,,China
300190 - Other,"44,296,424",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","174,211",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"64,706",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,China
300290 - Other,"875,411",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","256,496",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"5,792,716",0.00,0.00,1,,,,China
300331 -- Containing insulin,100,0.00,0.00,1,,,,China
300339 -- Other,"26,661",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,China
300390 - Other,"70,551,833",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","274,411",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"8,862,607",0.00,0.00,2,,,,China
300431 -- Containing insulin,"16,173",0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","71,312",0.00,0.00,2,,,,China
300439 -- Other,211,0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","366,922",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"510,778",0.00,0.00,2,,,,China
300490 - Other,"17,736,522",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"12,007,057",0.00,0.00,1,,,,China
300590 - Other,"177,153,201",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","2,065,927",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,"60,637",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"383,680",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,413,031",0.00,0.00,1,,,,China
300650 - First- Aid boxes and kits,"5,372,732",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","175,468",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"124,261",6.50,6.50,1,,,,China
300680 - Waste pharmaceuticals,"17,380",0.00,0.00,1,,,,China
,2004,"257,926,219",0.11,0.11,59,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","17,813",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"1,157,984",0.00,0.00,2,,,,China
300190 - Other,"32,493,336",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,036,467",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"8,347",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,China
300290 - Other,"2,643,363",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,991",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"1,815,485",0.00,0.00,1,,,,China
300331 -- Containing insulin,,0.00,0.00,1,,,,China
300339 -- Other,"11,742",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,112,0.00,0.00,1,,,,China
300390 - Other,"60,951,795",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","767,934",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"3,012,490",0.00,0.00,2,,,,China
300431 -- Containing insulin,"66,337",0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","5,436",0.00,0.00,2,,,,China
300439 -- Other,"44,457",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","733,043",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"188,401",0.00,0.00,2,,,,China
300490 - Other,"12,042,546",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"8,621,609",0.00,0.00,1,,,,China
300590 - Other,"125,759,818",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","1,255,207",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,"119,638",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"186,249",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,023,303",0.00,0.00,1,,,,China
300650 - First- Aid boxes and kits,"2,675,667",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","23,858",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"253,159",6.50,6.50,1,,,,China
300680 - Waste pharmaceuticals,"3,632",0.00,0.00,1,,,,China
,2003,"205,230,137",0.11,0.11,59,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","31,719",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"1,574,212",0.00,0.00,2,,,,China
300190 - Other,"37,773,991",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","135,258",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"14,527,764",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,China
300290 - Other,"926,509",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","18,563",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"1,222,216",0.00,0.00,1,,,,China
300331 -- Containing insulin,,0.00,0.00,1,,,,China
300339 -- Other,"13,835",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,"2,364",0.00,0.00,1,,,,China
300390 - Other,"28,530,492",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","307,279",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"1,746,686",0.00,0.00,2,,,,China
300431 -- Containing insulin,192,0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","231,579",0.00,0.00,2,,,,China
300439 -- Other,"275,459",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","10,724",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"266,590",0.00,0.00,2,,,,China
300490 - Other,"16,810,107",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"6,024,624",0.00,0.00,1,,,,China
300590 - Other,"89,438,959",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","827,337",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,"122,056",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,866",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,877,939",0.00,0.00,1,,,,China
300650 - First- Aid boxes and kits,"2,279,707",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","19,366",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"230,867",6.50,6.50,1,,,,China
300680 - Waste pharmaceuticals,"1,878",0.00,0.00,1,,,,China
,2002,"201,817,358",0.11,0.11,59,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","18,679",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"288,234",0.00,0.00,2,,,,China
300190 - Other,"35,655,756",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","159,296",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"28,378,587",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"2,487",0.00,0.00,1,,,,China
300290 - Other,"543,999",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","75,038",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"1,708,140",0.00,0.00,1,,,,China
300331 -- Containing insulin,,0.00,0.00,1,,,,China
300339 -- Other,"142,159",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,China
300390 - Other,"39,522,773",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","455,342",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"664,623",0.00,0.00,2,,,,China
300431 -- Containing insulin,,0.00,0.00,2,,,,China
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues","16,806",0.00,0.00,2,,,,China
300439 -- Other,"260,485",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","4,341",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading 29.36,"257,713",0.00,0.00,2,,,,China
300490 - Other,"11,916,655",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"3,023,993",0.00,0.00,1,,,,China
300590 - Other,"74,753,867",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","364,671",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,"86,756",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,730,735",0.00,0.00,1,,,,China
300650 - First- Aid boxes and kits,"1,651,555",0.00,0.00,1,,,,China
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","19,965",0.00,0.00,3,,,,China
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"114,703",6.50,6.50,1,,,,China
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,China
,2001,"128,327,904",0.00,0.00,57,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","114,328",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"313,943",0.00,0.00,2,,,,China
300190 - Other,"27,744,246",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","83,218",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"323,372",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"12,250",0.00,0.00,1,,,,China
300290 - Other,"601,952",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"495,352",0.00,0.00,1,,,,China
300331 - - Containing insulin,,0.00,0.00,1,,,,China
300339 - - Other,"47,022",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"1,173",0.00,0.00,1,,,,China
300390 - Other,"23,426,865",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","393,758",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"738,838",0.00,0.00,2,,,,China
300431 - - Containing insulin,,0.00,0.00,2,,,,China
300432 - - Containing adrenal cortical hormones,"17,391",0.00,0.00,2,,,,China
300439 - - Other,"3,591",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","12,215",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"82,180",0.00,0.00,2,,,,China
300490 - Other,"6,425,943",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"2,714,301",0.00,0.00,1,,,,China
300590 - Other,"60,518,053",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","254,007",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,"25,754",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"5,445",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,461,709",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"1,503,573",0.00,0.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,"7,424",0.00,0.00,3,,,,China
,2000,"139,876,626",0.00,0.00,57,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","49,287",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"461,577",0.00,0.00,2,,,,China
300190 - Other,"25,777,160",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","5,246",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"193,487",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"21,380",0.00,0.00,1,,,,China
300290 - Other,"379,654",0.00,0.00,4,,,,China
