Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,"9,345,034",2.70,2.70,1,,,,United States of America
880510 - Aircraft launching gear and parts thereof; deck- Arrestor or similar gear and parts thereof,"853,474",2.20,2.20,2,,,,United States of America
880521 -- Air combat simulators and parts thereof,"7,339,552",1.70,1.70,1,,,,United States of America
880529 -- Other,"38,268,272",0.85,0.85,2,,,,United States of America
,2001,"8,370,488,045",2.02,2.02,33,,,,United States of America
880110 - Gliders and hang gliders,"63,347",1.85,1.85,2,,,,United States of America
880190 - Other,"2,591,932",2.13,2.13,3,,,,United States of America
"880211 - - Of an unladen weight not exceeding 2,000 kg","27,257,768",3.75,3.75,2,,,,United States of America
"880212 - - Of an unladen weight exceeding 2,000 kg","46,630,411",1.35,1.35,2,,,,United States of America
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","21,113,477",3.85,3.85,2,,,,United States of America
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","833,875,840",1.35,1.35,2,,,,United States of America
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","5,815,971,380",1.35,1.35,2,,,,United States of America
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,"149,440,602",4.20,4.20,2,,,,United States of America
880310 - Propellers and rotors and parts thereof,"42,087,579",1.35,1.35,2,,,,United States of America
880320 - Under-carriages and parts thereof,"156,678,445",1.35,1.35,2,,,,United States of America
880330 - Other parts of aeroplanes or helicopters,"1,140,369,723",1.35,1.35,2,,,,United States of America
880390 - Other,"87,844,202",1.56,1.56,5,,,,United States of America
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"5,209,949",2.70,2.70,1,,,,United States of America
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,"1,906,645",2.20,2.20,2,,,,United States of America
880520 - Ground flying trainers and parts thereof,"39,446,745",0.85,0.85,2,,,,United States of America
,2000,"10,269,044,320",2.02,2.02,33,,,,United States of America
880110 - Gliders and hang gliders,"380,115",1.85,1.85,2,,,,United States of America
880190 - Other,"4,414,363",2.13,2.13,3,,,,United States of America
"880211 - - Of an unladen weight not exceeding 2,000 kg","20,556,407",3.75,3.75,2,,,,United States of America
"880212 - - Of an unladen weight exceeding 2,000 kg","49,305,735",1.35,1.35,2,,,,United States of America
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","26,695,871",3.85,3.85,2,,,,United States of America
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","708,633,339",1.35,1.35,2,,,,United States of America
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","7,514,748,795",1.35,1.35,2,,,,United States of America
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,United States of America
880310 - Propellers and rotors and parts thereof,"41,731,102",1.35,1.35,2,,,,United States of America
880320 - Under-carriages and parts thereof,"129,658,874",1.35,1.35,2,,,,United States of America
880330 - Other parts of aeroplanes or helicopters,"1,412,262,239",1.35,1.35,2,,,,United States of America
880390 - Other,"313,877,759",1.56,1.56,5,,,,United States of America
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"6,923,534",2.70,2.70,1,,,,United States of America
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,"2,808,966",2.20,2.20,2,,,,United States of America
880520 - Ground flying trainers and parts thereof,"37,047,221",0.85,0.85,2,,,,United States of America
,1999,"11,440,719,007",2.02,2.02,33,,,,United States of America
880110 - Gliders and hang gliders,"257,354",1.85,1.85,2,,,,United States of America
880190 - Other,"675,140",2.13,2.13,3,,,,United States of America
"880211 - - Of an unladen weight not exceeding 2,000 kg","29,096,730",3.75,3.75,2,,,,United States of America
"880212 - - Of an unladen weight exceeding 2,000 kg","47,874,355",1.35,1.35,2,,,,United States of America
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","26,399,337",3.85,3.85,2,,,,United States of America
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","1,378,391,152",1.35,1.35,2,,,,United States of America
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","7,940,381,123",1.35,1.35,2,,,,United States of America
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.20,4.20,2,,,,United States of America
880310 - Propellers and rotors and parts thereof,"112,387,805",1.35,1.35,2,,,,United States of America
880320 - Under-carriages and parts thereof,"110,668,990",1.35,1.35,2,,,,United States of America
880330 - Other parts of aeroplanes or helicopters,"1,567,204,630",1.35,1.35,2,,,,United States of America
880390 - Other,"190,167,924",1.56,1.56,5,,,,United States of America
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"7,607,207",2.70,2.70,1,,,,United States of America
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,"2,146,065",2.20,2.20,2,,,,United States of America
880520 - Ground flying trainers and parts thereof,"27,461,195",0.85,0.85,2,,,,United States of America
,1998,"9,020,033,842",2.33,2.33,30,,,,United States of America
880110 - Gliders and hang gliders,"466,463",2.20,2.20,2,,,,United States of America
880190 - Other,"1,090,633",2.63,2.63,3,,,,United States of America
"880211 - - Of an unladen weight not exceeding 2,000 kg","24,363,611",4.50,4.50,2,,,,United States of America
"880212 - - Of an unladen weight exceeding 2,000 kg","44,733,770",1.60,1.60,2,,,,United States of America
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","50,896,549",4.30,4.30,2,,,,United States of America
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","619,476,920",1.65,1.65,2,,,,United States of America
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","5,818,946,723",1.60,1.60,2,,,,United States of America
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,,4.60,4.60,1,,,,United States of America
880310 - Propellers and rotors and parts thereof,"158,575,650",1.60,1.60,2,,,,United States of America
880320 - Under-carriages and parts thereof,"113,349,455",1.60,1.60,2,,,,United States of America
880330 - Other parts of aeroplanes or helicopters,"1,857,934,837",1.60,1.60,2,,,,United States of America
880390 - Other,"285,046,005",1.77,1.77,3,,,,United States of America
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"7,575,899",3.30,3.30,1,,,,United States of America
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,"1,937,089",2.75,2.75,2,,,,United States of America
880520 - Ground flying trainers and parts thereof,"35,640,238",1.05,1.05,2,,,,United States of America
,1997,"6,887,878,795",2.68,2.68,30,,,,United States of America
880110 - Gliders and hang gliders,"88,829",2.50,2.50,2,,,,United States of America
880190 - Other,"1,600,879",3.13,3.13,3,,,,United States of America
"880211 - - Of an unladen weight not exceeding 2,000 kg","24,786,179",5.25,5.25,2,,,,United States of America
"880212 - - Of an unladen weight exceeding 2,000 kg","92,367,274",1.80,1.80,2,,,,United States of America
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","34,948,278",4.70,4.70,2,,,,United States of America
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","1,766,356,039",1.90,1.90,2,,,,United States of America
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","2,664,517,170",1.80,1.80,2,,,,United States of America
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,"34,606,807",5.10,5.10,1,,,,United States of America
880310 - Propellers and rotors and parts thereof,"95,174,420",1.80,1.80,2,,,,United States of America
880320 - Under-carriages and parts thereof,"84,627,111",1.80,1.80,2,,,,United States of America
880330 - Other parts of aeroplanes or helicopters,"1,414,858,209",1.80,1.80,2,,,,United States of America
880390 - Other,"646,086,562",2.03,2.03,3,,,,United States of America
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"7,654,475",3.90,3.90,1,,,,United States of America
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,"1,899,029",3.35,3.35,2,,,,United States of America
880520 - Ground flying trainers and parts thereof,"18,307,534",1.25,1.25,2,,,,United States of America
,1996,"5,195,624,098",2.68,2.68,30,,,,United States of America
880110 - Gliders and hang gliders,"175,429",2.50,2.50,2,,,,United States of America
880190 - Other,"867,456",3.13,3.13,3,,,,United States of America
"880211 - - Of an unladen weight not exceeding 2,000 kg","16,707,536",5.25,5.25,2,,,,United States of America
"880212 - - Of an unladen weight exceeding 2,000 kg","16,696,399",1.80,1.80,2,,,,United States of America
"880220 - Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg","27,315,307",4.70,4.70,2,,,,United States of America
"880230 - Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","1,370,558,369",1.90,1.90,2,,,,United States of America
"880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","1,843,520,008",1.80,1.80,2,,,,United States of America
880260 - Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,"40,844,772",5.10,5.10,1,,,,United States of America
880310 - Propellers and rotors and parts thereof,"27,512,549",1.80,1.80,2,,,,United States of America
880320 - Under-carriages and parts thereof,"59,103,713",1.80,1.80,2,,,,United States of America
880330 - Other parts of aeroplanes or helicopters,"1,460,221,130",1.80,1.80,2,,,,United States of America
880390 - Other,"257,153,612",2.03,2.03,3,,,,United States of America
880400 Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"8,003,958",3.90,3.90,1,,,,United States of America
880510 - Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,"1,073,866",3.35,3.35,2,,,,United States of America
880520 - Ground flying trainers and parts thereof,"65,869,994",1.25,1.25,2,,,,United States of America
