Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,19.00,19.00,1,,,,Costa Rica
170219 - - Other,,19.00,19.00,1,,,,Costa Rica
170220 - Maple sugar and maple syrup,,19.00,19.00,1,,,,Costa Rica
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,19.00,19.00,3,,,,Costa Rica
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
170250 - Chemically pure fructose,,19.00,19.00,1,,,,Costa Rica
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
"170290 - Other, including invert sugar",,19.00,19.00,1,,,,Costa Rica
170310 - Cane molasses,,19.00,19.00,1,,,,Costa Rica
170390 - Other,,19.00,19.00,1,,,,Costa Rica
"170410 - Chewing gum, whether or not sugar-coated",,23.00,23.00,1,,,,Costa Rica
170490 - Other,,23.00,23.00,3,,,,Costa Rica
,1999,,19.73,19.73,22,,,,Costa Rica
170111 - - Cane sugar,,19.00,19.00,1,,,,Costa Rica
170112 - - Beet sugar,,19.00,19.00,1,,,,Costa Rica
170191 - - Containing added flavouring or colouring matter,,19.00,19.00,1,,,,Costa Rica
170199 - - Other,,19.00,19.00,1,,,,Costa Rica
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,19.00,19.00,1,,,,Costa Rica
170219 - - Other,,19.00,19.00,1,,,,Costa Rica
170220 - Maple sugar and maple syrup,,19.00,19.00,1,,,,Costa Rica
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,19.00,19.00,3,,,,Costa Rica
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
170250 - Chemically pure fructose,,19.00,19.00,1,,,,Costa Rica
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
"170290 - Other, including invert sugar",,19.00,19.00,1,,,,Costa Rica
170310 - Cane molasses,,19.00,19.00,1,,,,Costa Rica
170390 - Other,,19.00,19.00,1,,,,Costa Rica
"170410 - Chewing gum, whether or not sugar-coated",,23.00,23.00,1,,,,Costa Rica
170490 - Other,,23.00,23.00,3,,,,Costa Rica
,1998,,19.73,19.73,22,,,,Costa Rica
170111 - - Cane sugar,,19.00,19.00,1,,,,Costa Rica
170112 - - Beet sugar,,19.00,19.00,1,,,,Costa Rica
170191 - - Containing added flavouring or colouring matter,,19.00,19.00,1,,,,Costa Rica
170199 - - Other,,19.00,19.00,1,,,,Costa Rica
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,19.00,19.00,1,,,,Costa Rica
170219 - - Other,,19.00,19.00,1,,,,Costa Rica
170220 - Maple sugar and maple syrup,,19.00,19.00,1,,,,Costa Rica
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,19.00,19.00,3,,,,Costa Rica
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
170250 - Chemically pure fructose,,19.00,19.00,1,,,,Costa Rica
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
"170290 - Other, including invert sugar",,19.00,19.00,1,,,,Costa Rica
170310 - Cane molasses,,19.00,19.00,1,,,,Costa Rica
170390 - Other,,19.00,19.00,1,,,,Costa Rica
"170410 - Chewing gum, whether or not sugar-coated",,23.00,23.00,1,,,,Costa Rica
170490 - Other,,23.00,23.00,3,,,,Costa Rica
,1997,,19.73,19.73,22,,,,Costa Rica
170111 - - Cane sugar,,19.00,19.00,1,,,,Costa Rica
170112 - - Beet sugar,,19.00,19.00,1,,,,Costa Rica
170191 - - Containing added flavouring or colouring matter,,19.00,19.00,1,,,,Costa Rica
170199 - - Other,,19.00,19.00,1,,,,Costa Rica
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,19.00,19.00,1,,,,Costa Rica
170219 - - Other,,19.00,19.00,1,,,,Costa Rica
170220 - Maple sugar and maple syrup,,19.00,19.00,1,,,,Costa Rica
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,19.00,19.00,3,,,,Costa Rica
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
170250 - Chemically pure fructose,,19.00,19.00,1,,,,Costa Rica
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,19.00,19.00,2,,,,Costa Rica
"170290 - Other, including invert sugar",,19.00,19.00,1,,,,Costa Rica
170310 - Cane molasses,,19.00,19.00,1,,,,Costa Rica
170390 - Other,,19.00,19.00,1,,,,Costa Rica
"170410 - Chewing gum, whether or not sugar-coated",,23.00,23.00,1,,,,Costa Rica
170490 - Other,,23.00,23.00,3,,,,Costa Rica
,1996,"50,032",16.73,16.73,22,,,,Costa Rica
170111 - - Cane sugar,,16.00,16.00,1,,,,Costa Rica
170112 - - Beet sugar,,16.00,16.00,1,,,,Costa Rica
170191 - - Containing added flavouring or colouring matter,,16.00,16.00,1,,,,Costa Rica
170199 - - Other,,16.00,16.00,1,,,,Costa Rica
"170211 - - Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",,16.00,16.00,1,,,,Costa Rica
170219 - - Other,,16.00,16.00,1,,,,Costa Rica
170220 - Maple sugar and maple syrup,,16.00,16.00,1,,,,Costa Rica
"170230 - Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",,16.00,16.00,3,,,,Costa Rica
"170240 - Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",,16.00,16.00,2,,,,Costa Rica
170250 - Chemically pure fructose,,16.00,16.00,1,,,,Costa Rica
"170260 - Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",,16.00,16.00,2,,,,Costa Rica
"170290 - Other, including invert sugar",,16.00,16.00,1,,,,Costa Rica
170310 - Cane molasses,,16.00,16.00,1,,,,Costa Rica
170390 - Other,,16.00,16.00,1,,,,Costa Rica
"170410 - Chewing gum, whether or not sugar-coated",,20.00,20.00,1,,,,Costa Rica
170490 - Other,"50,032",20.00,20.00,3,,,,Costa Rica
