Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
,2011,"153,107",10.00,10.00,214,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera, other blood fractions and immunological products, whether or not modified or obtained by means of biotechnological processes","7,570",10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"5,472",10.00,10.00,5,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,10.00,10.00,29,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"140,065",10.00,10.00,70,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
300590 - Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
,2010,"4,384",9.86,9.86,214,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,10.00,10.00,5,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,10.00,10.00,29,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"4,384",10.00,10.00,70,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
300590 - Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
,2009,241,9.86,9.86,214,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,10.00,10.00,5,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,10.00,10.00,29,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,"Saudi Arabia, Kingdom of"
300490 - Other,12,10.00,10.00,70,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
300590 - Other,229,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
,2008,71,9.86,9.86,214,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,10.00,10.00,5,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,10.00,10.00,29,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,"Saudi Arabia, Kingdom of"
300490 - Other,71,10.00,10.00,70,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
300590 - Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
,2007,,9.86,9.86,214,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,10.00,10.00,5,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,10.00,10.00,14,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,10.00,10.00,29,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,10.00,10.00,11,,,,"Saudi Arabia, Kingdom of"
300490 - Other,,10.00,10.00,70,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
300590 - Other,,10.00,10.00,8,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
,2006,,12.32,12.32,214,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,12.50,12.50,3,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,12.50,12.50,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,12.50,12.50,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,12.50,12.50,8,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,12.50,12.50,14,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,12.50,12.50,5,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,12.50,12.50,13,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.50,12.50,8,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,12.50,12.50,29,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,12.50,12.50,8,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,12.50,12.50,8,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,12.50,12.50,11,,,,"Saudi Arabia, Kingdom of"
300490 - Other,,12.50,12.50,69,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,12.50,12.50,3,,,,"Saudi Arabia, Kingdom of"
300590 - Other,,12.50,12.50,8,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300650 - First- Aid boxes and kits,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
300680 - Waste pharmaceuticals,,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
,2005,"57,307",14.79,14.79,214,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,15.00,15.00,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,15.00,15.00,8,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,15.00,15.00,14,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,15.00,15.00,5,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,"57,307",15.00,15.00,13,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.00,15.00,8,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,15.00,15.00,29,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,15.00,15.00,8,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,15.00,15.00,8,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,15.00,15.00,11,,,,"Saudi Arabia, Kingdom of"
300490 - Other,,15.00,15.00,69,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
300590 - Other,,15.00,15.00,8,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First- Aid boxes and kits,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
300680 - Waste pharmaceuticals,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
,2004,,19.72,19.72,214,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,20.00,20.00,4,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
