Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
080119 -- Other,,70.00,70.00,3,,,,United States of America
080121 -- In shell,,30.00,30.00,1,,,,United States of America
080122 -- Shelled,,30.00,30.00,1,,,,United States of America
080131 -- In shell,,30.00,30.00,1,,,,United States of America
080132 -- Shelled,,30.00,30.00,3,,,,United States of America
080211 -- In shell,"123,358,811",,,1,1,,,United States of America
080212 -- Shelled,"3,593,566",,,1,1,,,United States of America
080221 -- In shell,,30.00,30.00,1,,,,United States of America
080222 -- Shelled,,30.00,30.00,1,,,,United States of America
080231 -- In shell,,30.00,30.00,1,,,,United States of America
080232 -- Shelled,,30.00,30.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),"1,948",30.00,30.00,1,,,,United States of America
080250 - Pistachios,84,30.00,30.00,1,,,,United States of America
080290 - Other,"2,426",100.00,100.00,5,,,,United States of America
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,United States of America
080410 - Dates,"2,288",30.00,30.00,4,,,,United States of America
080420 - Figs,"68,095",30.00,30.00,2,,,,United States of America
080430 - Pineapples,,30.00,30.00,1,,,,United States of America
080440 - Avocados,,30.00,30.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,United States of America
080510 - Oranges,"125,950",40.00,40.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,United States of America
080540 - Grapefruit,,25.00,25.00,1,,,,United States of America
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,United States of America
080590 - Other,,30.00,30.00,1,,,,United States of America
080610 - Fresh,"1,259,303",40.00,40.00,1,,,,United States of America
080620 - Dried,"7,720",105.00,105.00,2,,,,United States of America
080711 -- Watermelons,,30.00,30.00,1,,,,United States of America
080719 -- Other,,30.00,30.00,1,,,,United States of America
080720 - Papaws (papayas),,30.00,30.00,1,,,,United States of America
080810 - Apples,"10,729,388",50.00,50.00,1,,,,United States of America
080820 - Pears and quinces,"692,444",35.00,35.00,1,,,,United States of America
080910 - Apricots,,30.00,30.00,1,,,,United States of America
080920 - Cherries,128,30.00,30.00,1,,,,United States of America
"080930 - Peaches, including nectarines","11,788",30.00,30.00,1,,,,United States of America
080940 - Plums and sloes,"71,494",25.00,25.00,1,,,,United States of America
081010 - Strawberries,,30.00,30.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,United States of America
081050 - Kiwifruit,,30.00,30.00,1,,,,United States of America
081060 - Durians,,30.00,30.00,1,,,,United States of America
081090 - Other,"79,311",30.00,30.00,7,,,,United States of America
081110 - Strawberries,,30.00,30.00,3,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,United States of America
081190 - Other,"144,311",30.00,30.00,2,,,,United States of America
081210 - Cherries,,30.00,30.00,1,,,,United States of America
081290 - Other,,30.00,30.00,2,,,,United States of America
081310 - Apricots,,30.00,30.00,1,,,,United States of America
081320 - Prunes,"16,265",25.00,25.00,1,,,,United States of America
081330 - Apples,,30.00,30.00,1,,,,United States of America
081340 - Other fruit,"3,839",30.00,30.00,3,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,"8,374",30.00,30.00,2,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,United States of America
,2004,"109,224,348",38.12,38.12,87,2,,,United States of America
080111 -- Dessicated,,70.00,70.00,1,,,,United States of America
080119 -- Other,"148,941",70.00,70.00,3,,,,United States of America
080121 -- In shell,,30.00,30.00,1,,,,United States of America
080122 -- Shelled,,30.00,30.00,1,,,,United States of America
080131 -- In shell,,30.00,30.00,1,,,,United States of America
080132 -- Shelled,,30.00,30.00,3,,,,United States of America
080211 -- In shell,"99,690,354",,,1,1,,,United States of America
080212 -- Shelled,"1,247,195",,,1,1,,,United States of America
080221 -- In shell,,30.00,30.00,1,,,,United States of America
080222 -- Shelled,,30.00,30.00,1,,,,United States of America
080231 -- In shell,,30.00,30.00,1,,,,United States of America
080232 -- Shelled,,30.00,30.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,United States of America
080250 - Pistachios,"854,334",30.00,30.00,1,,,,United States of America
080290 - Other,"3,268",100.00,100.00,5,,,,United States of America
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,United States of America
080410 - Dates,,30.00,30.00,4,,,,United States of America
080420 - Figs,"83,841",30.00,30.00,2,,,,United States of America
080430 - Pineapples,,30.00,30.00,1,,,,United States of America
080440 - Avocados,,30.00,30.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,United States of America
080510 - Oranges,"37,428",40.00,40.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,United States of America
080540 - Grapefruit,,25.00,25.00,1,,,,United States of America
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,United States of America
080590 - Other,,30.00,30.00,1,,,,United States of America
080610 - Fresh,"707,452",40.00,40.00,1,,,,United States of America
080620 - Dried,"41,059",100.00,100.00,2,,,,United States of America
080711 -- Watermelons,,30.00,30.00,1,,,,United States of America
080719 -- Other,,30.00,30.00,1,,,,United States of America
080720 - Papaws (papayas),,30.00,30.00,1,,,,United States of America
080810 - Apples,"5,441,414",50.00,50.00,1,,,,United States of America
080820 - Pears and quinces,"458,247",35.00,35.00,1,,,,United States of America
080910 - Apricots,,30.00,30.00,1,,,,United States of America
080920 - Cherries,,30.00,30.00,1,,,,United States of America
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,United States of America
080940 - Plums and sloes,"114,600",25.00,25.00,1,,,,United States of America
081010 - Strawberries,,30.00,30.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,United States of America
081050 - Kiwifruit,,30.00,30.00,1,,,,United States of America
081060 - Durians,,30.00,30.00,1,,,,United States of America
081090 - Other,"201,720",30.00,30.00,7,,,,United States of America
081110 - Strawberries,,30.00,30.00,3,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,United States of America
081190 - Other,"119,274",30.00,30.00,2,,,,United States of America
081210 - Cherries,,30.00,30.00,1,,,,United States of America
081290 - Other,,30.00,30.00,2,,,,United States of America
081310 - Apricots,817,30.00,30.00,1,,,,United States of America
081320 - Prunes,"62,947",25.00,25.00,1,,,,United States of America
081330 - Apples,,30.00,30.00,1,,,,United States of America
081340 - Other fruit,"9,061",30.00,30.00,3,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,"2,395",30.00,30.00,2,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,United States of America
,2003,"53,715,334",38.12,38.12,87,2,,,United States of America
080111 -- Dessicated,,70.00,70.00,1,,,,United States of America
080119 -- Other,,70.00,70.00,3,,,,United States of America
080121 -- In shell,,30.00,30.00,1,,,,United States of America
080122 -- Shelled,,30.00,30.00,1,,,,United States of America
080131 -- In shell,,30.00,30.00,1,,,,United States of America
080132 -- Shelled,,30.00,30.00,3,,,,United States of America
080211 -- In shell,"48,390,037",,,1,1,,,United States of America
080212 -- Shelled,"573,668",,,1,1,,,United States of America
080221 -- In shell,"57,659",30.00,30.00,1,,,,United States of America
080222 -- Shelled,,30.00,30.00,1,,,,United States of America
080231 -- In shell,,30.00,30.00,1,,,,United States of America
080232 -- Shelled,,30.00,30.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,United States of America
080250 - Pistachios,"1,631,550",30.00,30.00,1,,,,United States of America
080290 - Other,,100.00,100.00,5,,,,United States of America
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,United States of America
080410 - Dates,,30.00,30.00,4,,,,United States of America
080420 - Figs,,30.00,30.00,2,,,,United States of America
080430 - Pineapples,,30.00,30.00,1,,,,United States of America
080440 - Avocados,,30.00,30.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens","2,794",30.00,30.00,5,,,,United States of America
080510 - Oranges,"45,059",40.00,40.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,United States of America
080540 - Grapefruit,,25.00,25.00,1,,,,United States of America
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,United States of America
080590 - Other,,30.00,30.00,1,,,,United States of America
080610 - Fresh,"251,859",40.00,40.00,1,,,,United States of America
080620 - Dried,"4,742",100.00,100.00,2,,,,United States of America
080711 -- Watermelons,,30.00,30.00,1,,,,United States of America
080719 -- Other,,30.00,30.00,1,,,,United States of America
080720 - Papaws (papayas),,30.00,30.00,1,,,,United States of America
080810 - Apples,"2,439,182",50.00,50.00,1,,,,United States of America
080820 - Pears and quinces,"186,844",35.00,35.00,1,,,,United States of America
080910 - Apricots,,30.00,30.00,1,,,,United States of America
080920 - Cherries,,30.00,30.00,1,,,,United States of America
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,United States of America
080940 - Plums and sloes,"49,889",25.00,25.00,1,,,,United States of America
081010 - Strawberries,,30.00,30.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",118,30.00,30.00,1,,,,United States of America
081050 - Kiwifruit,,30.00,30.00,1,,,,United States of America
081060 - Durians,,30.00,30.00,1,,,,United States of America
081090 - Other,,30.00,30.00,7,,,,United States of America
081110 - Strawberries,,30.00,30.00,3,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","8,482",30.00,30.00,3,,,,United States of America
081190 - Other,"30,669",30.00,30.00,2,,,,United States of America
081210 - Cherries,,30.00,30.00,1,,,,United States of America
081290 - Other,,30.00,30.00,2,,,,United States of America
081310 - Apricots,,30.00,30.00,1,,,,United States of America
081320 - Prunes,"40,668",25.00,25.00,1,,,,United States of America
081330 - Apples,,30.00,30.00,1,,,,United States of America
081340 - Other fruit,580,30.00,30.00,3,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","1,536",30.00,30.00,1,,,,United States of America
,2002,"42,615,097",35.28,35.28,55,2,,,United States of America
080111 -- Dessicated,,70.00,70.00,1,,,,United States of America
080119 -- Other,,70.00,70.00,1,,,,United States of America
080121 -- In shell,,30.00,30.00,1,,,,United States of America
080122 -- Shelled,,30.00,30.00,1,,,,United States of America
080131 -- In shell,,35.00,35.00,1,,,,United States of America
080132 -- Shelled,,30.00,30.00,1,,,,United States of America
080211 -- In shell,"37,508,127",,,1,1,,,United States of America
080212 -- Shelled,"819,002",,,1,1,,,United States of America
080221 -- In shell,,30.00,30.00,1,,,,United States of America
080222 -- Shelled,,30.00,30.00,1,,,,United States of America
080231 -- In shell,,30.00,30.00,1,,,,United States of America
080232 -- Shelled,,30.00,30.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,United States of America
080250 - Pistachios,"149,032",30.00,30.00,1,,,,United States of America
080290 - Other,,100.00,100.00,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,United States of America
080410 - Dates,"28,446",30.00,30.00,1,,,,United States of America
080420 - Figs,,30.00,30.00,1,,,,United States of America
080430 - Pineapples,,30.00,30.00,1,,,,United States of America
080440 - Avocados,,30.00,30.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,1,,,,United States of America
080510 - Oranges,"25,374",40.00,40.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,United States of America
080540 - Grapefruit,,25.00,25.00,1,,,,United States of America
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,United States of America
080590 - Other,,30.00,30.00,1,,,,United States of America
080610 - Fresh,"185,975",40.00,40.00,1,,,,United States of America
080620 - Dried,"13,385",105.00,105.00,1,,,,United States of America
080711 -- Watermelons,,30.00,30.00,1,,,,United States of America
080719 -- Other,,30.00,30.00,1,,,,United States of America
080720 - Papaws (papayas),,30.00,30.00,1,,,,United States of America
080810 - Apples,"3,611,016",50.00,50.00,1,,,,United States of America
080820 - Pears and quinces,"22,692",35.00,35.00,1,,,,United States of America
080910 - Apricots,,30.00,30.00,1,,,,United States of America
080920 - Cherries,472,30.00,30.00,1,,,,United States of America
"080930 - Peaches, including nectarines","1,216",30.00,30.00,1,,,,United States of America
080940 - Plums and sloes,"36,901",25.00,25.00,1,,,,United States of America
081010 - Strawberries,,30.00,30.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,United States of America
081050 - Kiwifruit,,30.00,30.00,1,,,,United States of America
081060 - Durians,,30.00,30.00,1,,,,United States of America
081090 - Other,"2,159",30.00,30.00,1,,,,United States of America
081110 - Strawberries,"142,148",30.00,30.00,1,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,1,,,,United States of America
081190 - Other,"1,414",30.00,30.00,1,,,,United States of America
081210 - Cherries,,30.00,30.00,1,,,,United States of America
081290 - Other,,30.00,30.00,1,,,,United States of America
081310 - Apricots,,30.00,30.00,1,,,,United States of America
081320 - Prunes,"67,737",35.00,35.00,1,,,,United States of America
081330 - Apples,,30.00,30.00,1,,,,United States of America
081340 - Other fruit,,30.00,30.00,1,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,1,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,United States of America
,2001,"48,080,407",38.35,38.35,55,2,,,United States of America
080111 - - Desiccated,,70.00,70.00,1,,,,United States of America
080119 - - Other,,70.00,70.00,1,,,,United States of America
080121 - - In shell,,35.00,35.00,1,,,,United States of America
080122 - - Shelled,,35.00,35.00,1,,,,United States of America
080131 - - In shell,,35.00,35.00,1,,,,United States of America
080132 - - Shelled,,35.00,35.00,1,,,,United States of America
080211 - - In shell,"40,443,855",,,1,1,,,United States of America
080212 - - Shelled,"1,406,313",,,1,1,,,United States of America
080221 - - In shell,,35.00,35.00,1,,,,United States of America
080222 - - Shelled,,35.00,35.00,1,,,,United States of America
080231 - - In shell,,35.00,35.00,1,,,,United States of America
080232 - - Shelled,,35.00,35.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,35.00,35.00,1,,,,United States of America
080250 - Pistachios,"386,797",35.00,35.00,1,,,,United States of America
080290 - Other,"1,831",67.50,67.50,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried",,35.00,35.00,1,,,,United States of America
080410 - Dates,,35.00,35.00,1,,,,United States of America
080420 - Figs,,35.00,35.00,1,,,,United States of America
080430 - Pineapples,,35.00,35.00,1,,,,United States of America
080440 - Avocados,,35.00,35.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,35.00,35.00,1,,,,United States of America
080510 - Oranges,,40.00,40.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,35.00,35.00,1,,,,United States of America
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,40.00,40.00,1,,,,United States of America
080540 - Grapefruit,924,25.00,25.00,1,,,,United States of America
080590 - Other,,35.00,35.00,1,,,,United States of America
080610 - Fresh,"43,507",35.00,35.00,1,,,,United States of America
080620 - Dried,,115.00,115.00,1,,,,United States of America
080711 - - Watermelons,,35.00,35.00,1,,,,United States of America
080719 - - Other,,35.00,35.00,1,,,,United States of America
080720 - Papaws (papayas),,35.00,35.00,1,,,,United States of America
080810 - Apples,"5,731,173",50.00,50.00,1,,,,United States of America
080820 - Pears and quinces,"4,713",35.00,35.00,1,,,,United States of America
080910 - Apricots,,35.00,35.00,1,,,,United States of America
080920 - Cherries,"17,933",35.00,35.00,1,,,,United States of America
"080930 - Peaches, including nectarines",,35.00,35.00,1,,,,United States of America
080940 - Plums and sloes,"2,179",25.00,25.00,1,,,,United States of America
081010 - Strawberries,,35.00,35.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries",,35.00,35.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,35.00,35.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,35.00,35.00,1,,,,United States of America
081050 - Kiwifruit,,35.00,35.00,1,,,,United States of America
081090 - Other,"1,931",35.00,35.00,1,,,,United States of America
081110 - Strawberries,,35.00,35.00,1,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,35.00,35.00,1,,,,United States of America
081190 - Other,,35.00,35.00,1,,,,United States of America
081210 - Cherries,217,35.00,35.00,1,,,,United States of America
081220 - Strawberries,,35.00,35.00,1,,,,United States of America
081290 - Other,,35.00,35.00,1,,,,United States of America
081310 - Apricots,,35.00,35.00,1,,,,United States of America
081320 - Prunes,"39,035",25.00,25.00,1,,,,United States of America
081330 - Apples,,35.00,35.00,1,,,,United States of America
081340 - Other fruit,,35.00,35.00,1,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,,35.00,35.00,1,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,35.00,35.00,1,,,,United States of America
,2000,"64,027,115",38.29,38.29,55,2,,,United States of America
080111 - - Desiccated,,38.50,38.50,1,,,,United States of America
080119 - - Other,,38.50,38.50,1,,,,United States of America
080121 - - In shell,,38.50,38.50,1,,,,United States of America
080122 - - Shelled,,38.50,38.50,1,,,,United States of America
080131 - - In shell,,0.00,0.00,1,,,,United States of America
080132 - - Shelled,,44.00,44.00,1,,,,United States of America
080211 - - In shell,"58,310,899",,,1,1,,,United States of America
080212 - - Shelled,"4,041,544",,,1,1,,,United States of America
080221 - - In shell,,38.50,38.50,1,,,,United States of America
080222 - - Shelled,"74,707",38.50,38.50,1,,,,United States of America
080231 - - In shell,,38.50,38.50,1,,,,United States of America
080232 - - Shelled,"9,158",38.50,38.50,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,38.50,38.50,1,,,,United States of America
080250 - Pistachios,"388,196",38.50,38.50,1,,,,United States of America
080290 - Other,,38.50,38.50,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried",,38.50,38.50,1,,,,United States of America
080410 - Dates,,38.50,38.50,1,,,,United States of America
080420 - Figs,,38.50,38.50,1,,,,United States of America
080430 - Pineapples,133,38.50,38.50,1,,,,United States of America
080440 - Avocados,,38.50,38.50,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",56,38.50,38.50,1,,,,United States of America
080510 - Oranges,"31,475",38.50,38.50,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",438,38.50,38.50,1,,,,United States of America
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,38.50,38.50,1,,,,United States of America
080540 - Grapefruit,456,25.00,25.00,1,,,,United States of America
080590 - Other,,38.50,38.50,1,,,,United States of America
080610 - Fresh,,38.50,38.50,1,,,,United States of America
080620 - Dried,,115.00,115.00,1,,,,United States of America
080711 - - Watermelons,,38.50,38.50,1,,,,United States of America
080719 - - Other,,38.50,38.50,1,,,,United States of America
080720 - Papaws (papayas),,38.50,38.50,1,,,,United States of America
080810 - Apples,"1,062,409",50.00,50.00,1,,,,United States of America
080820 - Pears and quinces,"22,326",35.00,35.00,1,,,,United States of America
080910 - Apricots,,38.50,38.50,1,,,,United States of America
080920 - Cherries,235,38.50,38.50,1,,,,United States of America
"080930 - Peaches, including nectarines",73,38.50,38.50,1,,,,United States of America
080940 - Plums and sloes,"1,123",25.00,25.00,1,,,,United States of America
081010 - Strawberries,,38.50,38.50,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries",,38.50,38.50,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,38.50,38.50,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,38.50,38.50,1,,,,United States of America
081050 - Kiwifruit,"8,543",38.50,38.50,1,,,,United States of America
081090 - Other,"25,304",16.50,16.50,1,,,,United States of America
081110 - Strawberries,,38.50,38.50,1,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,38.50,38.50,1,,,,United States of America
081190 - Other,,38.50,38.50,1,,,,United States of America
081210 - Cherries,70,38.50,38.50,1,,,,United States of America
081220 - Strawberries,,38.50,38.50,1,,,,United States of America
081290 - Other,,38.50,38.50,1,,,,United States of America
081310 - Apricots,,38.50,38.50,1,,,,United States of America
081320 - Prunes,"18,788",25.00,25.00,1,,,,United States of America
081330 - Apples,,38.50,38.50,1,,,,United States of America
081340 - Other fruit,"31,181",38.50,38.50,1,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,,38.50,38.50,1,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,38.50,38.50,1,,,,United States of America
,1999,"38,586,824",46.26,46.26,55,2,,,United States of America
080111 - - Desiccated,,55.00,55.00,1,,,,United States of America
080119 - - Other,,44.00,44.00,1,,,,United States of America
080121 - - In shell,,44.00,44.00,1,,,,United States of America
080122 - - Shelled,,44.00,44.00,1,,,,United States of America
080131 - - In shell,"70,714",0.00,0.00,1,,,,United States of America
080132 - - Shelled,,44.00,44.00,1,,,,United States of America
080211 - - In shell,"35,076,138",,,1,1,,,United States of America
080212 - - Shelled,"2,223,828",,,1,1,,,United States of America
080221 - - In shell,304,44.00,44.00,1,,,,United States of America
080222 - - Shelled,290,44.00,44.00,1,,,,United States of America
080231 - - In shell,,44.00,44.00,1,,,,United States of America
080232 - - Shelled,,44.00,44.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,44.00,44.00,1,,,,United States of America
080250 - Pistachios,"535,751",44.00,44.00,1,,,,United States of America
080290 - Other,"37,876",44.00,44.00,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried",,44.00,44.00,1,,,,United States of America
080410 - Dates,,38.50,38.50,1,,,,United States of America
080420 - Figs,,44.00,44.00,1,,,,United States of America
080430 - Pineapples,,44.00,44.00,1,,,,United States of America
080440 - Avocados,,44.00,44.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,44.00,44.00,1,,,,United States of America
080510 - Oranges,"46,799",44.00,44.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,44.00,44.00,1,,,,United States of America
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,44.00,44.00,1,,,,United States of America
080540 - Grapefruit,"1,835",44.00,44.00,1,,,,United States of America
080590 - Other,,44.00,44.00,1,,,,United States of America
080610 - Fresh,,27.50,27.50,1,,,,United States of America
080620 - Dried,"3,839",120.00,120.00,1,,,,United States of America
080711 - - Watermelons,"1,300",44.00,44.00,1,,,,United States of America
080719 - - Other,,44.00,44.00,1,,,,United States of America
080720 - Papaws (papayas),,44.00,44.00,1,,,,United States of America
080810 - Apples,"478,873",44.00,44.00,1,,,,United States of America
080820 - Pears and quinces,"20,814",44.00,44.00,1,,,,United States of America
080910 - Apricots,,44.00,44.00,1,,,,United States of America
080920 - Cherries,"3,273",44.00,44.00,1,,,,United States of America
"080930 - Peaches, including nectarines",,55.00,55.00,1,,,,United States of America
080940 - Plums and sloes,,27.50,27.50,1,,,,United States of America
081010 - Strawberries,148,55.00,55.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries",,55.00,55.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,55.00,55.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,55.00,55.00,1,,,,United States of America
081050 - Kiwifruit,626,55.00,55.00,1,,,,United States of America
081090 - Other,387,16.50,16.50,1,,,,United States of America
081110 - Strawberries,,55.00,55.00,1,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,55.00,55.00,1,,,,United States of America
081190 - Other,,55.00,55.00,1,,,,United States of America
081210 - Cherries,,55.00,55.00,1,,,,United States of America
081220 - Strawberries,,55.00,55.00,1,,,,United States of America
081290 - Other,,55.00,55.00,1,,,,United States of America
081310 - Apricots,"63,493",55.00,55.00,1,,,,United States of America
081320 - Prunes,"20,537",44.00,44.00,1,,,,United States of America
081330 - Apples,,44.00,44.00,1,,,,United States of America
081340 - Other fruit,,44.00,44.00,1,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,,44.00,44.00,1,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,44.00,44.00,1,,,,United States of America
,1998,"46,650,510",39.62,39.62,55,2,,,United States of America
080111 - - Desiccated,,40.00,40.00,1,,,,United States of America
080119 - - Other,,40.00,40.00,1,,,,United States of America
080121 - - In shell,,40.00,40.00,1,,,,United States of America
080122 - - Shelled,,40.00,40.00,1,,,,United States of America
080131 - - In shell,,0.00,0.00,1,,,,United States of America
080132 - - Shelled,,40.00,40.00,1,,,,United States of America
080211 - - In shell,"43,320,647",,,1,1,,,United States of America
080212 - - Shelled,"3,040,096",,,1,1,,,United States of America
080221 - - In shell,,40.00,40.00,1,,,,United States of America
080222 - - Shelled,,40.00,40.00,1,,,,United States of America
080231 - - In shell,"22,551",40.00,40.00,1,,,,United States of America
080232 - - Shelled,"202,607",40.00,40.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,40.00,40.00,1,,,,United States of America
080250 - Pistachios,"1,132",40.00,40.00,1,,,,United States of America
080290 - Other,,40.00,40.00,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried",,40.00,40.00,1,,,,United States of America
080410 - Dates,,30.00,30.00,1,,,,United States of America
080420 - Figs,,40.00,40.00,1,,,,United States of America
080430 - Pineapples,,40.00,40.00,1,,,,United States of America
080440 - Avocados,,40.00,40.00,1,,,,United States of America
