Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,1,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","16,200",10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","14,212",10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc","26,514",10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries,,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Cambodia
870840 - Gear boxes and parts thereof,"1,604",3.88,3.88,4,,,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Cambodia
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Cambodia
870899 -- Other,,3.67,3.67,3,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","60,009,786",14.67,14.67,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,,3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Cambodia
871499 -- Other,225,4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,,1.70,1.70,1,,,,Cambodia
871690 - Parts,,1.70,1.70,4,,,,Cambodia
,2009,"67,323,565",6.30,6.30,188,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,1,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","24,256",10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries,,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Cambodia
870840 - Gear boxes and parts thereof,,3.88,3.88,4,,,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","3,041",4.00,4.00,5,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Cambodia
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Cambodia
870899 -- Other,,3.67,3.67,3,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","67,292,419",14.67,14.67,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,,3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof",14,4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",697,4.70,4.70,3,,,,Cambodia
871499 -- Other,670,4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,990,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,"1,478",1.70,1.70,1,,,,Cambodia
871690 - Parts,,1.70,1.70,4,,,,Cambodia
,2008,"64,449,614",6.27,6.27,189,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,2,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","38,085",10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries,,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Cambodia
870840 - Gear boxes and parts thereof,,3.88,3.88,4,,,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Cambodia
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Cambodia
870899 -- Other,88,3.67,3.67,3,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","64,337,320",14.67,14.67,3,,,,Cambodia
871310 - Not mechanically propelled,"3,809",0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,,3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof","25,034",4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,"15,263",4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Cambodia
871499 -- Other,"29,839",4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,176,1.70,1.70,1,,,,Cambodia
871690 - Parts,,1.70,1.70,4,,,,Cambodia
,2007,"47,915,503",6.27,6.27,189,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,2,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","1,809",10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries,,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Cambodia
870840 - Gear boxes and parts thereof,,3.88,3.88,4,,,,Cambodia
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Cambodia
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Cambodia
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Cambodia
870899 -- Other,,3.67,3.67,3,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,466",8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"35,510",6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","47,589,420",14.67,14.67,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,,3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof","218,184",4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,329,4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",110,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,14,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",96,4.70,4.70,3,,,,Cambodia
871499 -- Other,"68,566",4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,,1.70,1.70,1,,,,Cambodia
871690 - Parts,,1.70,1.70,4,,,,Cambodia
,2006,"36,520,368",6.38,6.38,180,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,2,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","26,531",10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
