Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,731,10.00,10.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"646,598",10.00,10.00,1,,,,Japan
300650 - First-aid boxes and kits,,10.00,10.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"29,531",10.00,10.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,Japan
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,Japan
,2009,"14,164,495",9.86,9.86,214,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,Japan
300190 - Other,,10.00,10.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","45,564",10.00,10.00,8,,,,Japan
300220 - Vaccines for human medicine,"2,448,249",10.00,10.00,14,,,,Japan
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,Japan
300290 - Other,"1,633,552",10.00,10.00,5,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","37,656",10.00,10.00,1,,,,Japan
300320 - Containing other antibiotics,,10.00,10.00,1,,,,Japan
300331 -- Containing insulin,,10.00,10.00,1,,,,Japan
300339 -- Other,"366,632",10.00,10.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,Japan
300390 - Other,,10.00,10.00,14,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,8,,,,Japan
300420 - Containing other antibiotics,"3,070",10.00,10.00,29,,,,Japan
300431 -- Containing insulin,,10.00,10.00,2,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,Japan
300439 -- Other,,10.00,10.00,8,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",33,10.00,10.00,8,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"909,646",10.00,10.00,11,,,,Japan
300490 - Other,"6,438,447",10.00,10.00,70,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"81,918",10.00,10.00,3,,,,Japan
300590 - Other,"1,769,091",10.00,10.00,8,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","186,282",10.00,10.00,2,,,,Japan
300620 - Blood-grouping reagents,"4,091",10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"236,687",10.00,10.00,1,,,,Japan
300650 - First-aid boxes and kits,365,10.00,10.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"3,211",10.00,10.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,Japan
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,Japan
,2008,"12,350,427",9.86,9.86,214,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,Japan
300190 - Other,,10.00,10.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","36,953",10.00,10.00,8,,,,Japan
300220 - Vaccines for human medicine,"1,800,198",10.00,10.00,14,,,,Japan
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,Japan
300290 - Other,"1,337,051",10.00,10.00,5,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,Japan
300320 - Containing other antibiotics,,10.00,10.00,1,,,,Japan
300331 -- Containing insulin,,10.00,10.00,1,,,,Japan
300339 -- Other,"101,674",10.00,10.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,Japan
300390 - Other,"4,484",10.00,10.00,14,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","18,524",10.00,10.00,8,,,,Japan
300420 - Containing other antibiotics,,10.00,10.00,29,,,,Japan
300431 -- Containing insulin,,10.00,10.00,2,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,Japan
300439 -- Other,,10.00,10.00,8,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"783,565",10.00,10.00,11,,,,Japan
300490 - Other,"6,675,432",10.00,10.00,70,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"14,061",10.00,10.00,3,,,,Japan
300590 - Other,"745,107",10.00,10.00,8,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","161,160",10.00,10.00,2,,,,Japan
300620 - Blood-grouping reagents,304,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"630,503",10.00,10.00,1,,,,Japan
300650 - First-aid boxes and kits,"10,298",10.00,10.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"31,114",10.00,10.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,Japan
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,Japan
,2007,"9,656,586",9.86,9.86,214,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,10.00,10.00,4,,,,Japan
300190 - Other,,10.00,10.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","23,267",10.00,10.00,8,,,,Japan
300220 - Vaccines for human medicine,"1,169,654",10.00,10.00,14,,,,Japan
300230 - Vaccines for veterinary medicine,,10.00,10.00,1,,,,Japan
300290 - Other,"266,007",10.00,10.00,5,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,10.00,10.00,1,,,,Japan
300320 - Containing other antibiotics,,10.00,10.00,1,,,,Japan
300331 -- Containing insulin,,10.00,10.00,1,,,,Japan
300339 -- Other,"60,151",10.00,10.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,10.00,10.00,1,,,,Japan
300390 - Other,"72,966",10.00,10.00,14,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","51,377",10.00,10.00,8,,,,Japan
300420 - Containing other antibiotics,,10.00,10.00,29,,,,Japan
300431 -- Containing insulin,,10.00,10.00,2,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives or structural analogues",,10.00,10.00,1,,,,Japan
300439 -- Other,"28,349",10.00,10.00,8,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,10.00,10.00,8,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"641,434",10.00,10.00,11,,,,Japan
300490 - Other,"5,066,150",10.00,10.00,70,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"18,299",10.00,10.00,3,,,,Japan
300590 - Other,"1,245,066",10.00,10.00,8,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","68,707",10.00,10.00,2,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,10.00,10.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"940,663",10.00,10.00,1,,,,Japan
300650 - First-aid boxes and kits,38,10.00,10.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"4,459",10.00,10.00,1,,,,Japan
300691 -- Appliances identifiable for ostomy use,,10.00,10.00,1,,,,Japan
300692 -- Waste pharmaceuticals,,10.00,10.00,1,,,,Japan
,2006,"8,246,065",12.32,12.32,214,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,12.50,12.50,3,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,12.50,12.50,4,,,,Japan
300190 - Other,,12.50,12.50,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","10,301",12.50,12.50,8,,,,Japan
300220 - Vaccines for human medicine,"589,532",12.50,12.50,14,,,,Japan
300230 - Vaccines for veterinary medicine,,12.50,12.50,1,,,,Japan
300290 - Other,"284,916",12.50,12.50,5,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","45,583",12.50,12.50,1,,,,Japan
300320 - Containing other antibiotics,"42,363",12.50,12.50,1,,,,Japan
300331 -- Containing insulin,,12.50,12.50,1,,,,Japan
300339 -- Other,,12.50,12.50,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.50,12.50,1,,,,Japan
300390 - Other,"152,978",12.50,12.50,13,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.50,12.50,8,,,,Japan
300420 - Containing other antibiotics,"187,903",12.50,12.50,29,,,,Japan
300431 -- Containing insulin,,12.50,12.50,2,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,12.50,12.50,1,,,,Japan
300439 -- Other,662,12.50,12.50,8,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,12.50,12.50,8,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"559,786",12.50,12.50,11,,,,Japan
300490 - Other,"4,707,203",12.50,12.50,69,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"4,095",12.50,12.50,3,,,,Japan
300590 - Other,"918,876",12.50,12.50,8,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","44,850",12.50,12.50,2,,,,Japan
300620 - Blood-grouping reagents,,12.50,12.50,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,12.50,12.50,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"683,357",12.50,12.50,1,,,,Japan
300650 - First- Aid boxes and kits,"10,003",12.50,12.50,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"3,658",12.50,12.50,1,,,,Japan
300680 - Waste pharmaceuticals,,12.50,12.50,1,,,,Japan
,2005,"8,657,959",14.79,14.79,214,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,15.00,15.00,3,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,15.00,15.00,4,,,,Japan
300190 - Other,"275,346",15.00,15.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","13,349",15.00,15.00,8,,,,Japan
300220 - Vaccines for human medicine,"462,495",15.00,15.00,14,,,,Japan
300230 - Vaccines for veterinary medicine,,15.00,15.00,1,,,,Japan
300290 - Other,"412,216",15.00,15.00,5,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.00,15.00,1,,,,Japan
300320 - Containing other antibiotics,,15.00,15.00,1,,,,Japan
300331 -- Containing insulin,,15.00,15.00,1,,,,Japan
300339 -- Other,"27,613",15.00,15.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,15.00,15.00,1,,,,Japan
300390 - Other,"176,582",15.00,15.00,13,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",50,15.00,15.00,8,,,,Japan
300420 - Containing other antibiotics,,15.00,15.00,29,,,,Japan
300431 -- Containing insulin,,15.00,15.00,2,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,15.00,15.00,1,,,,Japan
300439 -- Other,,15.00,15.00,8,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,15.00,15.00,8,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"610,004",15.00,15.00,11,,,,Japan
300490 - Other,"4,672,951",15.00,15.00,69,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,34,15.00,15.00,3,,,,Japan
300590 - Other,"1,103,398",15.00,15.00,8,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","121,377",15.00,15.00,2,,,,Japan
300620 - Blood-grouping reagents,,15.00,15.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,15.00,15.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"782,543",15.00,15.00,1,,,,Japan
300650 - First- Aid boxes and kits,,15.00,15.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.00,15.00,1,,,,Japan
300680 - Waste pharmaceuticals,,15.00,15.00,1,,,,Japan
,2004,"5,570,054",19.72,19.72,214,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,20.00,20.00,3,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,20.00,20.00,4,,,,Japan
300190 - Other,,20.00,20.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","7,686",20.00,20.00,8,,,,Japan
300220 - Vaccines for human medicine,"337,228",20.00,20.00,14,,,,Japan
300230 - Vaccines for veterinary medicine,"9,963",20.00,20.00,1,,,,Japan
300290 - Other,"333,274",20.00,20.00,5,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,20.00,20.00,1,,,,Japan
300320 - Containing other antibiotics,,20.00,20.00,1,,,,Japan
300331 -- Containing insulin,,20.00,20.00,1,,,,Japan
300339 -- Other,"102,170",20.00,20.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,20.00,20.00,1,,,,Japan
300390 - Other,"91,642",20.00,20.00,13,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",36,20.00,20.00,8,,,,Japan
300420 - Containing other antibiotics,,20.00,20.00,29,,,,Japan
300431 -- Containing insulin,,20.00,20.00,2,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,20.00,20.00,1,,,,Japan
300439 -- Other,,20.00,20.00,8,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,20.00,20.00,8,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,"137,087",20.00,20.00,11,,,,Japan
300490 - Other,"3,130,192",20.00,20.00,69,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,287,20.00,20.00,3,,,,Japan
300590 - Other,"880,120",20.00,20.00,8,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,20.00,20.00,2,,,,Japan
300620 - Blood-grouping reagents,,20.00,20.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,20.00,20.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"540,369",20.00,20.00,1,,,,Japan
300650 - First- Aid boxes and kits,,20.00,20.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,20.00,20.00,1,,,,Japan
300680 - Waste pharmaceuticals,,20.00,20.00,1,,,,Japan
,2003,"4,112,195",24.65,24.65,214,1,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,25.00,25.00,3,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,"28,187",25.00,25.00,4,,,,Japan
300190 - Other,,25.00,25.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","45,810",25.00,25.00,8,,,,Japan
300220 - Vaccines for human medicine,,25.00,25.00,14,,,,Japan
300230 - Vaccines for veterinary medicine,"69,393",25.00,25.00,1,,,,Japan
300290 - Other,"131,420",25.00,25.00,5,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,25.00,25.00,1,,,,Japan
300320 - Containing other antibiotics,,25.00,25.00,1,,,,Japan
300331 -- Containing insulin,,25.00,25.00,1,,,,Japan
300339 -- Other,"65,139",25.00,25.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,25.00,25.00,1,,,,Japan
300390 - Other,"106,588",25.00,25.00,13,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","41,941",25.00,25.00,8,,,,Japan
300420 - Containing other antibiotics,"87,944",25.00,25.00,29,,,,Japan
300431 -- Containing insulin,,25.00,25.00,2,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,25.00,25.00,1,,,,Japan
300439 -- Other,"55,414",25.00,25.00,8,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,25.00,25.00,8,1,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,,25.00,25.00,11,,,,Japan
300490 - Other,"2,312,383",25.00,25.00,69,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,,25.00,25.00,3,,,,Japan
300590 - Other,"681,678",25.00,25.00,8,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","2,466",25.00,25.00,2,,,,Japan
300620 - Blood-grouping reagents,,25.00,25.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,25.00,25.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"483,783",25.00,25.00,1,,,,Japan
300650 - First- Aid boxes and kits,11,25.00,25.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,37,25.00,25.00,1,,,,Japan
300680 - Waste pharmaceuticals,,25.00,25.00,1,,,,Japan
,2002,"5,247,036",27.10,27.10,31,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,30.00,30.00,1,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,30.00,30.00,1,,,,Japan
300190 - Other,,30.00,30.00,1,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","21,801",30.00,30.00,1,,,,Japan
300220 - Vaccines for human medicine,"407,615",30.00,30.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,"80,598",30.00,30.00,1,,,,Japan
300290 - Other,"158,294",30.00,30.00,1,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,30.00,30.00,1,,,,Japan
300320 - Containing other antibiotics,,30.00,30.00,1,,,,Japan
300331 -- Containing insulin,,30.00,30.00,1,,,,Japan
300339 -- Other,"15,637",30.00,30.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,30.00,30.00,1,,,,Japan
300390 - Other,"543,654",30.00,30.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,30.00,30.00,1,,,,Japan
300420 - Containing other antibiotics,,30.00,30.00,1,,,,Japan
300431 -- Containing insulin,,30.00,30.00,1,,,,Japan
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,30.00,30.00,1,,,,Japan
300439 -- Other,,30.00,30.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,30.00,30.00,1,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading 29.36,249,30.00,30.00,1,,,,Japan
300490 - Other,"2,937,868",30.00,30.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"68,836",30.00,30.00,1,,,,Japan
300590 - Other,"674,835",30.00,30.00,1,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","29,187",30.00,30.00,1,,,,Japan
300620 - Blood-grouping reagents,,30.00,30.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,30.00,30.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"280,060",30.00,30.00,1,,,,Japan
300650 - First- Aid boxes and kits,"28,400",30.00,30.00,1,,,,Japan
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,Japan
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,Japan
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Japan
,2001,"1,809,647",33.45,33.45,29,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Japan
300190 - Other,,35.00,35.00,1,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,681",35.00,35.00,1,,,,Japan
300220 - Vaccines for human medicine,"76,664",35.00,35.00,1,,,,Japan
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,Japan
300290 - Other,"1,222",35.00,35.00,1,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Japan
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Japan
300331 - - Containing insulin,,35.00,35.00,1,,,,Japan
300339 - - Other,"10,824",35.00,35.00,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Japan
300390 - Other,"9,864",30.00,30.00,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Japan
300420 - Containing other antibiotics,,35.00,35.00,1,,,,Japan
300431 - - Containing insulin,,35.00,35.00,1,,,,Japan
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Japan
300439 - - Other,,35.00,35.00,1,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Japan
300490 - Other,"509,866",30.00,30.00,1,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"16,834",35.00,35.00,1,,,,Japan
300590 - Other,"878,090",35.00,35.00,1,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Japan
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"300,592",35.00,35.00,1,,,,Japan
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Japan
300660 - Chemical contraceptive preparations based on hormones or spermicides,"2,010",0.00,0.00,1,,,,Japan
,2000,"1,122,825",36.71,36.71,29,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,Japan
300190 - Other,,38.50,38.50,1,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,771",38.50,38.50,1,,,,Japan
300220 - Vaccines for human medicine,,38.50,38.50,1,,,,Japan
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,Japan
300290 - Other,,38.50,38.50,1,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Japan
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Japan
300331 - - Containing insulin,,38.50,38.50,1,,,,Japan
300339 - - Other,"23,686",38.50,38.50,1,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,Japan
300390 - Other,27,31.80,31.80,1,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","26,577",38.50,38.50,1,,,,Japan
300420 - Containing other antibiotics,,38.50,38.50,1,,,,Japan
